english,translate
Gut gepanzert,
Gut geschlichen,
Gut informiert,
Gut zusammengereimt,
"Gut, Euch zu sehen",
Gutbreaker,
"Guter[f:""Gute""] Zuhörer[f:""Zuhörerin""]",
Guthrud,Гутруд
Gutted!,
"Guys, I think there's someone here!",
Guzzle,
Guía de aventuras: volumen 1,
Guía de aventuras: volumen 2,
Guía de aventuras: volumen 3,
Guía de aventuras: volumen 4,
Guía de aventuras: volumen 5,
Guía de contenido:,
Guía de defensa de Jormag,
Guía de los Perdidos,
Guía para una mayor comprensión,
Gweithwyr,
"Gwen stirred the hearts of the survivors once more with talk of brighter tomorrows. The charr feared the Ebon Vanguard in the north, and they would fear them in the south as well.",
Gwen's Grave,
Gwyl Gate,
Gwyl-Ringe,
Gwyldell Tender,
"Gwyldell-Retter[f:""Retterin""]",
Gyah! Don't ever do that again!,
Gylarr Hatebelly,
Gyron Slagskimmer,
Gähnende Leere,
Gólem de asedio infinito,
Götterfels,
Götterfels-Stadtführer,
Götterfels-Stadtführerin [lbracket]Rundgänge[rbracket],
Götterfluch,
Göttin der Geheimnisse,
"Göttlicher[f:""Göttliche""] Historiker[f:""Historikerin""]",
Götzendienst,
Güldene Waffen,
Günstiger Augenblick,
Günstling der Himmlischen,
Günstling des Dschinns,
"Güter-Händler[f:""Händlerin""]",
"Güter-Händler[f:""Händlerin""] (jährlich)",
H-h-h-hello...o...o.,
H.O.X.,
HEY!,
HIDDEN Fails if Defend Haven starts again.,
HOFFNUNG I: Forschung,
HOO-4,
HUD dinámico,
Ha ha ha! Run!,
Ha ha!,Ха-ха!
Ha ido por un pelo,
"Ha! Didn't see me, eh? Well, I see you. Too bad!",
"Ha! Good one. Anyway, here's the situation. This...is Kryta! Most of Krytan politics center around a tug-of-war between the Ministry and the queen.","Ха! Хорошо сказано. В общем, ситуация такая. Это... Kryta! Большая часть политики Kryta строится на перетягивании каната между Министерством и королевой."
Ha! He wasn't that tough.,
Ha! I barely broke a sweat.,
"Ha! I heard the chef bellowing from here. As long as I get more free omelettes, I'm in. Let's get moving.",
Ha! I've held heavier.,
Ha! Looks like we got the grawl hopping mad. Here they come!,
"Ha! Maybe if you could hold your drink better, like me, you'd have fought Issormir.",
"Ha! There's only one ""finest"" smith in Tyria, and you're looking at him. I stand ready to prove it.","Ха! В Tyria есть только один «лучший» кузнец, и вы смотрите прямо на него. Я готов доказать это."
Ha! They never knew what hit them.,
"Ha! Too bad it's not your decision. Iron built the weapon, so Iron will make the choice.",
"Ha! Welcome, sylvari. Lured you here, trapped you here...now you die here.",
Ha! You are easily broken!,
Ha! You can die better than that.,
Ha! You flee so well.,Ха! Ты так хорошо убегаешь.
Ha! You're a frightened child.,
Ha! You've set yourself apart from the crowd. Well done. Let's see how you fight.,
"Ha, a jump like that? A baby could do it. You're not a baby, are you?",
"Ha, there's nothing the Legions can't handle.",
"Ha, you've got me there.",
Ha-ha! Terrifying. Your turn!,
Hab's doch gesagt,
Habilidad de desescalada,
Habilidades de entrenamiento,
Habilitados,
Habilitar cámara en 1.ª persona,
Habilitar recordatorios de tiempo de juego,
Habitual de la Inquisición Lunática,
Habla con el cabo Beirne.,
Hablar,
Hablion punishes those who will not face him in combat.,
Hablions Rache,
Hacia el corazón del Valle de las Sombras,
Hacia el fractal,
Haciendo Patitos,
Haciendo historia,
Haciendo limpieza,
Hacker-Angriff,
Hackt den Kopf ab,
"Had Her Majesty's gamble at the coliseum paid off, our forces would be much more formidable.",
"Had to butt in, did you?",
Haggar,
Hago que este gólem parezca bueno,
Hagund the Wary,
"Hah! For a race with such big...ahem...muscles, norn sure have tiny brains.",
Hah! Loser.,Ха! Проиграл.
"Hah! You're a tadpole. Do you know the secrets of the Masters of Om? No? Seek them out, challenge them, defeat them. Only then will you be worthy of challenging me, the Grandmaster of Om.",
"Haha! Good job, shroomies. Let's go until we're needed.",
"Haha, I guess. For every one of Zee's gadgets that saved my life, TWO have either gotten me caught or just blown up.",
Hahahaha!,Хахаха!
Hahahahahahaha!,Хахахахахаха!
Hahahahahahahahahaha!,
Hai ya!,Хай я!
Haie füttern,
Haifischbecken,
Haiju Hatchery,
"Hail, and well met.",
"Hail, traveler. May Balthazar protect you in these dangerous times.",
Hajoon,
Haki Wolfwatcher,
Hal el Hambriento,
Haladus Griefmaker,
Halan Frohmanj,
Half way!,
Half-Possessed Kodan,
Half-baked Komali,
Halima,
Halla el camino de salida,
Halla's Luck,
Hallacaminos errante,
Halle der Ketten (wöchentlich),
Halloween-Rituale (jährlich),
Hallucinations,
"Hallucinations, a remarkable tactic. Stay alert!",
Hallucinatory Blademaster,
Hallucinatory Bladestorm,
Hallucinatory Brawler,
Hallucinatory Grenadier,
Hallucinatory Protector,
Hallucinatory Ratnik,
Hallucinatory Shadowblade,
Hallucinatory Shaman,
Hallucinatory Striker,
Hallucinatory Swashbuckler,
Hallucinatory Thug,
Hallucinatory Thumper,
Halt intruder.,
Halt the undead offensive.,
Halt! Access to this area is restricted.,
