english,translate
Time to put some distance between us!,Пора немного отдалиться друг от друга!
Time to revive Arina: %str1%,Пришло время воскресить Арину: %str1%
Time to revive Fabrice: %str1%,Пришло время воскресить Фабриса: %str1%
Time to revive Gabi: %str1%,Пришло время воскресить Габи: %str1%
Time to revive Ramses: %str1%,Пришло время воскресить Рамсеса: %str1%
Time to revive Tove: %str1%,Пришло время воскресить Тове: %str1%
Time to self-destruct: %str1%,Время самоликвидации: %str1%.
Time to stop the large saurian: %str1%,Пришло время остановить огромного ящера: %str1%.
Time to unwind.,Пора расслабиться.
Time until Aetherblade fortifications finish: %str1%,Осталось времени до завершения строительства укреплений Эфирной стали: %str1%
Time until Awakened ritualists raise a necrotic field around the Awakened Inquest facility: %str1%,"Время до того, как пробужденные ритуалисты создадут некротическое поле вокруг базы пробужденных Инквизиторов: %str1%."
Time until Awakened soldiers retreat: %str1%,Время до отступления пробужденных солдат: %str1%
Time until Branded attack: %str1%,Время до начала атаки брендовых существ: %str1%
Time until Dominus Crystallum flies on: %str1%,Осталось времени до взлёта Доминуса Кристаллума: %str1%
Time until Inquest reap all they need: %str1%,"Время до того, как Инквизиция получит всё необходимое: %str1%."
Time until Inquest reinforcements arrive: %str1%,Осталось до прибытия подкрепления Инквизиции: %str1%
Time until Jade Maw retreats: %str1%,Время до отступления Изумрудной Пасти: %str1%
Time until Karka Queen flees: %str1%,Время до бегства королевы Карки: %str1%
Time until Kasey grounds all the kids: %str1%,"Время до того, как Кейси заставит всех детей вести себя прилично: %str1%."
Time until Renyak wins: %str1%,Время до победы Реняка: %str1%
Time until Sabetha returns,Время до возвращения Сабеты
Time until Sang-Cheol becomes impatient: %str1%,"Время до того, как Санг-Чхоль начнёт нетерпеливо ждать: %str1%."
Time until White Mantle attack: %str1%,Время до атаки Белого Мантии: %str1%
Time until Zuri returns: %str1%,Время до возвращения Зури: %str1%
Time until area is beyond saving: %str1%,"Осталось до момента, когда спасение этой области станет невозможным: %str1%"
Time until attack begins: %str1%,Время до начала атаки: %str1%
Time until first dose of poison wears off: %str1%,Время до окончания действия первого яда: %str1%
Time until fourth dose of poison wears off: %str1%,Время до окончания действия четвёртой порции яда: %str1%
Time until ghost spirit consumed: %str1%,Время до поглощения духом: %str1%
Time until ghosts vanish: %str1%,Время до исчезновения призраков: %str1%
Time until guard needs to escape: %str1%,"Время до того, как стражнику нужно будет сбежать: %str1%"
Time until magic dissipates: %str1%,Время до исчезновения магии: %str1%
Time until northern beacon is lit: %str1%,Осталось до зажжения северного маяка: %str1%
Time until party ends: %str1%,Время до окончания действия группы: %str1%
Time until power cycle completes: %str1%,Время до завершения цикла восстановления энергии: %str1%
Time until reinforcements arrive: %str1%,Время до прибытия подкрепления: %str1%
Time until rift is fully formed: %str1%,Время до полного формирования разлома: %str1%
Time until salmon swim out to sea: %str1%,"Время до того, как лосось поплывёт в море: %str1%"
Time until second dose of poison wears off: %str1%,Время до окончания действия второй волны отравления: %str1%
Time until signal disintegrates: %str1%,Время до распада сигнала: %str1%
Time until storm clears: %str1%,Время до окончания бури: %str1%
Time until the Hammerharts start making trouble: %str1%,"Осталось до того момента, как Хэммерхарты начнут устраивать неприятности: %str1%."
Time until the catch rots: %str1%,"Время до того, как улов испортится: %str1%"
Time until the corruption emerges: %str1%,Время до появления скверны: %str1%
Time until the event ends: %str1%,Время до окончания события: %str1%
Time until the final push starts: %str1%,Время до начала финального рывка: %str1%
Time until the freebooters overwhelm the territory: %str1%,"Время до того, как фрибутьеры захватят территорию: %str1%."
Time until the next event: %str1%,Время до следующего события: %str1%
Time until third dose of poison wears off: %str1%,Время до окончания действия третьего этапа отравления: %str1%
Time until warband moves out: %str1%,Время до начала марша отряда: %str1%
Time until wisps change: %str1%,Время до смены духов: %str1%
Time's a-wastin'!,Время не ждёт!
Time-Sensitive Medicine,Медикамент с ограниченным сроком действия
Time. Here we fight.,Здесь и сейчас мы сражаемся.
Timed Blast,Взрыв с задержкой
Timeworn Hickory,Издревевший орешник
Timid Hyena,Трусливая гиена
Timin Blastburl,Тимин Бластбёрл
Timing ist alles,Время – решающий фактор.
Timon,Тимон
Timothy Walford,Тимоти Уолфорд
Timurr Pacesetter,Тимурр Пейссеттер
Tinkerer Kattalay,Изобретатель Катталай
"Tintorero[f:""Tintorera""]",
Tiny,Маленький
Tiny Bloodstone Elemental Weapon,Маленькое оружие из кровавого камня
Tiny Sulfurous Ooze,Маленькая серная слизь
"Tiny pests wiggling beneath sharp claws, waiting for them to drop...","Мелкие вредители копошатся под острыми когтями, ожидая, когда те отомрут…"
Tipptopp-Lager,Отличное хранилище
Tipsy Skritt,Пьяный скритт
Tira la basura,
Tirune Shatterclaw,Тируне Шаттерклоу
Titan Leadpaw,Титан Лапоход
Titan Leap,Титанский прыжок
Titan Regeneration,Регенерация титана
Titan • Poison • Area Control,Титан • Отравление • Контроль области
Titan's teeth...what kind of filthy shenanigan-liver do you have?,Клыки титана… и что это за грязные проделки у тебя в голове?
Titanen-Endpunkt,Титанский перевал
"Titanenbrecher[f:""Titanenbrecherin""]",
"Titanenforscher[f:""Titanenforscherin""]",
"Titanplatten-Rüstungssammler[f:""Rüstungssammlerin""]",
Titanspawn,Титан-потомок
"Titanspawn Larva[pl:""Larvae""]",Личинка титана
"Titulado[f:""Titulada""] de la Forja",
Titán de tentáculos,
Tivandus Rockbreaker,Тивандус Рокбрейкер
Tix,Тикс
Tlacaxuatl,Тлакашуатль
Tlacohua,Тлакоуа
Tlamatini Worker,Рабочий-Тламатини
Tlamualli,Тламуалли
To Aurene!,Аурене!
To High Dive,В Высокий Заплыв
To Lower Platform,На нижнюю платформу
To Omphalos Chamber,В О́мфалос Каме́ру
"To arms, comrades!","К оружию, товарищи!"
To artesian well his Wyld Hunt bade...,Его Дикая Охота повелела ему отыскать артезианскую скважину…
"To ask why. Why is there an endless cycle of creation and destruction? Why do we live, if we're only to die?","Чтобы узнать, почему. Почему существует бесконечный цикл созидания и разрушения? Зачем мы живем, если нам суждено умереть?"
"To be a tailor and make a truly fine garment, you need good materials and a strong stitch. Shall I teach you?","Чтобы стать портным и создать по‑настоящему изысканный наряд, вам понадобятся хорошие материалы и крепкий шов. Научить вас?"
"To be eligible for this achievement, begin the first trial for the torch of divine fire.","Чтобы получить это достижение, начните первое испытание для получения факела божественного пламени."
"To be plain, what ails the skyscales is no mere illness—some force appears to be aging them prematurely. They're dying of old age, and there's nothing we can do to stop it.","Если говорить прямо, то причина недуга небесных чешуек — вовсе не обычная болезнь: похоже, какая-то сила преждевременно старит их. Они умирают от старости, и мы ничего не можем с этим поделать."
To claim victory at the golem battle at Battleground Plaza of course! Our innovation will lead our krewe to victory for sure.,"Чтобы одержать победу в битве големов на Аренной площади, конечно же! Наши инновации обязательно приведут нашу команду к победе."
"To craft light armor, you'll need to pair two components with an insignia at a tailoring station.","Чтобы изготовить лёгкую броню, вам нужно будет соединить два компонента с эмблемой на станке для пошива."
"To craft magical weapons, you pair components with an inscription at an artificing station.","Чтобы создавать магическое оружие, вам нужно объединить компоненты с надписью на станке для создания предметов."
"To craft medium armor, you'll need to pair two components with an insignia at a leatherworking station.","Чтобы изготовить среднюю броню, вам нужно будет соединить два компонента с эмблемой на кожевенном станке."
"To craft your hunting weapons, you'll need to pair two components with an inscription at the huntsman's station.","Чтобы изготовить оружие для охоты, вам нужно будет соединить два компонента с надписью на станке охотника."
"To defend those energy fields until her watchwork minions can reach them and power up her weapon, of course. She's really quite clever.","Чтобы защитить эти энергетические поля до тех пор, пока её механические прислужники не достигнут их и не смогут активировать её оружие. Она действительно очень умна."
To deputy! To deputy! Hylek bad! Hylek bad!,К заместителю! К заместителю! Хилек плохие! Хилек плохие!
"To everyone's surprise, he hit her with his fist and knocked her out. Then, he picked her up and rushed her unconscious form back behind our defensive position.","К всеобщему удивлению, он ударил её кулаком и сбил с ног. Затем он подхватил её на руки и поспешно отнёс её без сознания обратно за нашу линию обороны."
"To exalt one's spirit, one must first exalt one's body. Have you elevated it, that your soul might be elevated with it?","Чтобы возвысить дух, нужно сначала возвысить тело. Ты сделал это, чтобы твоя душа тоже могла возвыситься?"
To face me in battle is to know fear. To stand at my side is to know victory!,Сразиться со мной в бою – значит познать страх. Стоять рядом со мной – значит познать победу!
"To grow strong, we all need love.","Чтобы стать сильнее, всем нам нужна любовь."
"To her worshippers, Melandru was a source of comfort for weary travelers. Now, her temple offers little solace.",Для её последователей Меландру была источником утешения для уставших путников. Теперь же в её храме мало что может успокоить.
"To make jewelry, you'll need to set your gemstones in a setting at a jeweling station.","Чтобы изготовить украшения, вам нужно будет установить драгоценные камни в оправу на станке для изготовления ювелирных изделий."
"To me, brothers!","К вам, братья!"
To my aid!,На помощь!
"To my side, you scum!","Ко мне, негодяи!"
To release you from—,Чтобы освободить вас…
"To see Lion's Arch in flames like this... My home, my memories... They say a captain always goes down with the ship. I may be making my last stand here.","Видеть, как пылает Королевский Перевал… Мой дом, мои воспоминания… Говорят, капитан всегда должен погибнуть вместе со своим кораблем. Возможно, я сделаю здесь свой последний рывок."
"To smith heavy armor, you'll need to pair two components with an insignia at an armorsmithing station.","Чтобы изготовить тяжёлую броню, вам нужно будет соединить два компонента с эмблемой на станке для ковки брони."
"To smith your weapons, you'll need to pair two components with an inscription at the weaponsmithing station.","Чтобы улучшить своё оружие, вам нужно будет соединить два компонента с надписью на станке кузнеца."
"To tell the truth, I hated to see him on the throne.","Если честно, мне не нравилось видеть его на троне."
"To tell you the truth, I'm not sure. Perhaps you impressed her. In any case, ask her about these jotun, and I'm sure she'll lend a hand.","По правде говоря, не уверен. Возможно, ты ее впечатлил. В любом случае, спроси ее об этих йотунах, и я уверен, она протянет руку помощи."
"To the central rally point, please.","Пожалуйста, направляйтесь к центральной точке сбора."
To the deeps. Hide!,В глубины! Прячьтесь!
"To the heart, then.","Итак, прямо в сердце."
To the hunt!,За охоту!
To the krait with you. I'm busy.,Да проваливай к крайтам. Я занят.
"To the north, you can see Mount Gnashington. There the skritt have made the most extraordinary community. They have creative pursuits and have begun to dabble in ranching. They even defend themselves against the very dark elements many of us have come here to fight. I can't help but feel that it's important to support such curious creatures.","На севере вы увидите гору Гнашвашингтон. Там скритты создали удивительное поселение. Они занимаются творчеством и даже начали осваивать животноводство. К тому же, они защищают себя от тех самых тёмных сил, против которых многие из нас сюда пришли сражаться. Я думаю, что важно поддерживать этих любопытных существ."
"To the sky, in airships. Just imagine...","В небо, на дирижаблях. Только представьте себе..."
"To the things that needed balance. Go now, teach the fire to balance the corrupted ones.","Тем, кому нужна гармония. Идите же и научите огонь уравновешивать тех, кто был осквернён."
"To understand all things, we must remember all things. Knowledge learned but forgotten is of no value.","Чтобы понять всё, нужно помнить всё. Знания, которые усвоены, но забыты, не имеют ценности."
To your marks!,Приготовьтесь!
Tobender Router,Маршрутизатор Тобендера
Tobendes Feuer,Пылающий огонь
Tocadas y hundidas,
Tod den Verdorbenen,
Tod der Oberherrschaft,
Tod im Namen Yasmis,
Toda información es bienvenida,
Todas las esencias,
Todavía más veloz que la luz,
"Today I am joined by the Minister of Security himself, Minister Li.","Сегодня ко мне присоединяется сам министр безопасности, министр Ли."
Today's been a great day. I think I'll write Grimur a letter. Maybe ship him some of the cookies I just made.,"Сегодня был отличный день. Думаю, я напишу Гримуру письмо. Может быть, еще отправлю ему часть печенья, которое только что испекла."
