english,translate
Polar-Knochen,
Polarized,
Polarized Mega Drill Bit,
Pole Hook,
Polillas zamponas,
Polillas zamponas del día,
Polished Karka Carapace,
Pollen • Pheromones,
Polluted Goop,
Polychromatic Model,
"Polychromatischer[f:""Polychromatische""] Rüstungssammler[f:""Rüstungssammlerin""]",
Pomegranate Plant,
Ponderia Quickhammer,
Pondering the Imponderable,
Ponlos en hielo,
Ponte las pilas,
Poo! Quaggan is very tired!,
Pookie,
Pool of Undeath,
Poor Jimm.,
Poor Judge,
"Poor Zelke. Hey, sorry—didn't see you. What do you want? Do I owe you something? Look, I'm worried about my friend, okay? So if you've got business with me, we can settle it later.",
"Poor little thing, just wants to bloom but doesn't realize how low that ceiling hangs. She'll hit her head soon enough.",
Pop,
Pop!,
Pops Confetti,
Por Arco del León,
Por defecto,
Por fin libre,
Por intentarlo que no quede,
Por los viejos tiempos,
Por poco,
Por quién doblan las campanas,
Por tierra y mar,
Por turnos,
Por un día de lluvia,
Por un robot mejor,
Pork,
Port Authority Access Terminal,
Port Authority Crate,
Port Authority Employee,
Port Authority Refuse Pile,
Port Authority Toolbox,
"Portador[f:""Portadora""] de armadura encantada",
"Portador[f:""Portadora""] de la salvación",
"Portador[f:""Portadora""] del huevo",
Portal Control Panel,
Portal Researcher,
Portal Spikes,
Portal closes in: %str1%,
Portal to Antechamber,
Portal to Arborstone,
Portal to Camp,
Portal to Club Canach,
Portal to Eternity's Garden,
Portal to Grenth's Domain,
Portal to Heitor's Gate,
Portal to Inner Chamber,
Portal to Inner Nayos,
Portal to Janthir Syntri,
Portal to Kessex Hills,
Portal to Lowland Shore,
Portal to Palawadan,
Portal to Second Level,
Portal to Shipwreck Strand,
Portal to Starlit Weald,
Portal to The Wizard's Tower,
Portal to Third Level,
Portal to Top Level,
Portal to Trial Entrance,
Portal to Wizard's Tower,
Portal to the Surface,
Portal-Parcours,
"Portal-Schließer[f:""Schließerin""]",
"Portalkomponenten-Beschaffer[f:""Beschafferin""]",
Porte Astral,
"Portero[f:""Portera""] de bar",
"Portero[f:""Portera""] de fisuras",
"Portero[f:""Portera""] muerto[f:""muerta""] viviente",
Pose de mantis,
Posesión,
"Posición de francotirador[f:""francotiradora""]",
Posición horizontal,
Posición vertical de cerca,
Posición vertical de lejos,
Position secure. We claim this base in the name of the Iron Legion.,
Positive Polarity,
Possessed Statue,
Possessed Wanderer,
Possessed Ward Worker,
"Possibly, but a search of those tunnels seems needlessly reckless.",
Post Escort Mobile Capture Point,
Potencia omnipocionada,
"Potentaten-Töter[f:""Töterin""]",
Potential Mate,
Potential Tiger Den Location,
Potion Set,
Potions can give you a variety of temporary boosts. Different potions that offer the same boost do not stack with each other.,
"Potoni-Schmetterer[f:""Schmetterin""]",
Potzblitz,
Pouch of Confetti,
Pounces,
Pouncing Attacks • Boosts Allies,
Pounded into dust!,
"Pounds the ground, creating a cascade of shock waves that damage enemies.",
Pow! Right in the cranium.,
Powder NPC Defense,
Powderkeg Cannonball Stash,
Powderkeg Raider,
Powderkeg Sharpshooter,
Powderkeg Swashbuckler,
Powderkeg Swordsman,
Power (Takes 1 Charge),
Power Beacon A,
Power Beacon B,
Power Beacon C,
Power Console,
Power Crash,
Power Expulsion,
Power Overload,
Power Regulator (Shielded),Регулятор мощности (экранированный)
Power Rustbucket with charged rocks before it's too late: %str1%,
Power Station,
Power Strike,
Power and time.,
"Power emanates from the stone surrounding you. It's not the Brand, but something much older.",
Power like I've never felt! It's all mine!,
Power of Resilience Tier 4,
Power of Valor Tier 2,
Power of Valor Tier 4,
Power of Vigilance Tier 2,
Power of Vigilance Tier 3,
Power of Vigilance Tier 4,
Power of the Void,
"Power the golems, forcing the chak gerent to emerge.","Запитайте големов, чтобы заставить chak gerent появиться"
Power to consume you!,
Power up the rifle vantage point.,
Power zones stabilized,
Power!,
Power! I need more power! Bypass the safety interrupts! Prepare the subjects!,
Power-Lifting Charger,
Powerful Control Effects • Relentless Attacks,
Powerful Darkness,
Powerful Eye Beam Attack,
Powerful coruscating currents of magical energy pulse and surge through this area.,
Powering Shield,
Power—flow—at—30—percent. Rerouting.,
Pozo de reciclaje: oro,
Pozo de reciclaje: plata,
Praagh,
Practice Golem - Dodge Roll Trainer 2000,
Practice Target,
Practice.,
Praeda Steelbearer,
"Praise Grenth, for it served me well!",
Prawn Salad,
Pray,
Preceptor Doern Velazquez,
Preceptor Halvora Snapdagger,
Preceptor Valenze,
Precinct Captain Min,
"Precious, precious honey.",
Precisión mecánica,
Predator or prey?,
"Predicador[f:""Predicadora""] callejero[f:""callejera""]",
Prediction accuracy confirmed. Crystal tuning completed.,
Preguntas para Mai,
Preis der Erlösung,
Preisung der Wächter,
"Preparado[f:""Preparada""]: Centro",
"Preparado[f:""Preparada""]: Norte",
"Preparado[f:""Preparada""]: Sur",
Preparando el Ojo,
Preparation Station,
Preparation is underway for vigil investigations on Bloodtide Coast.,
Preparation time remaining: %str1%,
Preparations: Central,
Preparations: North,
Preparations: South,
Preparativos mentales,
Prepare a delicious roast pig for all of your friends to enjoy.,
Prepare defenses for the lab.,
Prepare for a beating!,
Prepare for a beating.,
Prepare for a fight!,
Prepare for a whoopin'.,
Prepare for adventure.,
Prepare for battle.,
Prepare the cages! We've got some visitors!,
Prepare the defenses.,
Prepare to be eradicated!,
Prepare to charge.,
Prepare yourself.,
Prepare yourself. I won't hold back!,
Prepare yourselves. I'll slow them as best I can.,
Prepared Body,
Prepared to strike!,
Preparing artifacts for transport in: %str1%,
Preparing ice in: %str1%,
Preparing kegs for transit: %str1%,
Preparing krait skins in: %str1%,
Preparing remains: %str1%,
Preparing shipment for transport: %str1%,
Preparing tools for transport: %str1%,
Presa depredadora,
Presencia invernal,
Present Evidence,
Presenta tus respetos,
Presentation,
Preservación arcana,
Preservar la tierra,
Preserved Footprint,
Preserved Notebook,
Press and hold to fire a shot. Hold down to shoot farther.,
Press tar flakes around the casing.,
Press the giant red button.,
Pressure Plate,Пластина давления
Pressurized Ice,
Pressurized Steam Canisters,
Prestel,
Presume,
Pretty small sample size.,
Pretty sure Jormag won't play along. We may have no choice but to help them kill Primordus.,
Pretty...pretty...pretty...,
Prevención de profanación,
Prevent Bei Fung's mechs from dropping below 90 percent during patrol.,
Prevent Gaheron's ascension.,
Prevent Wiley's pirates from stealing the sunken treasure.,Помешайте пиратам Wiley украсть затонувшие сокровища
Prevent a brawl between the three legions.,
Prevent foragers from being poisoned.,
Prevent movement-impeding conditions from being inflicted on you.,
Prevent the Risen from reaching Brigid's Overlook.,
Prevents opponent from using Water next turn.,
Prey,
Priceless.,
Priest Akeel,
Priest Badru,
Priest Graidy,
Priest Kahdat's Bones,
Priest Nahtem's Bones,
Priest of Zintl,
"Priestess Rhie: Three portals? Interesting. I must maintain them all, else the ritual fails. Stand ready!",
Priests of Balthazar,
