english,translate
"""/Zittern""-Belohnungspfad","Награда за прохождение ""/Zittern""."
"""A History of Dry Top"" by Nicholas Sanford, 1070 A.E.","«История Сухой Вершины», Николас Сэнфорд, 1070 г. ПИ."
"""A Treetiss on the Eccentricities of the Hive Mind""? Ah, yes, one of my finer works—","«Древактат об эксцентричности роевого разума»? Ах да, одна из моих лучших работ..."
"""Abaddons Maul""-Veteran[f:""Veteranin""]",«Коготь Абаддона»-ветеран[|ветэранка]
"""Always may your waters flow to quench the land and seeds you've sown.""<br>—Old Elonian Blessing","«Да текут твои воды вечно, утоляя жажду земли и посеянных тобою семян».<br>—Древнее элонское благословение"
"""And I shall harvest the souls of the unbelievers.""",«И я соберу души неверующих».
"""And so we allied with Glaust, a magical being of great power, to find a way.""","«И тогда мы вступили в союз с Глаустом, магическим существом великой силы, чтобы отыскать путь»."
"""And when they see that their efforts to stifle my fire elemental research has led me to the much more promising venture of harnessing energy from sparks, they will be doubly dismayed. But I will not rejoin them. Never.""","«А когда они увидят, что их попытки задушить мои исследования огненных элементалей привели меня к куда более многообещающему делу — добыче энергии из искр, — они будут посрамлены вдвойне. Но я к ним не вернусь. Никогда»."
"""As we see an increase in tourism and travel, we've also seen an increase in kappa-related casualties.""","«По мере роста числа туристов и путешественников растёт и число жертв, связанных с каппа»."
"""Avatar der Bosheit""-Vernichter[f:""Vernichterin""]",«Аватар злобы»-Уничтожитель[|ница]
"""Bandit""",«Бандит»
"""Bava Nisos""-Beherrschung",«Бава-Нисос» — мастерство
"""Bava Nisos""-Explorator[f:""Exploratorin""]",«Бава Нисос» — Исследователь[|ница]
"""Befleckte Küste""-Veteran[f:""Veteranin""]",«Беклеkte Кюсте»-ветеран[|а]
"""Borrow""",«Одолжить»
"""By now, you must know that it was a sylvari saboteur that brought down the Zephyrites, someone they'd welcomed into their airborne community. Tragic, to see such ideals exploited and brought low.""","«Ты уже наверняка знаешь, что зефиритов погубил диверсант-сильвари — тот, кого они сами приняли в свою небесную общину. Печально видеть, как такие идеалы используют и втаптывают в грязь»."
"""Caudecus the Wise has gone to Divinity's Reach to knock some sense into the council—three cheers!""","«Кодекус Мудрый отправился в Божественный Предел, чтобы вправить совету мозги, — троекратное ура!»"
"""Charr Delegation Soldier""",«Солдат делегации чарров»
"""Desist, my dears, or you'll be dead!""","«Прекратите, дорогие мои, иначе вам не жить!»"
"""Devonas Ruh""-Veteran[f:""Veteranin""]",«Девонас Рух»-ветеран[|ветераниха]
"""Digger"" Dirtclaw",«Копатель» Грязнокоготь
"""Divinity's Reach plays politics and leaves us to defend ourselves against the centaurs.""",«Божественный Предел играет в политику и оставляет нас защищаться от кентавров самим».
"""Durch Blut gebunden""-Beherrschung",«Связанный кровью» — мастерство
