english,translate
Isn't traveling wonderful?,
Isn't. Threatening. You!,
Isobel,
"Issormir's corpse has been chewed on by animals and birds, but it will remain frozen here until the thaw. Its magic lingers as well.",
Issvano's Bombardment,
"Issvano, Avatar of the All Seer",
Ist das ein Kratzbaum?,
Ist doch recht geräumig hier,
Ist es endlich vorbei?,
Ist ja zum Schrein,
Istan Griffon Expert Course,
Istan Griffon Master Course,
"Istanischer[f:""Istanische""] Kopfgeldjäger[f:""Kopfgeldjägerin""]",
Is—it—harvest—time—already?,
It appears to be some sort of sheet music.,
It can't be.,
It can't end like this.,
It cannot be! I...was...a god!,
It certainly is. Take care.,
"It communicated with me through images of death, destruction, and destiny. I must know more. I must confront it and put an end to this madness.",
It did its duty.,
"It did the job just fine. Troops, forward!",
It does. Anything I should know?,
It doesn't concern me.,
"It doesn't matter. If you both truly love each other, the rest is details.",
It feels good to be free. I owe my thanks to adventurers like yourself.,
It feels great to be alive.,
It feels so warm!,
"It grieves me that my champion's weapon is in the hands of a coward. Herald, recover Caladbolg, and restore this injury to our people!","Меня огорчает, что оружие моего чемпиона находится в руках труса. Вестник, верни Caladbolg и исцели эту рану нашего народа."
"It has been more than a week since we first ran into the charr. Their attacks continue but at random intervals. Sometimes we have a day of peace, sometimes only hours.",
It has many tongues though it cannot taste; it can always be fed and never gain weight. What is it?,
"It has to be here somewhere. Earlier, I saw a few refugees headed this way.",
It is a place of ancient and powerful magic.,
It is a place of beauty and reverence.,
It is a strongly worded missive from a female dredge to her commissar protesting Flame Legion treatment of their females and warning against any attempts to adopt similar antifemale policies.,"Это резко сформулированное послание от женщины-дредж к её комиссару, протестующее против обращения Легиона Пламени с их женщинами и предупреждающее о любых попытках принять аналогичную антиженскую политику."
It is as I thought. Mordrem have sealed off the pylon.,
"It is finished. The Dream is safe from this poison, thanks to you. We'll see each other again in the waking world.",
It is glorious to be alive.,
It is good to speak to you.,
It is good you have met me.,
"It is magic. I looked in the window of a tower and saw a wizard blending potions. He cast me with sleepiness. I sleep all the time now. No dreams of my pets or mate, either.",
"It is my honor to welcome Ambassador Kasmeer Meade of Kryta—not only to the show, but to Cantha!",
"It is nice to see the living again. Nature favor you, friends. Now, to prepare this effigy...",
It is nice to see you.,
It is not our habit to turn anyone away from the haven without good cause.,У нас не принято выгонять кого-либо из убежища без веской причины.
It is not yet time for you to take this journey.,
It is now midday.,
It is of little use to know the way if the way you know has changed.,
It is time you join us.,
It is time.,
It is up to us to balance the unbalanced.,
It isn't often we see your kind this far north. What have you come for?,
"It looks like Kasmeer has been keeping a record of the antitoxin injections. In the last week, dozens of Vigil squads have made deliveries.",
It looks like a page from somebody's journal. The handwriting looks like Zafirah's.,
It looks like dried tar flakes.,
It looks like he's taking good care of you both.,
It looks like that's enough power to open the main portal.,
It looks like this mortar is used to grind herbs and flowers into incense.,
It looks like twin tines of shattered metal. The ghostly form of the rest of it rises from the shards.,
"It looks like we need an additional power source to open the main gate. Hmm, what's this?",
It looks perfectly...normal.,
It must really want that bait. Here it comes!,
"It reads, ""I will prove my strength to Jormag by defeating the strongest fighters in the world. If you consider yourself among them, accept my challenge and face me.""",
It saddens me to see the wreckage hanging in the sky.,
"It says, ""%str1%.""",
It seems I underestimated you.,
It seems like Scarlet used this area to assemble a variety of different objects. Her tools could be used to assemble some of your own.,
"It seems strange to find bandits this far south, but here they are—and in large numbers, too. Willem's group tries to steal our supplies when they aren't harassing the local skritt. If that wasn't bad enough, Scotta's bunch have taken control of the route to the west. Between you and me, we have no idea what those thugs are up to out there.",
"It seems to protect you from the deathly rime in this area. It looks like there's enough for five people, so even if your party's smaller, you should have access to five charges of life-fire.",
It seems we were both on the trail of the same kidnappers.,
It seems your progeny find it interesting as well.,
It served well.,
It smells of weaklings and cowards.,
It so happens that I have base model prototypes of an extraction multitool that I can also upgrade for you. Its functions are powered by bursts of volatile magic.,
It still hums with power. There's a red button on the side.,
"It sure does. Now that that's settled, I'll be on my way.",
"It takes a strong mind, heart, and body to follow Dragon. That's what we do. Females and many males are too soft for it, too...tender.",
It took a little...convincing to get the dredge and the Flame Legion on good terms.,
It took weeks to infiltrate.,
It was a good fight.,
It was all your fault.,
