english,translate
Optionen,
Or me.,
Or we can just kill 'em.,
Or we could search Zamon's house. The law allows it if someone's in danger or if we suspect treason.,"Или мы могли бы обыскать дом Zamon. Закон позволяет это, если кто-то в опасности или мы подозреваем измену."
Oracyte Cluster,
"Orador[f:""Oradora""] locuaz",
Oragan,
Orb of Despair,
Orb of Regression,Сфера Регрессии
Orbiting Haze,
Order Asura Gate Guard,
Order Empowerment,
Order Initiate,
Order Lightbringer,
Order Of Whispers Agent,
Order Of Whispers Keeper,
Order Of Whispers Lightbringer,
Order Of Whispers Prisoner,Пленник Ордена Шёпота
Order Risen Disguise,
Order newly Awakened trainees to follow in a formation surrounding you.,
Order newly Awakened trainees to follow in formation behind you.,
Order newly Awakened trainees to follow you in a single-file formation.,
Order of Shadows Representative,
Order of Whispers Bug Box,Ящик с жуками Ордена Шёпота
Order of Whispers Security Bolt Turret,
Order of Whispers Security Device,
Order of Whispers Security Shock Wave Turret,
Orders for me? Anyone?,
Ordinary Bush,
Ordnance Corps rally points controlled: %num1%,
Ordnance Forge,
Ordnung muss sein,
Ori,
Oriel,
Origen heroico: Bosque de Caledon,
Origen heroico: Colinas del Caminante,
Origen heroico: Llanuras de Ashford,
Origen heroico: Provincia de Métrica,
Origen heroico: Valle de la Reina,
"Original site of Lion's Arch Keep. Here in 1079 AE, the White Mantle was defeated by Queen Salma of Kryta and her Shining Blade, at the Battle of Lion's Arch.",
"Original site of the Lion's Court statue and fountain, destroyed by the forces of Scarlet Briar in 1327 AE.",
Orkan der Vier Winde,
Orlun,Орлун
Orma [lbracket]Modus Sceleris[rbracket],
Ornate Hourglass,
"Ornate Watchwork Box[pl:""Boxes""]",
Orquesta Mecánica de Uzolan,
Orr is a scary place. Scary! But I've got many things. Shiny things. Things that can help you. Interested?,
Orr-Kampf,
Orrian Archer,
Orrian Captain,
Orrian Catapult,
Orrian Coffin,
Orrian Corpse,Оррианский труп
Orrian Corruptions,
Orrian Crab,
Orrian Finger,
Orrian Fish,Оррская рыба
Orrian Gate,
Orrian Obelisk,
Orrian Priest,
Orrian Ruins,
Orrian Runestone,
Orrian Sea Turtle,
Orrian Shambler,
Orrian Siege Weapon,
Orrian Soldier,
Orrian Spectral Archer,
Orrian Spectral Flamecaster,
Orrian Spectral Skirmisher,
Orrian Tomb,
Orrian Tower,
Orrian Treasure Chest,
"Orrianischer[f:""Orrianische""] Fischer[f:""Fischerin""]",
Orsippus Champion Squilp,
Orsippus Games Veteran,
Orsippus Guard,
Orsippus Guard Nooloo,
Orsippus Villager,
Ortszeit,
Os van a encantar,
"Osado[f:""Osada""]",
"Osborn, good to see you. You here for the hunt?",
Oscillate Transducer Polarity,
Oscillator Transducer,
Oscuras lealtades,
Oscuridad obligada,
Oscuridad obligada omnipresente,
Osmogrificador arcano,
Osos leñadores,
Ostras... Qué armadura más deslumbrante.,
Oswald Godard,Освальд Годард
