english,translate
I've got your back.,
I've got your back. Hit them with everything you've got.,
I've had better postings.,
I've had drinks stronger than you.,
I've had enough of this.,
I've had enough of you!,
I've had it.,
"I've had my fill of the Flame Legion. They're always causing trouble. If they knew about these arrowheads, they'd have my head.",
"I've had reports of increasing banditry across Kryta. If you're willing to do your part for the Crown, help stamp those criminals out.",
"I've heard it, but with ""Haivossen Kenning"" instead of ""Groznev Delve.""",
"I've heard of you. I'd love to test your fighting prowess against my own, but I'm unfortunately busy with my students. Perhaps if you come around later, we'll see who the superior fighter is, hmm?",
I've heard stories about the devastation wrought by the Elder Dragon. I want to study that effects it had for myself.,
"I've heard you have a way about you, %str1%. Care to test that against someone who wears shadows like armor?",
I've improved my cooking skills since then.,
I've killed people for less.,
I've learned of several scepters hidden away in these catacombs. Let's go; I'll guide you to them.,
I've lifted twice this.,
"I've locked down Caudecus's estate for further investigation, but I have three problems still in front of me.",
I've lost the scent; can you point me in the right direction?,
I've lost visual acuity!,
I've made my choice. I'm going to join the Order of Whispers. I can't sit idly by anymore.,
I've never been happier—and it's all because of you.,
"I've never done it before, but how hard can it be?",
I've never seen readings like this from a dragon minion before. This could be very controversial.,
I've never seen such a gorgeous specimen.,
I've only got two traps left. Stop letting them through!,
I've played my part.,
I've raised a turret.,Я возвёл турель.
I've seen griffons nesting in the area. Their feathers should do nicely.,
"I've seen sunsets in Elona, sunrises in Ascalon, Kryta's wide blue sea, and the canopy of the Maguuma. I love Tyria.",
"I've seen things you know. Strange things, like pirates leaping right out of the barrels over there. Peculiar, isn't it? You believe me, don't you?",
I've shut two of the trebs down because we're low on ammo. Go see what's taking that dolyak so long!,
"I've worked at a number of places over the years, and none ever treated me to a private party for work I'd done. I'm glad Jok decided to open up shop here in Ebonhawke.",
"I, uh—",
I. Am. A. God!,
"I... Apologies, I'm at a bit of a loss. Some of our ward are missing, or...worse. I've been able to find a few of their dog tags, but... Are you able to help? Is that too much to ask? My soldiers...",
"I... No. No, of course not. Of course not.",
I...I apologize for leaving you like that. Just...never mind. Keep progressing. You're getting closer to the local instability.,
I...I can still fight...,
I...I need volunteer! Any of you sturdy-looking men in audience care to come up here?,Мне... мне нужен доброволец! Кто-нибудь из крепких мужчин в аудитории может выйти сюда?
"I...I never wanted to be a soldier. I'm only a seeker of truth. But...yes. I will lead this pact to the gates of Arah, and together, we will see Zhaitan destroyed.",
I...enjoy pie.,
I...failed...,
IGO,
IGO returns to base in: %str1%,
INCORRECT PASSWORD. SYSTEM TEMPORARILY LOCKED.,
INT-R COM,
INVISIBLE,
IQ1800 LX,
IQ1800—LX—combat—training—golem. Voice—activation—on.,
Ianim the Architect,
"Iberu, apenas te conocíamos",
"Iberu, wir kannten Euch kaum",
Ibli (4),
Ice Arm Swing,
Ice Attacks,
Ice Barrel,
Ice Beer Keg,
Ice Dragon Bomb,
Ice Dragon Elemental Weapon,
Ice Elemental Guardian,
Ice Fall,
Ice Giant[s],
Ice Imp Suicide,
Ice Shield,
Ice Storm • Freezes,
Ice Trap,
Ice and fire forces are desperate. We can't let them get a foothold on the ley line.,
Ice: Jormag (1165 AE),
Iceball,
Icebrood Beast,
Icebrood Effigy,
Icebrood Intel[s],
Icebrood Minion,
Icebrood Saga Mastery Insight,
Icebrood Svanir,
Icebrood defeated.,
Icebrood quaggan[s],
Icebrood reinforcements!,
Icefall,
Icehammer's Journal,
Ich bin schneller als ein Drache,
Ich bin sehr glitschig,
Ich habe Blumen mitgebracht,
Ich habe Dinge erlebt,
Ich habe Dinge gesehen,
"Ich habe Mut, wisst Ihr",
Ich habe ein Goldenes Ticket,
Ich habe einen RIESIGEN Fisch gefangen!,
Ich habe etliche Zanderköderbücher.,
Ich kann ganz weit sehen ...,
Ich ruhe mich nur aus,
"Ich war ein[f:""eine""] Wachtritter[f:""Wachtritterin""]",
Icicle Bolt,
Icicle Shatter,
Icxitl [lbracket]Modus Sceleris[rbracket],
Icy Grave,
Icy Meteor Barrage,
Icy Slash,
Identify,
"Identity: RST-417 ""Rusty."" Ignore.",
Identity: local—regional—fauna. Execute—test—pattern: Delta—Five.,
Identity: previous—test—subject. Execute—test—pattern: Revenge.,
Idioma,
Idioma de doblaje:,
Idioma del texto:,
Idiot! You will bring the wyvern down on us!,
Idol des Zwielichts,
Idolatría,
Idria,
"If 10 or more crystal pylons are active, a lightning field will activate.",
If Blue Team Captures: +100 Points,
If Blue Team Captures: +50 Points,
If Blue Team Captures: +75 Points,
"If I could replicate Zinn's terraformer, I could be famous!",
"If I don't blow off some steam, I'm getting in a fight.",
"If I find more, I'll bring them.",
If I had one. I was speaking hypothetically.,
"If I help, it's because I want to, not because you gave me an order.",
"If I knew that, I'd be done by now. The dredge may be a good place to start. They often take Deldrimor parts for their projects. Though dealing with them may take some...creative persuasion, let's say.",
"If I need to kill you and every other jotun here to get Korag's attention, so be it.",
"If I'm going to stop the Inquest, I'm going to need help. That's where you come in.",
"If I'm right, the unnatural means by which they were created, already at full maturity, has kicked their aging processes into overdrive.",
"If Mordremoth wants war, let's grant its wish.",
If Red Team Captures: +100 Points,
If Red Team Captures: +50 Points,
If Red Team Captures: +75 Points,
"If Suwash makes me rich, I'll follow him to the ends of Tyria. But if he wastes the best years of my life, he'll wake up one day with a shiv in his back.",
"If an invasion's really coming, we'll need everyone on the island to hold the line.","Если вторжение действительно приближается, нам понадобится каждый на острове, чтобы удержать оборону."
"If and when our paths intersect again, I plan to make you regret this.",
"If anyone tries to follow me, kill them.",
"If anyone's worthy to challenge some ghosts, it's me.",
"If enough people like you help us out, the mysteries of this swamp may just yet be discovered. Thank you for all your hard work.",
"If he can talk at all, then they'll be done reviving him soon. Get back to the camp and deliver your report. Leave Gaheron to us.",
"If he can't, he wasn't fit for this post anyway.",
"If here they fall<br>They shall live on<br>When ever you cry<br>""For Ascalon!""",
"If if turns out we've been wasting our time with these dredge and skritt, I'm not sure what I'll do.",
"If it can be reclaimed from the Risen, Minister Preeda has expressed interest in turning the ruins into a memorial.",
"If it didn't affect so many innocent people, I'd walk away and let the vandals choke on salt water.",
"If it glows, it goes.",
If it means stopping Primordus. You're not?,
"If it weren't for the constant destroyer attacks, I could retire here.",
"If it's all broken, why not just get rid of it?",
"If it's the Pact Commander saying so, I suppose I can't shirk my duty... All right, I'll clear out of here to regroup. But mark my words, I will be back.",
If only I had something suitable to plant here.,
If only my mother could see me now. Kuh-bam!,
"If only we could depose that tyrannical Flame ordure, I could get the grawl to help us.",
"If the charges are set, we need to get clear.","Если заряды установлены, нам нужно уходить."
"If the fabric of reality's around long enough for us to be deported, I'll accept it. Happily.",
"If there are multiple breachers surfacing, split up and cover them all.",
If there is a next time. Better stay on your toes.,
"If there is a source to this corruption, we'll find it!",
"If there were a nature spirit representing norn, she'd look like me!",
"If there's a way to make this place more efficient, I'll find it!",
"If there's one thing I know about this enemy, it's that they don't give up. You'd better be ready for a fight. I can help you with that.",
"If there's one thing Tyria doesn't need, it's more carnivores.",
"If these readings are accurate, then that could mean...",
"If they find out we're here, they'll start storing the energy to retaliate. If that happens, we've gotta retreat.",
"If those zealots are trying to kill you, perhaps this behemoth can't be all bad. Quick, locate a method to liberate him.",
"If we can eliminate the maws before they produce more of that awful gas, we may be able to weaken the walls.",
"If we can get to the breach, we can reach the mountains.",
"If we can tend to the ring ourselves, maybe the gwyldell will return... And then I can study the magic more holistically.",
"If we could both go, do you think you'd want to live out past the wall?",
"If we don't stop the undead, they'll push up the beach and threaten the overlook!",
If we stand here he'll just pelt us with fireballs. Let's see where this bridge takes us.,
"If we're going to fight together, we might as well talk, right?",
"If you are truly to keep Kryta safe, %str1%, I foresee that you will first have to place it in danger. Good luck.",
"If you can find any Eternal Embers, we're collecting them for the assault. You can find them throughout the Burning Forest.",
"If you can find something to light the fuse, this bomb can draw everyone's attention elsewhere.",
"If you can keep this down for a minute, it is sure to strengthen your resolve.",
"If you can make shields, give them to my people and send them down here for training.",
"If you come across any in your travels, report your findings to me. Your firsthand accounts will benefit my research.",
"If you don't do something, we'll have to deal with another rabid grawl. Get out of here, and take care of business!",
"If you don't own a skimmer, why not rent one? Rentals are good for an hour, although you'll need to come back to me to retrieve your skimmer if you dismount.",
"If you don't want my opinion, don't complain at me.",
"If you ever have an enemy, wish groundhogs on them. There's nothing worse.","Если у вас есть враг, пожелайте ему сусликов. Худшего не придумать."
"If you expose her to my saliva, her disguise will fail. If you're up to it, I can give you some.",
"If you find any more, bring them to me. I'll gladly take them off your hands.",
"If you find any of our wounded, help as you're able. If you...find any fallen, return their dog tags to me.",
