english,translate
Fine. Spit me.,
"Fine. Take the lead, and try not to die too quickly.",
"Fine. The crystal can do it. We find a way to recharge it, and the vault should unlock.",
"Fine. Then, move along. I don't have time for freeloaders.",
"Fine. There is one matter outstanding, however...",
Finger weg vom Glänzigen,
Fingers of Zhaitan,
Finish the adventure as quickly as possible!,
Finished already?,
Finished!,
Finishing Station,
Finsterer Tagtraum,
"Finsterfreistatt-Veteran[f:""Veteranin""]",
"Finsternis-Erleuchter[f:""Erleuchterin""]",
Fiodh,
Fionas Vorratsstapel,
Fionn,Фионн
Fionna,Фионна
Fionnlagh,
Fire & Ice Attacks • Creates Static Storms,
Fire & Tar Bombs,
Fire Arrows,
Fire Brazier,
Fire Console,
Fire Flurry,
Fire Grenade Ammo,
Fire Hydra Head,
Fire Imp Suicide,
Fire Pot,
Fire Projectile,
Fire Spike,
Fire Tank,
Fire Ward,
Fire a barrage of darts.,
Fire a barrage of unpoisoned darts.,
Fire a cake to boost allies.,
Fire a concussive charge to provide an extra boost. Guaranteed to be 100%% safe. Consumes ammunition.,
"Fire a harpoon at the target. If it hits, you can reel the target in.",
Fire a homing shot at your foe.,
Fire a jet of goo that cripples enemies.,
Fire a magical light source at target location. Bounces off walls and ceilings. Sticks to level surfaces. Does not require ammunition.,
Fire a shot that bleeds your target.,
Fire a shot that explodes on impact.,
"Fire a shot with black powder, creating a smoke cloud that blinds nearby foes.",
"Fire a tracer, and take aim.",
Fire an arc of electricity at your foe.,
"Fire an attractor pulse at your target. If your target is mechanical, the skill creates a strong force of attraction that pulls you in.",
Fire away.,
Fire grapeshot to bleed foes (Damage and Double Bleeds),
Fire grapeshot to bleed foes (Damage),
Fire healing shells at the target location that also provide med kits for soldiers on the front.,
Fire imps,
"Fire imps are attacking the mosshearts! Someone, please help!",
"Fire made other spirits sad, and Koda was not pleased. He demanded that we guide the spirit, teach it where to go.",
Fire of the Gods,
Fire teams in position: %num1%/%num2%,
Fire the ballista,
Fire the cannon,
Fire the cannon (radius),
Fire the experimental gun creating a teleporter. Warning Experimental!!!,
Fire volley!,
"Fire warms, but also burns.",
"Fire warms, but fire also burns.",
Fire! Do my bidding!,
Fire! We'll show these land lubbin' cowards how it's done!,
Fire-Breathing Longbow[s],
Fire: Primordus (1120 AE),
Fireball Targets,
Firebase Molek captured in: %str1%,
Firebomb,
Fired up!,
Fireheart Rise Dragon Response Mission.,
Fires Flame Bolts • Summons Altars and Minions,
Fires Reflective Shields • Shadowsteps,
Fires Targeted Lasers,
"Fires a projectile of weaponized sulfur that explodes on impact, knocking the target down. Applies Sulfur Cloud, increasing damage taken if the target is Forged.",
Fires a shock wave forward that can hit multiple times.,
Fires extinguished,
Fires remaining,
Fires still burning,
Fires up to 5 arrows near the target foe.,
Firesnuff Spray Coating,
Firestorm • Unpredictable,Огненный шторм • Непредсказуем
Firestorm • Unpredictable • Burst AoE,
Firestorm • Unpredictable • PBAoE,
Firestorm • Unpredictable • PBAoE • Burning,
Firework Detonation Rifles,
"Firing cannons is all about precision, timing, and patience. Think you've got what it takes?",
First Floor Cleared,
First Impact,
First Mate,
First Mate Calix,
First Mate Ch'kee,
First Mate Halim,
First Mate Kiango,
First Mate Shane,Первый помощник Шейн
First Pressure Plate,
First blood doubles the pot!,
"First it was the Luxons, the Kurzicks... Now tengu live beside us as if they are equal. Is this what Cantha has become?","Сначала были Luxons, Kurzicks... Теперь tengu живут рядом с нами, как будто они равны. Это то, во что превратилась Cantha?"
"First the Pale Tree, now this.",
"First things first. We've got a mission assignment. Are you up for it, Initiate?","Сначала о главном. У нас есть задание. Ты готов к нему, Посвященный?"
"First you, then Mordremoth!",
"First, we'll get you outfitted with one of the chief's modified Mordrem detectors.",
First-Contact Specialist Chulainn,
Firstish Mate Fry'r,
Firstish Officer,
Fisch ohne Wasser,
"Fisch-Bezwinger[f:""Bezwingerin""]",
"Fischer[f:""Fischerin""] der Provinz Seitung",
"Fischer[f:""Fischerin""] von Drachen-Ende",
Fish Barrel,
Fish Dressing Station,
Fish Needs Deboning and Gutting,
Fish Needs Salting,
Fish Needs Skinning,
Fish Oil Fertilizer,
Fish Ready for Drying,
"Fish are the lifeblood of our bearkin, and our days are centered on the river.",
Fish collection ends in: %str1%,
