english,translate
Benevolencia de año nuevo,Новогоднее благословение
Benn Longshot,Бенн Меткий Выстрел
Benn Tenstrikes: Sneak... point to point... keep under cover. That's how we do it.,Бенн Десять Ударов: Крадись... от укрытия к укрытию... не высовывайся. Вот как мы это делаем.
Benth,Бент
Benutzer-Interface,Пользовательский интерфейс
Beoir,Беоир
Beom-Sik,Пом-Сик
Berechnete Zerstörung,Рассчитанное разрушение
Berg Balrior (wöchentlich),Берг Бальриор (еженедельно)
Berg Balrior: Fortgesetzte Konvergenz-Erobererin,Берг Бальриор: Непреклонная завоевательница Конвергенции
"Berg Balrior: Konvergenz-Eroberer[f:""Eroberin""]",Берг Бальриор: Завоевательница Конвергенции
"Berg Balrior: Schlachtzug-Experte[f:""Expertin""]",Берг Бальриор: эксперт по рейдам.
"Berg Balrior: Titanen-Schmuckstück-Greifer[f:""Greiferin""]",Берг Балриор: титановый украшенный-сборщик[|а]
Bergaufwärts gerannt,Бежал вверх по склону.
Berghild,Бергхильд
Bergris,Бергрис
Bergung von Wertsachen,Извлечение ценностей
Bergung: Galle-Quellen,Добыча: источники Галле.
Bergungsmaterial-Grube: Gold,Ящик с материалами для разграбления: золото
Bergungsmaterial-Grube: Silber,Ящик с материалами для разграбления: серебро
Bergungstrupp,Спасательный отряд
"Bernsteinener[f:""Bernsteinene""] Wurmbezwinger[f:""Wurmbezwingerin""]",Бернштейнер[|а] Вурмбезвингер[|ин]
Berries and Research Notes,Ягоды и записи исследований
Berserk Lesser Elemental,Взбешённый малый элементаль
"Berserker avezado[f:""avezada""]",Опытный берсерк[|ерка|ерки]
"Berserker maestro[f:""maestra""]",
"Berserker-Adept[f:""Adeptin""]",Берсерк-адепт[|ка]
"Berserker-Meister[f:""Meisterin""]",Берсеркер-мастер[|мастерица]
Berserkerschreck,Ужас берсерков
"Berühmter[f:""Berühmte""] Abenteurer[f:""Abenteurerin""]: Das Ödland",Известный[|ая] искатель приключений: Пустошь
"Berühmter[f:""Berühmte""] Abenteurer[f:""Abenteurerin""]: Domäne Vaabi",Известный[|ая] искатель приключений: Домейн Вааби
"Berühmter[f:""Berühmte""] Abenteurer[f:""Abenteurerin""]: Echowald-Wildnis",Известный[|ая] искатель приключений: дикие земли Эхолеса
"Berühmter[f:""Berühmte""] Abenteurer[f:""Abenteurerin""]: Elon-Flusslande",Известный [|ая] искатель приключений: Элонские низины
"Berühmter[f:""Berühmte""] Abenteurer[f:""Abenteurerin""]: Kristalloase",Известный[|ая] искатель приключений: Кристальная оаза
"Berühmter[f:""Berühmte""] Abenteurer[f:""Abenteurerin""]: Provinz Seitung",Известный[|ая] искатель приключений: провинция Сэйтунг.
"Berühmter[f:""Berühmte""] Abenteurer[f:""Abenteurerin""]: Wüsten-Hochland",Известный[|ая] искатель приключений: высокогорные пустыни
Besatzung über Bord!,Команда за борт!
Besatzungsmitglied ehrenhalber,Почётный член экипажа
Beschaffung vor Ort,Местное снабжение
"Beschützer[f:""Beschützerin""] der Himmelwärts-Sümpfe",Защитница Небесных Топей
"Beschützer[f:""Beschützerin""] der Jade-Mech-Siedlungszone 03",Защитник[|ца] зоны поселения джадовых механизмов 03
"Beschützer[f:""Beschützerin""] der Mottenmarsch",Защитница Мотыльковой Топи
"Beschützer[f:""Beschützerin""] der Pakt-Piloten",Защитница пилотов Пакета
"Beschützer[f:""Beschützerin""] der Promenade in Rata Novus und von Ur-Maguuma",Защитница Променада в Рата Новус и Ур-Магуума
"Beschützer[f:""Beschützerin""] des Adels",Защитница знати
"Beschützer[f:""Beschützerin""] des Leuchtfeuers der Zeitalter und von Garrenhoff",Защитница Вечного Пламени и Гарренхоффа
"Beschützer[f:""Beschützerin""] von Droknars Licht",Защитница Света Дрокнара
"Beschützer[f:""Beschützerin""] von Kaineng",Защитн[ица] Каиненга
Besessenheit,Одержимость
"Besides, what could possibly happen in the next week?",К тому же что такого может случиться за следующую неделю?
Besinnliches Lesen,Созерцательное чтение
Besondere Leistungsbereitschaft,Особая готовность к выполнению задач
Besser rot als tot,"Лучше красный, чем мертвый."
"Best mine in Tyria, best guild in Tyria. It brings a little tear to my eye.","Лучшая шахта в Тирии, лучшая гильдия в Тирии. У меня аж слеза наворачивается."
"Best watch your step in this area. My Seraph brothers and sisters maintain an outpost just north of here, but we're spread thin and constantly harassed by nearby bandits. The outlaws have three fortified camps to the west as well, so be careful. Anything you can do to secure this area would be appreciated.","В этих краях лучше смотреть под ноги. Мои братья и сёстры Серафимы держат аванпост чуть севернее, но нас мало, и бандиты постоянно нас донимают. У этих разбойников к западу ещё три укреплённых лагеря, так что будь осторожен. Всё, что ты сделаешь для безопасности этих мест, будет очень кстати."
Beste 10 der Simulation,Топ-10 симуляций
"Bester[f:""Beste""] der Besten",Лучший из лучших
Bestia de guerra,Боевой зверь
"Bestialma avezado[f:""avezada""]",Лучшая из опытных охотниц
"Bestialma maestro[f:""maestra""]",Маэстро Бестиальма
Bestie des Krieges,Лучший друг войны
"Bestienfänger[f:""Bestienfängerin""]",Охотник за зверьми[|охотница]
Besuch im Zirkus,Посещение цирка
Beta Inquest Control Key[s],[Бета-ключ|Бета-ключа|Бета-ключей] управления Инквеста
"Beta-Tester[f:""Testerin""]",Бета-тестер[|ша]
Betrachtet die Becken,Рассмотрите бассейны.
Betrayer's Vestments,Одеяния Предателя
Betrothal Chamber Guard,Страж Чертога Обручения
"Better for...what, exactly?",Лучше для... чего именно?
"Better get this to a rally point, on the double.","Это надо доставить на сборный пункт, и поживее."
Better let this cool down a bit.,Пусть-ка это немного остынет.
"Better luck next time, ladies.","В следующий раз повезёт, дамы."
Better stop that bomb! They're taking it straight for the pipe.,Останови эту бомбу! Они несут её прямо к трубе.
Better than you deserved.,"Больше, чем ты заслужил."
