english,translate
Torches dansantes,
Torell,
Tormented Protection,
Tormenting Poison,
Torments • Pulls • Protection,
Torn Flier,
Torpille hylek,
Torrent,
Torrent glacial,
Torrin,
Torture Chair,
Toss salvaged scrap to Overseer Braeden so that he can build barricades.,
Toss the cooked larva meat.,
Toss the power core.,
Total,
Total actions :,
Total personnel,
Touch of the Sun,
Touch the Console,
Toucher corrosif%str2%%str1%%str3%%str4%,
Touching.,
Toughness is decreased. Stacks intensity.,
Tour,
Tour - %num1% point[s],
Tour Piquedent,
Tour indisponible,
Tour solitaire,
Tourbillon cyclone,
Tourbillon stimulant,
Tourelle asura,
Tourelle charr,
Tourelle herbicide,
Tourelle hostile,
Tourelle inactive [lbracket]TSA[rbracket],
Tourelle lance-filet,
Tourelle lance-harpons,
Tourelle sylvari,
Tourelle volante,
Tourist Conn,
Tourment minimal,
Tourment par coup,
Tower[s] Captured,
Tower[s] Held,
Tower[s] Upgraded,
Toxic Blast,
Toxic Cypher[s],
Toxic Tonic,
Toxic Torpedoes,
Toy Boat,
Trace administrative,
Tracking Orb,
Traction ogre,
Trader Marcus,
Trader's Leviathan Bone Chest[s],
"Trahearne: Attack! Stop him, or we'll have an entire Risen army out here!",
Trahearne: We're in. Now to face the Eye.,
Trailblazer's Armor Recipe Book[s],
Trailblazer's Jewelry Recipe Book[s],
Training Chest of Valor,
Training Dummy of Valor,
Training junundu wurms sounds like the greatest thing ever!,
Trait,
Tramples Foes,
Tranche-gorge,
Trancheuse angchu,
Transcended Charge,
Transcended Choya,
Transcended Man-Eater,
Transept occidental,
Transept oriental,
Transform me.,
Transformation cruelle,
Transformation en Ourse,
Transformation en Skritt,
Transformation en acaride,
Transformation en champignon,
Transformation en colocal,
Transformation en moa,
Transformation en moa.,
Transformation en thon.,
Transformed by the Wishing Well,
Transforms • Subdivides • Smells like Sewage,
Transmuter %num2% objets.,
Transport Mode,
Traquer Agasaya.,
Traquer Asphodel.,
Traquer Cabochon.,
Traquer Daol Brol Shiol.,
Traquer Dhael Parlociel.,
Traquer Diwaana.,
Traquer Ellutherius Vendiver.,
Traquer Enbilulu.,
Traquer Fycros Suintevenin.,
Traquer Grath Heurteroc.,
Traquer Ignis.,
Traquer Kharkaris.,
Traquer Mandulis.,
Traquer Morg.,
Traquer Suneh Portetempête.,
Traquer Tazula Cumulomental.,
Traquer Tohg Atta Awoth.,
Traquer Trik Griz Grolak.,
Traquer Uussh Visshta.,
Traquer Wissper Inssani.,
Traquer Xadd Honn Tarr.,
Traquer Xedra Tahz Tahom.,
Traquer Xoul Igra Zhoss.,
Traquer Zehlon Ossa.,
Traquer dame Kahraman.,
Traquer dame Shamshir.,
Traquer sire Hanif.,
Travel to Arborstone in Cantha.,
Travel to Bjora Marches.,
Travel to Bloomhunger,
Travel to Drizzlewood Coast.,
Travel to Glint's Lair,
Travel to Grothmar Valley.,
Travel to Lowland Shore in Janthir.,
Travel to S.C.A.R Field Operations,
Travel to SCAR Lane,
Travel to Southwatch Creep,
Travel to the Crown Pavilion,
Travel to the Festival of the Four Winds in Labyrinthine Cliffs.,
Travel to the Festival of the Four Winds in the Crown Pavilion.,
Travel to the Fractals of the Mists entrance.,
Travel to the Memory of Old Lion's Arch.,
Travel to the Mists Vault.,
Travel to the Wizard's Tower in the Horn of Maguuma.,
Travel to the egg chamber in Tarir.,
Travel to the last spearmarshal and the griffon sanctuary.,
Travel to the ruins of the Hall of Monuments.,
Travel to the tiger den.,
Travel with care. The jungle is lethal.,
"Travelers, be warned. A Forged marauder is rampaging nearby. There's a price on its head.",
Traverse the volcanic cavern and stop the enraged fire elementals,
"Traverse[pl:""Traverses""] festive[pl:""festives""]",
Treacherous pirate scum!,
Treacherous scum.,
Treasure Bearer,
"Treasure chests. There's treasure all over this desert, and we've got a map that says there's some right here.",
Treasure hunt begins in: %str1%,
Treasure hunt ends in: %str1%,
Treasure hunt kicks off in: %str1%,
Treasure hunt?,
"Treasure, hopefully. Our map says it's here, and none of our maps have been wrong yet. This desert is practically packed with treasure.",
Treasure? Unguarded. Best kind!,
"Treasured by Droknar of the Deldrimor dwarves, this ancient dwarven relic is inscribed with runes that radiate an ethereal light, imbued with the memories and spirit of Droknar's reign.",
"Tremble, Mordremoth!",
Trente-six chandelles,
Tri : %num1% Tx rafr. : %num2% Octets/Sec : %num3%,
Trial Primer: Finish defeated enemy patrols to release their Unstable Essence.,
Trials Bonfire Lit,
Tribun Rytlock Brimstone,
Tribune Splitgold,
Tribune Splitwall,
Tribunes remaining: %num1%,
Tribute to Aurene,
Trident angchu,
Trident incrusté,
Trident ooOoo,
Trident togatl,
Trident tribal,
"Trident[pl:""Tridents""] fractal[pl:""fractals""]",
"Tried to scare you peoples away with bottles, but noticed you were fighting bad leafies. My peoples don't like them either, so now I'm an ambassador. We help each other, yes?",
Trik Griz Grolak,
Trimmed armor with our fur. Wore our horns on helmets.,
Triple combustion,
Triple coupe,
Triple explosion,
Triple menace,
Triple mine,Тройная мина
Triple pontage,
Triple projectile,
Troll gentil amadoué,
Troll sage amadoué,
Trond,
Troop morale impact in: %str1%,
Troops are ready for the assault on the Wolf's Crossing. Capture all enemy controlled bases and defend legion controlled bases from Dominion attack.,
Tropical Crab,
Trouble from the Separatists?,
Troupe,
True Form,
True Sight Adventurer,
True Sight Scholar,
"True enough. Still, that was quite the feat. Why undertake it?",
True or false: Palawa Joko goes to the bathroom.,
"True, but we've made a dragon know fear. That, Commander, is a victory to relish.",
"True. The hylek themselves have their uses, though.",
"Truly, Raven has blessed you with a crafty mind.",
Trust Earned,
Trust me! We don't want to be here when it blows!,
Trusting strangers is what got our friends killed.,
Try to read the book without paying.,
Try using the light!,
Tryst,
Tune,
Tuning Progress,
Tunnel ouest,
Tunneling Vine,
Turai Ossa phalange,
Turai Ossa phalange[s],
Turai's Shield,
Turai's Sword,
Turbo laser,Турболазер
Turlisson,
Turn In Fruit,
Turn back to previous page.,
"Turn back, outsider!",
Turn in any last driftwood: %str1%,
Turn in the artifacts to Arcanist Brusi.,
"Turn me into a frog? Thanks, but no thanks.",
Turn off Shield array,
Turon Swordsever,
Turret Controlleur (?),
Turret Generator,
Turtle Guide,
"Twisted and enraged by the raw power of bloodstone. Applies might, swiftness, and fury at the start of combat.",
Two Awakened-Garrison Keys,
"Two books stand out here: a copy of an illustrated children's book, titled ""Oink's Adventures"" and ""Joe the Devourer: The Untold Story.""",
"Two down, one to go. Leurent should be a pushover compared to these two.",
Two incoming!,
Two titanspawn tore through a scouting party and left with barely a dent in their hides. But the survivor gave us intel.,
Tybalt Demmi Beetlestone,
Tybalt Senestre,
"Tybalt? You'll pay for this, Mordremoth!",
Typhoon,
Tyrant retreats in %str1%,
Tyre Ragemaw.,
Tyria has lost one of its finest defenders.,
