english,translate
"Asesino[f:""Asesina""] de raptores",Убийца[|ца] охотников
"Asesino[f:""Asesina""] de saurios",Убийца[|ца] сауров
"Asesino[f:""Asesina""] de sierpes",Убийца[|ца] змей.
"Asesino[f:""Asesina""] de skelk",Убийца[|ца] скелков
"Asesino[f:""Asesina""] de skritt",Скритт-убийца[|ца]
"Asesino[f:""Asesina""] de tribunos",
"Asesino[f:""Asesina""] de troles",Тролль-убийца[|ца]
"Asesino[f:""Asesina""] del Bosque Ardiente",Убийца[|ца] из Пылающего Леса
"Asesino[f:""Asesina""] del Crepúsculo",Ассасин[|ка] Сумрака
"Asesino[f:""Asesina""] del Dominio de los Perdidos de Melandru",Убийца[|я] Домена Потерянных Меландру
"Asesino[f:""Asesina""] del Inframundo",Убийца[|ца] Преисподней
"Asesino[f:""Asesina""] del Vacío de las Selvas de Echovald del día","Убийца[|ца] Пустоши Эховальда, действующая днём."
"Asesino[f:""Asesina""] del asedio",Убийца[|ца] осады
"Asesino[f:""Asesina""] del maestro del báculo Adryn","Убийца[|ца] Асадрин, мастер посоха."
"Asesino[f:""Asesina""] del maestro del hacha Hareth",
"Asesino[f:""Asesina""] del regente",Убийца[|ца] регента
"Asesino[f:""Asesina""] del templo",Убийца[|ца] храма
"Asesino[f:""Asesina""] descarnado[f:""descarnada""]","Убийца[|ца], лишенная плоти."
"Asesino[f:""Asesina""] filoetéreo[f:""filoetérea""]",Убийца[|ца] эфиальный[|я]
"Asesino[f:""Asesina""] indiscriminado[f:""indiscriminada""]",Беспощадный убийца
"Asesino[f:""Asesina""] legendario[f:""legendaria""] de Dragoncaído del día",Легендарный убийца из клана Падшего Дракона этого дня.
"Asesino[f:""Asesina""] legendario[f:""legendaria""] de los Picos del Trueno del día",Легендарный[|ая] убийца из Пиков Громоглавия дня
"Asesino[f:""Asesina""] mecánico[f:""mecánica""]",Механический убийца[mecanical] / Механическая убийца[mechanical] → Убийца-механ[ик|ика|иков]
"Asesino[f:""Asesina""] profesional[f:""profesional""]",Профессионал[|а] профессиональн[ая|ые]
