english,translate
Saved,Спасено
Say,Сказать
Saya,Сая
Sayida,Sayida
Scale,Scale
Scallions,Лук-шалот
Scamming,Мошенничество
Scan,Сканировать
Scan-Bot,Сканер-бот
Scanner,Сканер
Scare,Испуг
Scary,Страшный
Scavenge,Собирать
Scavenged,Собрано
Scavenges,Собирает
Scepter,Scepter
Scepters,Скипетры
Schematics,Schematics
Schooner,Schooner
Scope,Scope
Scorch,Ожог
Score,Счёт
Scoreboard,Таблица результатов
Scornheart,Скорнхарт
Scorpion,Scorpion
Scorpiones,Scorpiones
Scoundrel,Негодяй
Scragglebeard,Scragglebeard
Scramasax,Scramasax
Scrap,Лом
Scratch,Scratch
Scream,Крик
Screen,Экран
Screenshot,Скриншот
Scribing,Писцовое дело
Scroll,Свиток
Scrolls,Свитки
Scrub,Скребок
Sculptures,Скульптуры
Scythe,Scythe
Seahorse,Seahorse
Sealed,Запечатано
Search,Поиск
Search...,Поиск...
Seasatchel,Seasatchel
Seashell,Seashell
Season,Время года
Seasoning,Приправа
Secondary,Вторичный
"Secondary objectives include:
• Destroying the enemy siege weapon in the Battle of Kyhlo
• Defeating a forest monster in the Forest of Niflhel
• Capturing the bell in the Revenge of the Capricorn
• Capturing an artifact in the Eternal Coliseum
• Gaining Yasmi's powers in Djinn's Dominion
• Completing a meditation in Temple of the Silent Storm
• Firing the cannon in Skyhammer
• Capturing an Orb of Ascension in Spirit Watch
• Defeating the enemy's lord in Legacy of the Foefire","Второстепенные цели включают:
• Уничтожение осадного орудия врага в битве при Кайло
• Победа над лесным монстром в Forest of Niflhel
• Захват колокола в «Revenge of the Capricorn»
• Захват артефакта в Eternal Coliseum
• Получение сил Ясми в Djinn's Dominion
• Завершение медитации в Храме Безмолвной Бури
• Выстрел из пушки в Небесном Молоте
• Захват Сферы Вознесения в Spirit Watch
• Победа над лордом врага в Наследии Пламени Призраков"
Secure the area before continuing!,Зачистить территорию перед продолжением!
Secured,Зачищено
Seed,Семя
Seedling,Саженец
Seidenwehr,Зайденвер
Seize,Захватить
Selachimorpha,Selachimorpha
Select,Выбрать
Select...,Выбрать...
Self-Bleeding,Собственное кровотечение
Self-Cripple,Собственное калечение
Self-Knockdown,Собственный нокдаун
Self-Repair,Собственный ремонт
Self-Resistance,Собственное сопротивление
Self-Torment,Само-Мучение
