english,translate
Misión especial: Recuperación de hierro,
Misión especial: Retaguardia,
Misión especial: Romperles los juguetes,
Misión especial: Saquear el faro,
Misión especial: Saquear el fuerte,
Misión especial: Saquear el mirador,
Misión especial: Saquear el puerto,
Misión especial: Saquear la aldea,
Misión especial: Saquear la mina,
Misión especial: Sed de trabajo,
Misión especial: Sin garras,
Misión especial: Situaciones explosivas,
Misión especial: Tirar a molar,
Misión especial: Todo por los aires,
Misión especial: Tomar las fortalezas,
Misión florida,
Misión imposible,
Miskle,
Misplaced Artifact Chest,
Misplaced Inquest Box,
Misplaced Tools,
Miss Mipp,Мисс Мипп
Miss Sexy,
Missing Pipe Segment,
Missing. Possibly dead. It is my hope that Doctor Elly may yet live. We need to find her.,
Mission Preparations,
Mission: reach—Murmur—Isle—intact. Guard—golem—has—sustained—serious—damage. Replacement—guard—requested.,
"Missionsherausforderung: ""Feindliche Horde""",
"Missionsherausforderung: ""Finaler Boss""",
"Missionsherausforderung: ""Mächtige Feinde""",
"Missionsherausforderung: ""Panzer-Eskorte""",
Mist Debris,
Mist Step,
Mist Warden Camp Tier,
Mist Warden Level,
Mist Warden Quartermaster,
Mist Warden Ranger,
Mist Warden Revenant,
Mist Warden Spellbreaker,
Mist-Touched Cache,
"Mistakes from a lifetime ago, best forgotten.",
Mistakes were made.,
Mistburn Barrier,
Mistburn Breath,
Mistburn Cleansing,
Mister,
Misterios de Locura,
Misterios de los Exaltados,
Misterios del Sagrario del Cuervo,
Mistral Lever,
Mistress Azmera,
Mistress Broga,Госпожа Брога
"Mists, be ready for me!",
Mists-Lost Scrapper,
Mit Eleganz und Charme,
Mit Herz und Verstand,
Mit List und Tücke,
"Mit Späher[pl:""Spähern""] gesprochen: %num1%/%num2%",
Mit den Klauen zur Mauer,
Mit den Sternen getanzt,
Mit weit geöffneten Ohren,
Mite? Is that a snide jab at my height?,
Mitgefühl für einen Freund,
Mitología del mundo: Hondonada de Gyala,
Mitología del mundo: agencia de rescate de operaciones especiales,
Mitología olvidada,
Mitten durch die Trolle,
Mittendrin im Labyrinth,
Mittens Rose,
Mitternachtsruhe,
Mix,
"Mix up these groups a bit more, Commander. They have to learn to trust each other.",
Mixed Berries,
Mixing Cup,
Mixing antidotes in: %str1%,
Mixology Book,
"Mm-hm, not bad. Not bad at all!",
Mm-hm.,
"Mmm, delectable.",
"Mmm, smell that (gulp) fish.",
Mmm. Sparkfly mushroom soup. Let's go.,
Mmm...devourer eggs! How delicious looking.,
