english,translate
Regenerates • Reduces Max Health,Восстанавливает здоровье • Уменьшает максимальное количество здоровья
Reginald,Реджинальд
Registrando el archivo,
Registro de investigación 1,
Registro de investigación 2,
Registro de investigación 3,
Registro de submarinistas de la semana,
"Regreso a ""Acero quebrado""","Возвращаюсь в ""Сломанную сталь""."
"Regreso a ""Acorralado""","Возвращаюсь в ""Зажатый угол""."
"Regreso a ""Arcana Obscura""","Возвращаюсь в ""Аркану Обскуру""."
"Regreso a ""Arcanos ocultos""","Возвращаюсь в ""Забытые тайны""."
"Regreso a ""Asalto al Pacto""",
"Regreso a ""Atrapados""","Возвращаюсь в ""Захваченные""."
"Regreso a ""Cada vez más adentro""",
"Regreso a ""Carrera armamentística""",
"Regreso a ""Conoce a los asura""",
"Regreso a ""Consejo de ministros""",
"Regreso a ""Cuartel General de la Hoja Brillante""",
"Regreso a ""Cueva del Campeón de los Lanceros del Sol""",
"Regreso a ""Cuevas de Escarchaoscura""",
"Regreso a ""Descenso""","Возвращаюсь в ""Спуск""."
"Regreso a ""Descubriendo el avance de Scarlet""",
"Regreso a ""Desde las cenizas""",
"Regreso a ""Desesperanza""","Возвращаюсь в ""Отчаяние""."
"Regreso a ""Disturbio en las Selvas Brisbanas""",
"Regreso a ""El Héroe de Istan""",
"Regreso a ""El Juego de Taimi""",
"Regreso a ""El Ojo de la Tormenta de la Marca""",
"Regreso a ""El bien con bien se paga""",
"Regreso a ""El corazón del volcán""",
"Regreso a ""El dragón de cristal""",
"Regreso a ""El enigma de los puntos de ruta""",
"Regreso a ""El fin del campeón""",
"Regreso a ""El fin del confesor""",
"Regreso a ""El frío extremo""",
"Regreso a ""El incidente de Concordia""",
"Regreso a ""El proyecto personal de Taimi""",
"Regreso a ""El sujeto de prueba""",
"Regreso a ""Escondite del Manto Blanco""",
"Regreso a ""Escuadrón de reconocimiento de Caithe""",
"Regreso a ""Estás en tu casa""",
"Regreso a ""Fahranur, la Primera Ciudad""",
"Regreso a ""Fiesta política""",
"Regreso a ""Fin""","Возвращаюсь к ""Конец""."
"Regreso a ""Giro radical""","Возвращаюсь к ""Резкому повороту""."
"Regreso a ""Hacia el laberinto""",
"Regreso a ""Homenaje a Eir en Hoelbrak""",
"Regreso a ""Incendio incontrolado""","Возвращаюсь в ""Неконтролируемый пожар""."
"Regreso a ""Investigación en Rata Novus""",
"Regreso a ""La Fortaleza del Confesor""",
"Regreso a ""La carga""",
"Regreso a ""La cueva misteriosa""",
"Regreso a ""La cumbre mundial""",
"Regreso a ""La invitación""",
"Regreso a ""La precoz Aurene""",
"Regreso a ""La voz de las profundidades""",
