english,translate
Slayer Alanis,
Slayer Feldera,
Sleep,
Sleep forever.,
"Sleep, dreamer.",
Sleeping On-Duty Lionguard,
Sleeping Sack,
Slice you up.,
Slice[s] of Grub Meat,
Slick,
"Slide forward and impact the area with Sohothin, leaving behind a trail of flame. Reduces cooldown on Flame Spit and Cataclysm.",
Slime Trail,
Slippery Frog,
Slishaa may need help. Please check on her.,
Slisse,
Sliver,
Slow down. Who is in danger? Who were those people?,
Slow down...who's been ambushed by pirates?,
Slowed,
Sludge,
Sludge Wave,
Sludi,Слуди
Slugger,
Slumbering Conduit,
Slumbering Lightning,
Slupsloop,
Sly Brawler,
Sly Crew Corsair,
Sly Raider,
Sly Sharpshooter,
"Smack your foe with a branch, but the branch may break.","Ударите врага веткой, но она может сломаться."
Small Bag[s] of Skritt Shinies,
Small Bag[s] of Trinkets,[Маленький мешочек|Маленьких мешочка|Маленьких мешочков] безделушек
Small Bonfire,
Small Cell,
Small Dusty Wintersday Gift[s],
Small Fire Explosion,
Small Fishing Net,
Small Golem,
Small Icy Bag[s],Маленький ледяной [мешок|мешка|мешков]
Small Rank-Up Chest[s],
Small Stolen Supplies Bag[s],
Small—talk—initiated: Hot—enough—for—you?,Завязалась светская беседа: Не слишком ли жарко для тебя?
Smaragd-Refugium,
Smartest thing you've said all day.,
Smash Attacks,
"Smash it to bits, never to be replicated again.",
Smash the Inquest dampening device.,
Smash the box open! (Warrior),
Smash the ground and massively damaging nearby foes and destroying the hammer.,
Smash the ground and send out a damaging shock wave.,
Smashing Spin,
Smell Danger,
Smells irresistible to great jungle wurms.,
Smells like roasted grubs. Nothing in the world quite like that aroma.,
Smells like trouble.,
Smelly,
Smelt Ore,
Smilin' Saemus,
Smites • Heals Allies,
Smithing Hammer,
Smithing is thirsty work.,
"Smodur the Unflinching doesn't move as you approach his chair, but you feel his eyes on you. The guards start reaching for their rifles.",
Smodur-Segen,
Smolderjaw's Warband,
Smoosh,Размять
Smooshes Worms,
Smos,Смос
Smudge,
Smuggler's Loot,
Smuggler's Waypoint,
Snaarl Stainedclaw,
Snack break!,
Snack it up.,
Snack time already?,
Snaff discovered that the elder dragons radiated their own unique energy. But he felt that this draconic energy was too unstable to work with.,
Snake Sized,
Snakebite Grog,
Snares Foes • Healing Seeds,
Sneak in and keep a low profile until violence is necessary. I can handle that. Should we mine some ore first to help sell the disguise?,
Sneak...point to point...keep under cover. That's how we do it.,
Sneaky Moth,
Snejka the Boundless,
Sniff an empty potion bottle.,
Snipe enemies with Vishen.,
Sniper Turret,
Sniper position secure.,Снайперская позиция обеспечена.
Snoop,
Snoren se encarga,
Snow Cougar Cub,
Snow Leopard Cub,
Snow Leopard Shaman,Шаман снежного барса
"Snow Leopard stalks, but does not always pounce.",
Snow has been collected.,
Snowballs are for kids.,
Snowballs? I'm in!,
Snowborn,
Snowcaller's Journal,
Snowden Drifts Dragon Response Mission.,
Snuggling Stone,
So Caudecus really isn't responsible?,
So I should be nervous. (sighs) Don't like the sound of that.,
So busy these days!,В последнее время совсем нет времени!
So close!,
So cold.,
So cold...,
So cold—like tiny daggers pricking your skin. A great and terrible power lies waiting here.,
"So cute, it's deadly",
So dark...,
So did we.,
So empfindlich,
"So good to see you, Minister.",
"So good to see you, Valiant %str1%. I wish you success on your Wyld Hunt.",
So good to see you.,
So hot!,
So how can I get these garrison keys?,
So how can I help the hunters?,
So how exactly are you sentient?,
So is there anything else is in this area?,
So it begins.,Так и начинается.
So it ends.,
So it ends...,
So it's all about money for you?,
So lebensecht,
So lebensecht (jährlich),
So many ideas. So little time.,
So many mysteries in the world.,В мире так много тайн.
"So many people willing to leave with the Vanguard and abandon all they'd ever known—was it pride for the unit that spurred them on, or was it fear of their king?",
"So many upgrades, so many papers to file. It's a busy job!",
So many! Kill them all.,
So much for you.,
So much mistrust.,
So much power!,
So much research to pursue. So much data to acquire.,
So much to do! Too much to do.,
So steht es geschrieben,
So the people here really coexist with the Awakened?,
So this is how heroes get by between grand adventures.,
So this is it...? The tower that your wizards keep talking about?,
"So this is where I'm to live now. I wonder how many others are part of this ""Astral Ward.""",
So we get them to destroy one another.,
So we intervene. What can we do?,
So what do you do with town clothes?,
So what're you waiting for?! Full sails into the horizon! Captain Weyandt won't stand for stragglers!,
So what's down there that's so important?,
So what's this all about?,
So what's your plan?,
So what? I got other priorities.,
So why don't you go find the crystal.,
So will you agree to come to the Grove summit?,
So you get smoother instead of wrinkling?,
So you just fire your cannons at targets?,
So you made a skritt gatherer?,
So you say.,
So you should go find that crystal.,
So you think you can take me? Let's see!,
So you train dogs?,
So you were just playing dead?,
So you're helping some thieves plunder a dwarven city. Classy.,
"So, I overheard him talking about how he might be a surviving member of House zu Heltzer...",
"So, are you hurting me yet?",
"So, do you, uh...know Gwen?",
"So, how have the charr been treating you?",
"So, it ends.",Так всё и заканчивается.
"So, the energy comes in waves. The breachers can sense it, but it fades quickly, so you'll need to be fast.",
"So, the firstborn continues her futile quest. Ha ha ha ha.",
"So, the plan was to make the Queen look bad and to sour citizens on the treaty negotiations.",
"So, this is Pact justice?",
"So, this was the city of Arah, huh?",
"So, we set and trigger the explosives one at time. Move silent, hit the targets, and meet back at camp.",
"So, what's it going to be? Go straight into Moledavia to get our chugger back, or waylay it and the dredge who took it on the road? Direct assault or an ambush?","Ну так что выбираешь? Прямой штурм Moledavia, чтобы вернуть наш аппарат, или перехватить его вместе с дреджами на дороге? Прямая атака или засада?"
"So, what's your next move, captain?",
"So, who are you? What's your name?",
"So, you lose anyone in the attack?",
"So, you want me to kick mushrooms?",
So. Who else is starving?,
So... What brings you all the way out here?,Так... что привело тебя в такую даль?
So...familiar.,
So...hungry.,Так...голоден.
So...what's your stance...on fraternization?,
"So...you're staying, then? You want to be with me?",
Soaked Papers,
Soaring Crest. Farming Master. May the wind guide you here again soon.,
Soaring Spirit,
Soberana de Nayos,
Sobhla,
Sobrenatural,
Sobrevuelo rápido,
"Socializador[f:""Socializadora""] maestro[f:""maestra""]",
Sociedad de prueba de la Super Adventure,
"Sofocador[f:""Sofocadora""] de escaramuzas de la zona interior de Nayos",
Sofort,
Soften 'em up!,
