english,translate
Sasha,Саша
Sashimi fresco,Свежие сашими
Sashimi frisch aus dem Meer,
Sastre,Састре
Satellite Maintenance Portal,Портал обслуживания спутников
Satiated Ghost Eater,Сытый призрак-пожиратель
Sato,Сато
Sattel der Kriegsklaue,
Satter Bronzeton,Сатер Бронзетон
Saul D'Alessio,Саул Д’Алессио
Saurian Bone,Саурийская кость
Saurian riders,Всадники на саурах
Savage Undead Abomination,Свирепая нежить-урод
Save Magg's contact.,Сохраните контакт Мэгг.
Save me!,Спасите меня!
"Save me, brothers!","Спасите меня, братья!"
Save some scraps from your next hunt. Makes for a fine journeykit treat.,Приберегите немного добычи со следующей охоты. Это отличный способ подкрепиться в пути.
Save the merchants from the Bloody Buccaneer kidnappers.,Спасите торговцев от похитителей из Bloody Buccaneer
Save the survivor.,Спасите выжившего.
"Save your strength, friend.","Береги силы, друг."
Save yourselves!,Спасайтесь!
Saves your current position in the world.,Сохраняет вашу текущую позицию в мире.
"Saviors, all of you. Thank you. I'll plant my next field in your honor. Or name some calves after you.",Спасители вы все. Спасибо. Следующее поле я посажу в вашу честь. Или назову каких-нибудь телят вашими именами.
Savor your last breath.,Насладись своим последним вздохом.
"Saw somethin' big fly out of the bay, near the Xunlai Lab. And when I say big, I mean BIG. Like a monster or somethin'.","Видел, как что-то огромное вылетело из залива, недалеко от лаборатории Сюньлай. И когда я говорю ""огромное"", я имею в виду ОГРОМНОЕ. Как будто монстр какой-то."
Sawtooth Barracuda,Зубастая барракуда
Sawyer,Сойер
Say good-bye.,Прощай.
Say it louder.,Скажи это громче.
Say no more. I'll take it!,Больше не нужно ничего говорить. Я беру это!
"Say, friend... We've been through a lot together, haven't we?","Скажи, друг. Мы многое прошли вместе, не так ли?"
"Say, friend—do you know where I might find what's left of the Tower of Nightmares?","Скажи, друг, не знаешь ли ты, где можно найти остатки Башни Кошмаров?"
"Say, give me a hand in the kitchen helping fill these empty stomachs? It'll give ya a taste of the harvest firsthand.","Эй, не хочешь помочь мне на кухне и накормить голодных? Так ты сможешь сам оценить щедрость урожая."
"Say... An offer for you, visitor: lend me a hand, and you're free to use the hot springs whenever you please.","Скажи... предложение для тебя, посетитель: помоги мне, и ты сможешь пользоваться горячими источниками, когда захочешь."
Sayeh al' Rajihd,Сайе аль-Раджид
Scald it!,Да чтоб его!
Scaldmaw,Скальдмоу
Scale Rot,Чешуйчатая гниль
Scaled Drake Broodmother[s],мать драконьих выводков[|ок|ов]
"Scaling configuration malfunctioning. Crystal lattice 14 units long, 22 units wide. Figure correct dimensions for scaling by 3.","Конфигурация масштабирования работает некорректно. Длина кристаллической решетки — 14 единиц, ширина — 22 единицы. Укажите правильные размеры для масштабирования в 3 раза."
Scallywag,Негодяй
Scan a specific location to obtain a material analysis of the rock.,"Просканируйте определенное местоположение, чтобы получить данные анализа горных пород."
Scan for artifacts. A burst reaction indicates a buried object. A cubic reaction requires a Priory worker's delicate touch.,Просканируйте местность на предмет артефактов. Резкая реакция указывает на наличие захороненного объекта. Для кубической реакции требуется деликатное вмешательство специалиста из Приори.
Scan haze hot spots within Howling Caves.,Определите зоны с повышенной концентрацией тумана внутри Воющих пещер.
Scan the area to find a location of seismic interest.,"Осмотрите местность, чтобы найти место, представляющее сейсмический интерес."
Scannen und besänftigen,
Scanning... %str1%—assigned—guard—duty. Mission—to—reach—Murmur—Isle—reactivated. Proceeding—with—movement—protocols.,Сканирование… %str1% назначен для несения службы охраны. Миссия по достижению острова Мурмур активирована. Переход к протоколам передвижения.
Scanning... Target—benign.,Сканирование... Объект не представляет угрозы.
Scanning—for—artifacts.,Сканирование на предмет обнаружения артефактов.
Scarab Cache,Скрытая кладовая скарабея
Scarab Pheromones,Феромоны скарабея
Scarab Swarm,Рой скарабеев
Scarecrow Build Site,Место для строительства пугала
Scarecrows remaining %num1%,Осталось %num1% чучел.
Scared Wanderer,Испуганный путник
Scarlet Briar Hologram,Голограмма Алой Плети
Scarlet has unleashed her assault knights to stop the Lionguard.,Скарлет обрушила на Львиную Стражу своих рыцарей-ассасинов.
Scarlet is confounding interlopers with her cruel ingenuity and the hallucinatory powers of the alliance's toxic spores.,Скарлет сбивает с толку незваных гостей своей жестокой изобретательностью и галлюциногенными свойствами токсичных спор альянса.
Scarlet's Chest,Сундук Скарлет
Scarlet's Forge,Кузница Скарлет
Scarlet's Journal,Дневник Скарлет
Scarlet's Lockbox,Шкатулка Скарлет
Scarlet's Workbench,Рабочий стол Скарлет
"Scarlet-Störer[f:""Störerin""]",
Scarlet. Please. The crew needs you to be stronger than this.,"Скарлетт, пожалуйста. Команде нужно, чтобы ты была сильнее."
Scarlet: All you...heroes.,Скарлет: И все вы… герои.
Scarlets Ende,Алое предприятие
Scarlets Spielhütte,
Scarra Clawstrike,Скарра Клоустрайк
Scarred Mote,Изуродованный мотылёк
Scarred Thorn Wolf,Шрамный терновый волк
Scarred thorn wolves%num1%,Шрамные волки-колючки %num1%
Scatter my ashes.,Рассейте мой прах.
Scatter! Fireball incoming!,Рассыпаемся! Вражеский огненный шар летит!
Scattered Bodies,Разбросанные тела
Scattered Notes,Разбросанные заметки
Scattered Papers,Разбросанные листы бумаги
Scavenger Bag[s]: Magic Trophies,Сумка собирателя: магические трофеи
Scavenger Bag[s]: Might Trophies,Сумка с трофеями: Трофеи мощи
Scavenger Hurghurgh,Сборщик Хургхург
Scavenger's Chasm Mastery Insight,Прозрение об Ущелье Сборщиков
Scavin Rendclaw,Скавин Рендклоу
Scepter pieces,Части скипетра
"Scepters, tridents, staffs, foci, sigils, and potions.","Скипетры, трезубцы, посохи, фокусы, руны и зелья."
Schach-Maat,Шах-Маат
Schachzug der Königin,
Schadensbegrenzung,
Schakal-Erkundung,
Schamanen-Kolonie,Колония шаманов
Scharfauge,Острый глаз
"Scharfschützen-Adept[f:""Adeptin""]",
"Scharfschützen-Meister[f:""Meisterin""]",
"Scharfsinniger[f:""Scharfsinnige""] Kandidat[f:""Kandidatin""]",
Schatten,Шаттен
Schatten bannen,Снять проклятие тени
Schatten des Drachen (jährlich),
Schatten eines Schattens,Тень тени
Schatten-Informationen: Gold,Информация о тени: золото
Schatten-Informationen: Silber,Информация о тенях: серебро.
Schatten-Patrouille,Теневой патруль
"Schatten-Sprinter[f:""Sprinterin""]",
Schatten-Vorräte,
"Schatulle ""Ausdauer""","Ящик ""Выносливость"""
"Schatulle ""Cryptonym""","Шкатулка ""Криптоним"""
"Schatulle ""Donnerbrecher""","Ящик ""Громобой"""
"Schatulle ""Drachenmacher""","Ящик ""Создатель драконов"""
"Schatulle ""Ebenen von Golghein""",
"Schatulle ""Erwachende Rache""","Ларец ""Пробуждающаяся месть"""
"Schatulle ""Farens Luftschiff""","Ящик ""Воздушный корабль Фарена"""
"Schatulle ""Flammenklinge II""","Ящик ""Пламенное лезвие II"""
"Schatulle ""Himmelsscheibe""","Ящик ""Небесная сфера"""
"Schatulle ""Mellaggans Tapferkeit""",
"Schatulle ""Obsidian-Triumph""","Сундук ""Обсидиановое триумфальное знамя"""
"Schatulle ""Ruhm von Tyria""",
"Schatulle ""Rätsel ohne Lösung""",
"Schatulle ""Scherbe der Helligkeit""",
"Schatulle ""Schwert des Smodur""",
"Schatulle ""Stolz von Löwenstein""",
"Schatulle ""Tödlicher Vorteil""",
"Schatulle ""Vermächtnis der Eule""",
"Schatulle ""Weißbärs Stolz II""",
"Schatulle von ""Wolke der Meerengen""",
Schatz der Donnerkopf-Gipfel,
Schatz der Zugigen Höhle,
Schatz des Golemanten,
"Schatz-Schnüffler[f:""Schnüfflerin""]",
"Schatzjäger[f:""Schatzjägerin""]",
"Schatzjäger[f:""Schatzjägerin""] der Nachwirkung",
"Schatzjäger[f:""Schatzjägerin""]: Bjora-Sümpfe",
"Schatzjäger[f:""Schatzjägerin""]: Domäne Istan",
"Schatzjäger[f:""Schatzjägerin""]: Donnerkopf-Gipfel",
"Schatzjäger[f:""Schatzjägerin""]: Düsterfels-Höhlen",
"Schatzjäger[f:""Schatzjägerin""]: Herausfordererklippen",
"Schatzjäger[f:""Schatzjägerin""]: Hochland",
"Schatzjäger[f:""Schatzjägerin""]: Nieselwald-Küste",
"Schatzjäger[f:""Schatzjägerin""]: Reliquiar des Abaddon",
"Schatzjäger[f:""Schatzjägerin""]: Schürftal",
"Schatzjäger[f:""Schatzjägerin""]: Silberwüste 1",
"Schatzjäger[f:""Schatzjägerin""]: Silberwüste 2",
Schatzsuche in Düsterfels,
"Schaufler-Bezwinger[f:""Bezwingerin""]",
Schauflug: Gold,Обзор: золото
Schauflug: Silber,Обзор: Серебро
Schaustellerin Gabbi,Шапито Габби
Scherben des Jormag,
"Scherben-Sucher[f:""Sucherin""]",
Scherbenhaufen,Свалка обломков
Schere des Schicksals,
Schießbude: Gold,
Schießbude: Silber,
Schiff des Leids,
Schiffsverteidigung,
Schild der Kormir,
Schilde hoch,Поднимите щиты!
Schildfalle,Щитовая ловушка
Schildgenerator-Fachkenntnis,Знание принципов работы генератора щита.
"Schildkröten-Pilot[f:""Pilotin""] der Spitzenklasse",
Schimpfwort-Filter:,Фильтр нецензурной лексики:
Schlachtzug-Gottheit,
Schlachtzug-Gottheit: Boss-Gegner besiegt,
Schlachtzug-Kopfgeld: Alter Löwenhof,
Schlachtzug-Kopfgeld: Beschworene Verschmelzung,
Schlachtzug-Kopfgeld: Cairn,Награда за убийство босса в подземелье: Каэрн
Schlachtzug-Kopfgeld: Decima,Награда за убийство босса рейда: Децима
Schlachtzug-Kopfgeld: Deimos,Награда за убийство босса рейда: Демос
Schlachtzug-Kopfgeld: Dhuum,Награда за убийство босса в подземелье: Дхум.
Schlachtzug-Kopfgeld: Erntetempel,Награда за прохождение подземелья: Храм урожая
Schlachtzug-Kopfgeld: Faultierion,Награда за убийство босса рейда: Фаультирион
Schlachtzug-Kopfgeld: Festenkonstrukt,Награда за убийство босса в подземелье: Прочная конструкция
Schlachtzug-Kopfgeld: Fraenir Jormags,Награда за убийство в подземелье: Фраенир Йормаг
Schlachtzug-Kopfgeld: Geflüster des Jormag,
Schlachtzug-Kopfgeld: Gorseval,Награда за убийство босса рейда: Горсеваль
Schlachtzug-Kopfgeld: Greer,Награда за убийство босса в подземелье: Грир
Schlachtzug-Kopfgeld: Kaineng-Aussichtspunkt,Награда за прохождение подземелья: Смотровая площадка Каиненг.
Schlachtzug-Kopfgeld: Kalter Krieg,Награда за рейд: Холодная война
Schlachtzug-Kopfgeld: Kardinal Adina,Награда за убийство в подземелье: кардинал Адина.
Schlachtzug-Kopfgeld: Kardinal Sabir,Награда за убийство в подземелье: кардинал Сабир.
Schlachtzug-Kopfgeld: Kela,Награда за убийство босса рейда: Кела
Schlachtzug-Kopfgeld: Knochenhäuter,
Schlachtzug-Kopfgeld: Kosmisches Observatorium,Награда за рейд: Космическая обсерватория
Schlachtzug-Kopfgeld: Matthias,Награда за голову: Маттиас
Schlachtzug-Kopfgeld: Mursaat-Aufseher,Награда за убийство в подземелье: надсмотрщик мурсатов.
Schlachtzug-Kopfgeld: Qadim,Награда за убийство босса рейда: Кадим
Schlachtzug-Kopfgeld: Qadim der Unvergleichliche,
Schlachtzug-Kopfgeld: Sabetha,Награда за убийство в подземелье: Сабета
Schlachtzug-Kopfgeld: Samarog,Награда за убийство в подземелье: Самарог
Schlachtzug-Kopfgeld: Seelenloser Schrecken,Награда за убийство босса в подземелье: Бездушный ужас
Schlachtzug-Kopfgeld: Stimme und Klaue der Gefallenen,
Schlachtzug-Kopfgeld: Tal-Wächter,
Schlachtzug-Kopfgeld: Tempel von Febe,
Schlachtzug-Kopfgeld: Ura,Награда за убийство босса рейда: Ура
Schlachtzug-Kopfgeld: Xera,Награда за убийство в подземелье: Ксера
Schlachtzug-Kopfgeld: Xunlai-Jade-Schrottplatz,Награда за подземелье: Свалка нефрита Сюньлай
Schlachtzug-Kopfgeld: Zittergipfel-Pass,Награда за прохождение подземелья: Зияющий перевал
Schlachtzug-Kopfgeld: Zwillings-Largos,Награда за убийство босса в подземелье: Двойной Ларгос.
Schlachtzug-Kopfgeld: Ätherklingen-Unterschlupf,
"Schlachtzug-Mentor[f:""Mentorin""]: Adina",
"Schlachtzug-Mentor[f:""Mentorin""]: Beschworene Verschmelzung",
"Schlachtzug-Mentor[f:""Mentorin""]: Cairn",
"Schlachtzug-Mentor[f:""Mentorin""]: Decima",
"Schlachtzug-Mentor[f:""Mentorin""]: Deimos",
"Schlachtzug-Mentor[f:""Mentorin""]: Dhuum",
"Schlachtzug-Mentor[f:""Mentorin""]: Faultierion",
"Schlachtzug-Mentor[f:""Mentorin""]: Festenkonstrukt",
"Schlachtzug-Mentor[f:""Mentorin""]: Gorseval",
"Schlachtzug-Mentor[f:""Mentorin""]: Greer",
"Schlachtzug-Mentor[f:""Mentorin""]: Matthias",
"Schlachtzug-Mentor[f:""Mentorin""]: Mursaat-Aufseher",
"Schlachtzug-Mentor[f:""Mentorin""]: Qadim",
"Schlachtzug-Mentor[f:""Mentorin""]: Qadim der Unvergleichliche",
"Schlachtzug-Mentor[f:""Mentorin""]: Sabetha",
"Schlachtzug-Mentor[f:""Mentorin""]: Sabir",
"Schlachtzug-Mentor[f:""Mentorin""]: Samarog",
"Schlachtzug-Mentor[f:""Mentorin""]: Seelenloser Schrecken",
