english,translate
Recipe[s]: Burl Orichalcum Ring,Сучковатое ориальхумовое кольцо
Recipe[s]: Commander's Pearl Conch,Жемчужная раковина Командора
Recipe[s]: Commander's Pearl Rod,Жемчужный жезл Командора
Recipe[s]: Commander's Pearl Sabre,Жемчужная сабля Командора
Recipe[s]: Commander's Pearl Shell,Жемчужная ракушка Командора
Recipe[s]: Commander's Pearl Siren,Жемчужная сирена Командора
Recipe[s]: Extended Potion of Inquest Slaying,Усиленн[ое зелье|ые зелья] истребления Инквеста
Recipe[s]: Feast of Avocado Salsa,Пир[|ы] сальсы из авокадо
Recipe[s]: Feast of Bean Salad,Пир[|ы] фасолевого салата
Recipe[s]: Feast of Black Pepper Cactus Salad,Пир[|ы] салата из кактуса с чёрным перцем
Recipe[s]: Feast of Chickpea Salad,Пир[|ы] салата из нута
Recipe[s]: Feast of Clam Cakes,Пир[|ы] оладий из моллюсков
Recipe[s]: Feast of Coleslaw,Пир[|ы] капустного салата
Recipe[s]: Feast of Deluxe Burgers,Пир[|ы] делюкс-бургеров
Recipe[s]: Feast of Fire Salsa,Пир[|ы] огненной сальсы
Recipe[s]: Feast of Hummus,Пир[|ы] хумуса
Recipe[s]: Feast of Lotus Fries,Пир[|ы] жареного лотоса
Recipe[s]: Feast of Lotus Stirfry,Пир[|ы] жаркого из лотоса
Recipe[s]: Feast of Mango Salsa,Пир[|ы] сальсы из манго
Recipe[s]: Feast of Nopalitos Sauté,Пир[|ы] жаркого из нопалитос
Recipe[s]: Feast of Pepper Steaks,Пир[|ы] стейков с перцем
Recipe[s]: Feast of Roasted Cactus,Пир[|ы] жареного кактуса
Recipe[s]: Feast of Seaweed Salad,Пир[|ы] салата из водорослей
Recipe[s]: Feast of Truffle Sautee,Пир[|ы] жаркого с трюфелем
Recipe[s]: Feast of Truffle Steak,Пир[|ы] стейка с трюфелем
Recipe[s]: Feast of Veggie Burgers,Пир[|ы] овощных бургеров
Recipe[s]: Feast of Veggie Pizzas,Пир[|ы] овощных пицц
Recipe[s]: Feast of Yam Fritters,Пир[|ы] оладий из ямса
Recipe[s]: Giant Chocolate Cake,Гигантский шоколадный торт
Recipe[s]: Gift of Souls,Дар душ
Recipe[s]: Gift of Spiders,Дар пауков
Recipe[s]: Gift of the Moon,Дар луны
Recipe[s]: Harrier's Warbeast Cowl,Клобук защитника «Боевой зверь»
Recipe[s]: Harrier's Warbeast Mask,Маска защитника «Боевой зверь»
Recipe[s]: Keeper's Artifact,Артефакт Хранителя
Recipe[s]: Keeper's Bastion,Бастион Хранителя
Recipe[s]: Keeper's Blade,Клинок Хранителя
Recipe[s]: Keeper's Brazier,Жаровня Хранителя
Recipe[s]: Keeper's Breastplate,Нагрудник Хранителя
