english,translate
Zaida,Заида
Zaishen,Зайшен
Zaishen Acolyte,Последователь Зайшена
Zaishen Relic[s],Зайшенский реликт[|ы|а]
Zaiyah,Зайя
Zambullida calentita,Замбуллида Калентита
Zamon's Desk,Стол Замона
Zamon's Staff,Посох Замона
Zancada Astral,Астральный прыжок
Zappelschwanz,Заппельшванц
Zauberbomben werfen,бросать зачарованные бомбы
Zauberer-Grundausstattung,
Zauberer-Prüfungsrennen,
Zauberglanz des Sonnengottes,
Zazzl,Зазл
Zealots will regroup in: %str1%,Фанатики перегруппируются в: %str1%
Zeba hat etwas Besseres verdient,Зеба заслуживает лучшего.
Zeba merece algo mejor,Зеба заслуживает чего-то лучшего.
Zee is a Creator. He makes gadgets and masterminds the missions. I just follow his orders.,Зи – гений. Он изобретает всякие штуки и придумывает планы для миссий. Я просто выполняю его приказы.
Zee? Does he work for the Order of Whispers as well?,Зи? Он тоже работает на Орден Шепчущих?
Zee? Is he an inventor?,Зи? Он изобретатель?
Zeetoktin,Зитоктин
Zegg,Зегг
Zeghai of the Lost,Зегай из Потерянных
"Zeigt, was Ihr könnt.",
Zeit wartet nicht,
Zeit zum Arbeiten,
Zeit zum Arbeiten im Paradies,
Zeit zum Wachsen,
Zeitalter der Spielzeukalypse (jährlich),
Zeitpilot,Временной пилот
Zeke Hawkmen,Зик Хоукмен
Zemzer,Земзер
Zenaide,Зенайда
"Zentauren-Ausmerzer[f:""Ausmerzerin""]",
"Zentauren-Bezwinger[f:""Bezwingerin""]",
"Zentauren-Zermalmer[f:""Zermalmerin""] (jährlich)",
"Zentralturm-Eroberer[f:""Eroberin""]",
"Zephyr[f:""Zephyrin""] der Vier Winde",
Zephyrite Basket,Корзина из зефирита
Zephyriten-Fundstücke,
Zephyriten-Fundstücke (jährlich),
Zephyrites: %num1% Crystal Shard[s],Зефириты: %num1% оскол[ок|ка|ков] кристалла
Zephyrs Aufstieg,Восхождение Зефира
Zephyrs Sprung,Зефиры пробудились
Zerbrochener Albtraum,Разбитый кошмар
"Zeremonie-Überlebender[f:""Überlebende""]",
"Zeremonienmeister[f:""Zeremonienmeisterin""]",
Zerfetzer-Zersetzer,Разрушитель-Разоритель
"Zerfetzt, nicht zerschmettert",
Zerlegt,Разрушено.
Zerschmettern mal anders,Сокрушить по-другому.
Zerschmetternde Tatsachen,Сокрушительные факты
Zerschmetterndes Ausweichen,Сокрушительное уклонение
Zerschmettert,Разрушено
Zerschmetterte Geschichte,Разрушенная история
Zerschmetterte Mechanik,Разрушенная механика
Zerstobene Energie,Рассеянная энергия
"Zerstreuen, zerstören, zweifeln",
Zerstörer zerstören,
Zerstörer-Waffen,
"Zerstörer-Zerstörer[f:""Zerstörerin""]",
"Zerstörer-Zerstörer[f:""Zerstörerin""] (jährlich)",
Zerstört weitere Pylone,
Zerstörung den Zerstörern,
Zertrampelt mich nicht,
Zetta Clenchfist,Зетта Кленчфист
Zhaitabroso,Зайтабросо
"Zhaitan has found a way to corrupt the inherent connection between these ancient temples and their associated statues all across Orr. When its malevolent hold on Lyssa's cathedral is severed, the god's statues will lie dormant. However, if Zhaitan's minions control the cathedral, you may find the darkest parts of your innermost self rising to strike you.","Зайтан нашёл способ исказить естественную связь между этими древними храмами и их соответствующими статуями по всей Орре. Когда его зловещее влияние на собор Лиссы будет прервано, статуи богини погрузятся в сон. Однако, если приспешники Зайтана овладеют собором, вы можете обнаружить, что самые тёмные уголки вашей души восстанут и обрушатся на вас."
Zhaitan!,Зайтан!
Zhaitan! Restore me!,Зайтан! Восстанови меня!
Zhaitan's showing more intelligence. Striking at the heart of your order? It's almost unfathomable!,Zhaitan проявляет всё больше интеллекта. Удар в самое сердце вашего ордена? Это почти непостижимо.
Zhaitan.,Зайтан.
Zhaitaziös,
Zhaitaziös (jährlich),
Ziadih die Furchtlose,
Ziadih el Osado,
Zieht die gefletschten Zähne,
"Zieht los, ihr Lachse!",
Ziel,Цель
Ziele,Цели
Ziemlich zähe Brocken,
Zildi's Assist-o-Matic,Автоматизированный помощник Зилди
Zintl Cuintli,Зинтль Куинтли
Zintl Devotee,Преданный Зинтль
Zintl Inquisitor,Зинтл-инквизитор
Zintl Zealot,Зинтл-фанатик
Zintl's Warmth,Тепло Зинтла
Zip! You're at your meeting! Zip! You're dropping in on a friend in Cobble Ward! Zip! Noodles for dinner?,Вжух! Вы уже на встрече! Вжух! Заглянули к другу в Кобле-Уорд! Вжух! Лапша на ужин?
Zip-Line Scanner,Сканер троса
"Zitadellen-Zerkleinerer[f:""Zerkleinerin""]",
"Zittergipfel-Fischer[f:""Fischerin""]",
Zizel's Secret Project,Секретный проект Зизель
"Zojja hates Eir. Rytlock and Logan hate each other. And all because, long ago, we made a horrible mistake.","Зоджа ненавидит Эйр. Ритлок и Логан терпеть друг друга не могут. И всё из-за ужасной ошибки, которую мы совершили давным-давно."
Zojja's here! And this Uzolan cretin! No one wants to talk to me about my Interstitial Spellholder!,"Зойя здесь! И этот Узолан, кретин! Никто не хочет поговорить со мной о моём Промежуточном Хранителе заклинаний!"
Zojjas Tagebuch,Дневник Зоджаса
Zojjas Tagebuch: Droknars Licht,Дневник Зоджаса: Свет Дрокнара
Zojjas Tagebuch: Himmelwärts-Sümpfe,
Zojjas Tagebuch: Jade-Mech-Siedlungszone 03,Дневник Зоджаса: Зона поселения джейд-мехов 03.
Zojjas Tagebuch: Promenade von Rata Novus,
Zojjas Tagebuch: Ur-Maguuma,Дневник Зоджаса: Древняя Магуума
Zojjas Tagebuch: Verwüstetes Garrenhoff,
Zokk,Зокк
Zomi der Vollkommene,
Zomi el Dotado,
Zommoros's Champion Weapons,Чемпионское оружие Зоммороса
Zona de exclusión aérea,
"Zona interior de Nayos: salvador[f:""salvadora""] de la Cuna Mancillada",
"Zona interior de Nayos: salvador[f:""salvadora""] de la feria",
"Zona interior de Nayos: salvador[f:""salvadora""] de las Hondonadas Esculpidas por Tormentas",
"Zona interior de Nayos: salvador[f:""salvadora""] de las inmediaciones de Nyedra",
"Zona interior de Nayos: salvador[f:""salvadora""] del Antiguo Asentamiento",
"Zona interior de Nayos: salvador[f:""salvadora""] del Santuario del Soñador, Nyedra",
"Zonenläufer[f:""Zonenläuferin""] (jährlich)",
Zoology,Зоология
Zoomempfindlichkeit,
Zopatl Grounds Marker,Маркер местности Зопатл
Zorn der Natur,
Zorritos en la gran ciudad,
Zorro,Зорро
Zorros voladores fantásticos,
Zotturrikk,Зоттурикк
Zoydd's golems active: %num1%,Активных големов Зойдда: %num1%
Zu Heltzer Rune Key,Руна Хельцера
Zu Wasser und zu Lande,
Zu glatt,Слишком гладко.
Zu größeren Höhen,
Zuelimus Cinderstomper,Зуелимус Огнетоп
Zufall,Случайность
Zugriff auf allerlei Erinnerungen,
Zugzwang,Цугцванг
Zugänglichkeit,
Zum Angreifen/Interagieren doppelklicken,Для атаки или взаимодействия дважды щелкните мышью.
Zum Angreifen/Interagieren mit der rechten Maustaste klicken,
Zum Ausgang bitte hier entlang,"Пожалуйста, пройдите к выходу."
Zum Ausgang bitte wieder hier entlang,"Пожалуйста, вернитесь к началу."
"Zum Finden des Mauszeigers Tastenbelegung ""Namen von Verbündeten anzeigen"" benutzen",
Zum Greifen nahe,В пределах досягаемости
Zum Schweigen gebracht,Заткнули.
Zum Spiel,К игре
Zumbando a trabajar,Приступаем к работе!
Zumo de escarabajos,
Zur Oberstadt,В Верхний город
Zur Rettung geeilt,Спешит на помощь.
Zur Stadtpromenade,К городской набережной
Zur rechten Zeit,В нужное время
"Zuri planned to join us, but it seems we're on our own. Regardless, use those keys to open gates and unlock weapon bins.","Зури собиралась присоединиться к нам, но, похоже, теперь мы вдвоём. В любом случае, используйте эти ключи, чтобы открывать ворота и взламывать ящики с оружием."
Zurück in die Vergangenheit,
Zurück zur Natur,
Zurückgeholte Fässer,
Zurückhaltung,
Zusammenarbeit I,Сотрудничество I
Zusammenarbeit II,Сотрудничество II
Zusammenarbeit III,Сотрудничество III
Zusammenarbeit IV,Сотрудничество IV
Zusammenarbeit V,Сотрудничество V
Zusammenarbeit ist der Schlüssel zum Erfolg,
Zusicherung,
Zustandsschaden,Урон от состояния
Zustimmung Yasmis,
Zustände bewirken,
"Zustände, die Euch zum gegenwärtigen Zeitpunkt betreffen und die keinen Schaden verursachen, haben keine Wirkung.",
Zusätzliche Geheimnisse des Khan-Ur,
