english,translate
Foul Tide,
"Foul creature! Your entire race will pay! Even now, my champions prepare to invade the surface.",
Foulbear Guard,
Foulbear Guards,
Foulbear Master Trainer,
Found anything shiny recently?,
Found the Diving Goggles in Fahranur and Went Swimming,
Found you.,
Foundry Overseer,
Fountain Junction Box,
Fountain of Joko,
Four sacks of wheat...two barrels of onions...,
Fourth Pressure Plate,
Fox,
Fractal de Hecatombe Allegada,
Fractal de la Pesadilla,
Fractal de la Torre Solitaria,
Fractal del Campo de Batalla Urbano de rango 1 del día,
Fractal del Campo de Batalla Urbano de rango 2 del día,
Fractal del Campo de Batalla Urbano de rango 3 del día,
Fractal del Campo de Batalla Urbano de rango 4 del día,
Fractal del Observatorio Asolado,
Fractal del Oleaje Silencioso,
Fractal del Pico de Sunqua,
Fractal del día recomendado: escala 10,
Fractal del día recomendado: escala 11,
Fractal del día recomendado: escala 14,
Fractal del día recomendado: escala 15,
Fractal del día recomendado: escala 16,
Fractal del día recomendado: escala 18,
Fractal del día recomendado: escala 19,
Fractal del día recomendado: escala 2,
Fractal del día recomendado: escala 21,
Fractal del día recomendado: escala 24,
Fractal del día recomendado: escala 27,
Fractal del día recomendado: escala 28,
Fractal del día recomendado: escala 30,
Fractal del día recomendado: escala 31,
Fractal del día recomendado: escala 32,
Fractal del día recomendado: escala 34,
Fractal del día recomendado: escala 35,
Fractal del día recomendado: escala 36,
Fractal del día recomendado: escala 37,
Fractal del día recomendado: escala 39,
Fractal del día recomendado: escala 4,
Fractal del día recomendado: escala 40,
Fractal del día recomendado: escala 42,
Fractal del día recomendado: escala 47,
Fractal del día recomendado: escala 48,
Fractal del día recomendado: escala 5,
Fractal del día recomendado: escala 50,
Fractal del día recomendado: escala 53,
Fractal del día recomendado: escala 54,
Fractal del día recomendado: escala 58,
Fractal del día recomendado: escala 59,
Fractal del día recomendado: escala 6,
Fractal del día recomendado: escala 60,
Fractal del día recomendado: escala 61,
Fractal del día recomendado: escala 62,
Fractal del día recomendado: escala 64,
Fractal del día recomendado: escala 65,
Fractal del día recomendado: escala 66,
Fractal del día recomendado: escala 67,
Fractal del día recomendado: escala 68,
Fractal del día recomendado: escala 7,
Fractal del día recomendado: escala 70,
Fractal del día recomendado: escala 74,
Fractal del día recomendado: escala 75,
Fractal del día recomendado: escala 8,
"Fractal reliquary, please.",
Fractal tearing... Wonder what caused it.,
Fracturatormenta,
Fracturing,
Fraenir frenético,
Fraenir-Frohsinn,
Fragen an Mai,
Fragile,
Fragile Boxes,
Fragile Stalagmite,
Fragment of Doubt,
Fragment of Pain,
Fragmentacristales,
Fragmentierte Anomalie,
Fragua Fundida,
Fragua Fundida de rango 1 del día,
Fragua Fundida de rango 2 del día,
Fragua Fundida de rango 3 del día,
Fragua Fundida de rango 4 del día,
Frail Ice Imp,
"Fraktal ""Albtraum""",
"Fraktal ""Einsamer Turm""",
"Fraktal ""Stumme Brandung""",
"Fraktal ""Sunqua-Gipfel""",
"Fraktal ""Zerschmettertes Observatorium""",
"Fraktal-Adept[f:""Adeptin""]",
"Fraktal-Ansturm Veteran[f:""Veteranin""]",
"Fraktal-Ansturm-Adept[f:""Adeptin""]",
Fraktal-Ansturm-Champion,
Fraktal-Ansturm-Elite,
"Fraktal-Ansturm-Teilnehmer[f:""Teilnehmerin""]",
"Fraktal-Eingeweihter[f:""Eingeweihte""]",
Fraktal-Erfahrung,
"Fraktal-Experte[f:""Expertin""]",
"Fraktal-Meister[f:""Meisterin""]",
Fraktal-Rekursion: Feuriger Boss,
Fraktal-Rekursion: Feuriger Hochofen,
Fraktal-Rekursion: Kapitän Mai Trin,
Fraktal-Rekursion: Ätherklingen-Zuflucht,
Fraktal-Stammgast,
Fraktalschub,
Fraktalüberfall-Champion,
"Francotirador[f:""Francotiradora""] aviario[f:""aviaria""]",
"Francotirador[f:""Francotiradora""] templado[f:""templada""]",
Francés,
Frantic,
Frantic Hummingbird,
Französisch,
Free Awakened Archer,
Free Awakened Citizen,
Free Awakened Recruiter Orin,
Free Mia Kindleshot,Освободите Мию Кинделшот
"Free as many as you can, or their future will be midnight.",
Free at long last.,
Free captured skritt from the Inquest.,
"Free citizens of Amnoon, I have an announcement from your council!",
Free food has been commissioned. Would you like to partake?,
Free the Flame Legion slaves.,
Free the Flame Legion's prisoners.,
Free the oppressed workers with Rasolov.,Освободите угнетённых рабочих с Расоловым.
Free the quaggan hatchlings imprisoned by the krait.,"Освободите детенышей квагганов, захваченных крэйтами"
"Free, eh?",
Freebooter Ajdin,
Freebooter Bladeslinger,
Freebooter Bouncer,
Freebooter's Stateroom,
Freebooters remaining:,
Freed Charr Prisoner,
Freed Prisoner,
Freed Scout,
Freed Spirit,
Freedom is more mouthwatering than fear!,
Freeth [lbracket]Modus Sceleris[rbracket],
Freetrader Haven—No Fighting Allowed!,
Freeze the water around your foe.,
Freeze!,
"Freeze, now.",
Freezes enemies in place.,
Freezing Aura,
Freie Kamera benutzen,
Freigesetzte Emotionen,
"Freizeit-Verliesexplorator[f:""Verliesexploratorin""]",
Fremde der Himmel,
Fremde in allen Landen,
Frenesí I: el cañón de arpón experimental,
Frenzied Marmox,
Frenzied Minotaur,
Frenzies Pets • Buffs Allies,
Frenzies • Fears,
Frenzies • Fire Explosion,
Frenzies • Inflicts Vulnerability • Bleeds,Бешенство • Накладывает уязвимость • Кровотечение
Frenzies • Slowed While Frenzied,
Frequency Sensor Terminal,
