english,translate
Searching... Searching... Searching... Position—not—found.,Поиск... Поиск... Поиск. Должность—не—найдена.
Seared Flesh,Испепелённая плоть
Searing Effigy,
Searing Effigy's Health,
Searing Pyre,
Searing heat and fumes rise up from below.,
Seasoning meat in: %str1%,
Sebb's forces control the courtyard.,
"Sebb-Saboteur[f:""Saboteurin""]",
Sechs Durchläufe der Fraktalisierung,
Sechs Minuten bis zum Untergang des Ritters,
Second Floor Cleared,
Second Impact,
Second Pressure Plate,
Second Spear Binah,
Second Spear Koja,
Second Spear Nimani,
Second Spears Nimani and Koja are finishing collecting bait to attract the Branded Hydra.,
Second Spears Nimani and Koja are finishing with collecting supplies before setting a trap for the Branded Hydra.,
Second Spears Nimani and Koja are meeting near the Branded cavern.,
Second Spears Nimani and Koja are placing the bait for the Branded Hydra.,
Second Spears Nimani and Koja are seeking bait to lure out the Branded Hydra.,
Second Spears Nimani and Koja were not able to recover all the lost supplies and are returning to Sun's Refuge.,
Second Visage of Pellentia,
"Second time this month Reppa's been written up for security violations. First failing to report his lost datapad, now letting in uncleared personnel. Keep an eye on him.",
Secondary Conduits Secured,
Secondary Plates Secured,
Secondborn • Troubadour,
Secret Exit,
Secret Passage,Тайный проход
Secreto de Urmaug,
Secreto de los Susurros,
Secretos adicionales del Khan-Ur,
Secretos de la torre,
Secretos del Khan-Ur,
Secretos en el bosque,
Secretos oscurecidos,
"Secrets of the Obscure: ""Das Reich der Träume""-Beherrschung",
"Secrets of the Obscure: ""Der Mitternachtskönig""-Beherrschung",
Secrets of the Obscure: Beherrschung 1. Akt,
Secrets of the Obscure: Beherrschung 2. Akt,
Secrets of the Obscure: Beherrschung 3. Akt,
Secrets of the Obscure: Dominio del Rey de Medianoche,
Sector is currently SECURE.,
Sectors recaptured,
Secunda the Watcher,
Secure North Staging Area,
Secure Prism Staging Areas,
Secure South Staging Area,
Secure a forward position in the Citadel.,
Secure a weapon first!,
Secure all four settlements to unlock bonus merchants.,
Secure settlements: %num1%/4,
Secure the area.,
Secure the bridge to reach the Altar of Baelfire.,
