english,translate
Indeed. Looks like I must've forgotten one.,"Действительно. Похоже, я забыл об одном."
"Indeed. They blamed us for the Jade Wind, and even now, as the forest grows lush and vibrant once again...","Действительно. Они обвинили нас в появлении Изумрудного Ветра, и даже сейчас, когда лес снова становится пышным и цветущим…"
"Indeed. Though, for future negotiations, I'd appreciate if the Ministry of Urban Planning was consulted about...","Действительно. Однако, при будущих переговорах я был бы признателен, если бы Министерство городского планирования было проконсультировано по поводу…"
Indicador identificado,Обнаружен индикатор.
Indicates the number of rations you are holding.,Указывает количество имеющихся у вас пайков.
Indicates the number of times you can use the water bucket.,"Указывает, сколько раз можно использовать ведро с водой."
Indigestion,расстройство пищеварения
Indigo Cave Supplies,Припасы для Индиговой пещеры
Indolente,Индоленте
Indomitable,Несокрушимый
"Indri's Log: My compatriots think too small. They don't understand that everything needs to be bigger. Our dreams, our power. What would you get if you mixed large with asura? You'd get amazing!","Записи Индри: Мои соплеменники мыслят слишком узко. Они не понимают, что всё должно быть больше. Наши мечты, наша сила. Что получится, если смешать масштаб и асуру? Получится потрясающе!"
"Indri's Log: Ploint is a genius. He just doesn't know it yet. His growth hormone is absolutely brilliant. It's a good thing no one can read this, because now I can take full credit for it.","Дневник Индри: Плоинт — гений. Просто он ещё этого не осознал. Его формула гормона роста просто великолепна. К счастью, никто это не прочитает, так что теперь я могу присвоить себе все заслуги."
"Indri's Log: Shouldn't I be encrypting these? After all, everyone covets my brilliance. I'll do it right after lunch. It's sure to be a life-changing experience.","Дневник Индри: Может, мне стоит зашифровать эти записи? В конце концов, все восхищаются моим гением. Сделаю это сразу после обеда. Это наверняка изменит мою жизнь."
Induces Fear • Bouncing Poison Attack • Pulls,Вызывает страх • Отскакивающая ядовитая атака • Притягивает
Inductive Scanning Device,Устройство индукционного сканирования
Indulgencia excesiva,Чрезмерное потворство
Industriespionage,Промышленный шпионаж
Industrious—progeny—become—krewe—leaders.,Трудолюбивые потомки становятся лидерами клана.
"Indómito[f:""Indómita""] avezado[f:""avezada""]",Неукротимый[|ая] опытный[|ая]
"Indómito[f:""Indómita""] con licencia ministerial",Индомито[|а] с министерской лицензией
"Indómito[f:""Indómita""] maestro[f:""maestra""]",Неукротимый[|ая] мастер[|ица]
Inert Dust Mite,Инертный пылевой клещ
Inevitable Grip,Неминуемая хватка
Infalible,Неопровержимый
Infantry! Attack!,"Пехота, в атаку!"
Infected Crop,Заражённый урожай
Infestation withers in: %str1%,Заражение угасает в: %str1%
Infested Crop,Заражённый урожай
Infested Hound,Заражённый пёс
Infiltración agresiva,Агрессивная инфильтрация
Infiltración imperdonable,Непростительное проникновение
Infiltración improvisada,Импровизированная инфильтрация
Infiltración invisible,Невидимая инфильтрация
Infiltración táctica,Тактическая инфильтрация
Infiltrate further into the Citadel to find Gaheron.,"Проникните глубже в Цитадель, чтобы найти Гахерона."
Infiltrate the pirate lair with Agent Cass.,Проникните в пиратское логово вместе с агентом Касс.
Infiltration Cube,Куб для проникновения
Infinite Gentle Swing,Бесконечный Мягкий удар
Infinite Mind,Бесконечное сознание
Inflict poison when struck by foes.,При получении удара от противника накладывает эффект отравления.
Inflicts Bleeding and Vulnerability,Наносит кровотечение и уязвимость.
Inflicts Bleeding • Causes Fear • Buffs Allies • Knocks Back • Creates Whirlwinds,Наносит кровотечение • Вызывает страх • Усиливает союзников • Отбрасывает назад • Создаёт вихри
Inflicts Bleeding • Chills,Наносит кровотечение • Замораживает
Inflicts Bleeding • Immobilizes,Накладывает Кровотечение • Обездвиживает
Inflicts Bleeding • Immobilizes • Buffs Allies • Tramples,Наносит кровотечение • Ошеломляет • Усиливает союзников • Растаптывает
Inflicts Bleeding • Immobilizes • Enhances Allies,Наносит кровотечение • Оглушает • Усиливает союзников
Inflicts Bleeding • Immobilizes • Enhances Allies • Tramples,Наносит кровотечение • Оглушает • Улучшает характеристики союзников • Растаптывает
Inflicts Bleeding • Lays Traps • Cripples,Наносит кровотечение • Расставляет ловушки • Накладывает хромоту
Inflicts Bleeding • Poisons • Knocks Back,Наносит кровотечение • Отравляет • Отбрасывает назад
Inflicts Blindness • Evades Attacks,Наносит слепоту • Уклоняется от атак
Inflicts Burning,Наносит горение.
Inflicts Burning • Summons Wolf Spirits,Наносит горение • Призывает духов волков
Inflicts Conditions • Steals Life from the Corrupted • Invulnerable While Shielded,"Накладывает состояния • Похищает здоровье у поражённых противников • Неуязвим, пока действует щит."
Inflicts Cripple • Shadowsteps,Наносит эффект «Хромота» • Теневой шаг
Inflicts Fear • Steals Health • Heals Allies,Наводит ужас • Похищает здоровье • Лечит союзников
Inflicts Many Conditions • Steals Life from the Corrupted,Накладывает множество состояний • Похищает жизнь у поражённых.
Inflicts Poison • Stronger in Darkness,Наносит отравление • Эффект усиливается в темноте.
Inflicts Torment and Chill,Наносит мучение и замораживает.
Inflicts Vulnerability • Leap Attack,Наносит уязвимость • Прыжок с атакой
Inflicts Weakness • Knocks Down,Накладывает слабость • Сбивает с ног
Inflicts Weakness • Pulls,Наносит слабость • Притягивает
"Inflicts daze on your target. If your target is using a skill, this attack stuns and deals increased damage.","Наносит противнику состояние оглушения. Если цель использует умение, эта атака оглушает и наносит увеличенный урон."
Inflicts petrification when this effect reaches 5 stacks.,"Наносит эффект окаменения, когда количество стаков этого эффекта достигает 5."
Inflicts poison,Наносит отравление
