english,translate
Heggel,
Heh hah!,
Heh! Come back and play!,
Heh! With only two legs? They will never get near us.,
"Heh, you could say that.",
"Heh. Hey, how's everyone else doing out there?",
"Heh. That's a good one. You are joking, right?",
"Heh... You made it through, too? Think this means we're freebooters now.",
Hehe. Were you just playing dead?,
Hei-Ryung,
"Heilfertigkeit[pl:""Heilfertigkeiten""] verwendet: %num1%/%num2%",
Heilfertigkeiten verwenden,
"Heilsbringer[f:""Heilsbringerin""]",
Heilung,
Heimir the Hawk,
Heimkehr,
Heirlooms.,
"Heitor-Anstifter[f:""Anstifterin""]",
Heitors Tor,
Heiß auf einen Kampf,
Heiße Auswahl,
Heiße Füße,
Heiße Sache,
Heißer die Höhlen nie sengen ...,
Heißhunger,
Heket Dart Thrower,
Heket Hunter,
Heket Villager,
Heket Warrior,
Hektor,
Helado hasta los huesos,
"Held[f:""Heldin""] der Vulkane",
"Held[f:""Heldin""] der Wälder",
"Held[f:""Heldin""] der Wüste",
"Held[f:""Heldin""] des Notrufs",
"Held[f:""Heldin""] von Kyhlo",
"Held[f:""Heldin""] von Neu-Kaineng",
Helden der Schmiede,
Heldentat,
"Helfer[f:""Helferin""] des Botschafters",
Helft Mabon,
Helft einem Quaggan aus der Not,
Helina,Хелина
Helix,
Hello friend. A fine time for hunting. Are your weapons ready?,
Hello there!,
"Hello there, friend! I'm the, err, provisioner, sent from the Guild Initiative. Meaning, I make the chow.","Приветствую, друг! Я, э-э, снабженец, присланный от Гильдейской Инициативы. Это значит, что я готовлю еду."
"Hello there, youngster.",
Hello there.,Приветствую.
Hello there. Are you enjoying your time in the Borealis Forest?,
Hello there. Have you come to help us with our restoration?,
"Hello there. Just visiting the haven, or are you planning to stay and lend a hand?",
Hello! Any chance you'd care to help me find some dwarven artifacts?,
Hello! Are you here to test out our latest Xunlai Jade Guard models? They're specially trained for combat simulation.,
Hello! Can someone help me please? You there?,
Hello! Have you come because of the tree as well?,
"Hello! Help, please!",
"Hello! You're %str1%, aren't you? I know how busy you must be, but let me tell you about my krewe. I'm part of the Brill Alliance krewe. It's one of a kind.",
"Hello, %str1%. Captain Thackeray has mentioned that you've been assisting him. Kryta is grateful for your service.",
"Hello, Commander. Got some supplies if you need to buy any.",
"Hello, Wayfinder! Would you have time to help me with a study I've currently got going on? There are some odd wisp-like creatures that inhabit this space that I'd like to get some field data on.",
"Hello, and welcome to Beetletun. Name's Jimson. Can I help you?",
"Hello, comrade!","Привет, товарищ!"
"Hello, fellow explorer! You'll need to turn around; the caverns ahead are infested by horrendously powerful Mordrem. Only a full guild could stand a chance against them.",
"Hello, good-lookin'.",
Hello. How can I help you?,
Hello. I trade globby purple stuff for globby shinies.,
Hello. I'm an adventurer too.,
Hello. What's this?,
Hello. Yes?,
"Hello. You're a newcomer to Garenhoff, I can tell. We get a lot of visitors. We're quite the popular little town.",
"Hello. Your travels have been going well, I hope.",
HellooOo!,
"Hello—you're an associate of Detective Rama's, right?",
Helmsman,
Help Advisor Zakk repair his golem and reclaim his training area.,Помогите Advisor Zakk починить его голема и вернуть тренировочную зону
Help Arcanist Malane before she's forced to retreat: %str1%,
Help Carys defend the beach against the Risen.,
Help Denton and Chief Cherpa safely transport their supplies through the swamp.,Помогите Denton и Chief Cherpa безопасно перевезти их припасы через болото
Help Ferrah find the kidnapped engineer.,
Help Kiel and Magnus get safely out of Fort Marriner.,
Help Magg meet with his contact.,
Help Magg obtain Oracyte.,
Help Marjory and Kasmeer defend Postern Ward.,
Help Parnna get her matrix crystal converter back from the skritt leader Tu'scratchtak.,
Help Rasolov free workers by defeating foremen.,"Помогите Расолову освободить рабочих, побеждая бригадиров."
Help Rox and Braham defend the Trader's Forum.,
Help Taimi investigate the dragon energy readings in Wildflame Caverns.,
Help Tekki fight off creatures swarming through the asura gate.,"Помогите Tekki отбиться от существ, лезущих через асурийские врата"
Help Venpa finish the Ettin Proof Suit Mark II.,
Help Vincere Shieldstep find the scattered members of his team.,Помогите Vincere Shieldstep найти разбросанных членов его отряда
Help Vishen secure the camp's forward perimeter.,
Help allies and evacuate citizens before the miasma becomes lethal.,
"Help defeat Togonn Windmane without dying, and avoid all sand pools and wind walls.",
Help here!,Помогите! Здесь!
Help me at once!,
"Help me reach the pylon, and you will see that these are superior to any you've heard about.",
Help me strike true.,
Help me up!,
Help me you scum!,
Help me! Please!,Помогите мне! Пожалуйста!
"Help me, friends!",
"Help me, please...",
"Help me, you miscreants!",
Help me. Don't let the enemy see me bleed.,
Help repair the hylek village's gate.,
Help the Nuhoch guide their young beetles to maturity so they can become mighty battle beetles to protect their grounds.,
Help the Shadows handler deliver field orders to the watchers.,Помоги куратору Теней доставить полевые приказы наблюдателям
Help the junundu destroy the siege engines.,
Help to corral them before they break out.,
Help undercover Astral Ward Operative Miric destroy Inquest consoles and free captured animals.,
"Help us make a better tomorrow, today.",
Help us protect the PAC-7000 along our supply route.,
Help your allies prepare to assault the Awakened Inquest facility.,
Help! Centaurs!,
"Help! I can't face those spiders again, but they've got my buddies. Anyone? Help?",
Help! I'm outmatched!,
Help! Ice wurms are attacking my dolyaks!,
Help! My mom's been taken by bandits!,
Help! Need help here!,
Help! Several hylek have gone missing south of here!,
"Help, help, hoo! A krait blood witch is sacrificing quaggans and humans!",
Help. I need help!,
Help. Please.,
"Helpful %str1%, you have skritt's thanks! We'll give our support to Packet soon! Here, I found these thingies. Maybe you can use?",
Hemmschuh der Bosheit,
Hemorragia,
Henchman,Приспешник
Henry,
Her Majesty Queen Jennah is meeting the charr ambassador here at the party. Tell me when you've ready to go.,
Her Vigil unshaken.,
"Her name's Lulu and she's not too bright, but she loves to snuggle. Say hi, Lulu.",
Her words have wisdom. May I ask something else?,
Herald of Joko,
"Heraldo avezado[f:""avezada""]",
Heraldo de Zhaitan,
"Heraldo del Rey Loco (Becario[f:""Becaria""])",
"Heraldo maestro[f:""maestra""]",
Herb Gardener,
Herbicida,
Herbicide Ammunition,
Herbicide dissipates in: %str1%,
Herder Krink,
Herder Larwp,
Herder Mowp,
Herding Crop,
Herdis,Хердис
Here are some shrinkcaps I've gathered.,
Here come the flames!,
Here come those skale again.,Опять эти Скейл.
Here for a bit of crafting?,
"Here lies Artis Underfist, no foe could stand before his might.",
Here lies Elise<br><br>Her passing came as a surprise to all<br>Including her incompetent doctor.,
"Here lies Salilah Swiftdagger, fastest blade in all of Ascalon.",
Here lies the empty tomb of Saul D'Alessio. The markings on the sides of it are ornate but worn with time.,"Здесь покоится пустая гробница Saul d'Alessio. Надписи на боку украшены, но стерлись от времени."
"Here lies the wreckage of the Pride, once captained by Cobiah Marriner, and the remains of the Maw, an undead leviathan.",
Here they come.,Вот они.
Here they come. Commander Landon and his bully-boys.,А вот и они. Commander Landon и его головорезы.
"Here to free Tenstrikes, eh? Ha! Not a chance!",
Here to help.,
"Here to help? Did all right last time around. But as my ol' gran' used to say, ""Can't chew the same supper twice.""",
"Here we are. Let's clear out these vines, soldiers. Start hacking!",
Here we are. This will be our most ambitious and lethal challenge today. But with great risks come great rewards.,
Here we go again. This never gets old.,
"Here we go, ladies and gentlemen. Here we go!",
Here we go. You may want to stand back.,
"Here we go: ""Greetings, Commander...blah blah Demmi Beetlestone in our custody...ransom..."" Ransom? Ah, slag iron!","Так, слушай: «Приветствуем, Коммандир... бла-бла, Demmi Beetlestone у нас... выкуп...» Выкуп? Ах, кусок шлака!"
"Here you are, artifacts as requested.",
"Here you go. Don't worry, they won't be harmed by the herding crop, but they still run from the thing like it was Kralkatorrik itself!",
Here!,Вот!
"Here's a clue. Next time, don't let them get to the walls.",
Here's hoping that Sam's set up your cage by the time we get home. You'll love it; plenty of wide open space!,
Here's some armor for you.,
Here's something you won't forget!,"Вот тебе кое-что, чего ты не забудешь!"
Here's the Pristine Harpy Feather you wanted.,
