english,translate
Medallion[s] of the Assassin,[Медальон|Медальона|Медальонов] убийцы
Meddling is so satisfying.,Вмешиваться – такое удовольствие.
Medic Arwyd,Медик Арвид
Medic Nina,Медик Нина
Medic Yantha,Медик Янта
Medic Yuurrk Skullstab,Медик Юуррк Скуллстаб
Medical Stimulants,Медицинские стимуляторы
Medical Supply Chest,Ящик с медицинскими принадлежностями
Medicina de campo,
Medicina de escamaceleste,
Medicine Shaman,Шаман-целитель
Medidas desesperadas,Отчаянные меры
Mediocre king. He just had no patience for it.,Заурядный король. У него просто не хватило терпения.
Meditative Rest,Медитативный отдых
Medium (30 seconds),Средний (30 секунд)
Medium Consortium Breathing Mask Skin[s],Средняя маска для дыхания Консорциума
Medium Island Shoulder Skin[s],Наплечник средней островной шкуры
Medium Tipper,Средний чаевой
"Medium armor, inventory packs, and runes.","Средняя броня, сумки для инвентаря и руны."
Meeka,Миика
Meep,Мип
"Meeresfrüchte-Kenner[f:""Kennerin""]",
Meet Ballista Geargrind at Halrunting Plains.,Встретьтесь с Баллистой Гирграйнд на Равнинах Халрунтинг.
Meet Countess Anise in the Rurikton quarter of Divinity's Reach.,Встретьтесь с Countess Anise в квартале Rurikton в Divinity's Reach.
Meet Crusader Hiroki in Lychcroft Mere.,Встречайте крестоносца Хироки в Лихкрофт-Мере.
Meet Eir outside the Sons of Svanir camp.,Встретьтесь с Эйр возле лагеря Сынов Сванира.
Meet Faren at the farmhouse in Queensdale.,Встретьтесь с Фареном на ферме в Квинсдейле.
Meet Gahn Towerbreaker at Snowdrift Haven.,Встретьтесь с Ганом Крушителем Башен в убежище Сноудрифт.
Meet Liliana Black for help with the dredge code.,Обратитесь к Лилиане Блэк за помощью с кодом дроугов.
Meet Logan at his office.,Встретьтесь с Логаном в его офисе.
Meet Peitha and Arina at the Astral Ward camp.,Встретьтесь с Пейтой и Ариной в лагере «Астральная стража».
Meet Taimi in Soren Draa.,Встретьтесь с Тайми в Сорене Драа.
Meet me later.,Увидимся позже.
Meet the tribune at Hero's Canton.,Встретьтесь с трибуном в Героическом квартале.
Meet us at the outskirts of town. I sense there will be more obstacles in our path before we are finished.,"Встретимся на окраине города. Чувствую, что на нашем пути ещё предстоит преодолеть немало препятствий."
Meet with Forgal outside the Renegade camp.,Встретьтесь с Форгалом возле лагеря ренегатов.
Meet with Nadeem in the Ossan Quarter of Divinity's Reach.,Встретьтесь с Насемом в районе Оссан города Божественный Предел.
Meet with Queen Jennah at the Royal Palace.,Встретьтесь с королевой Дженной в Королевском дворце.
Meet with Sang-Mi at the cemetery in Divinity's Reach.,Встретьтесь с Санг-Ми на кладбище в Божественном Пределе.
Meet your guildmates at the Beastmarshal's encampment outside the Necropolis.,"Встретьтесь со своими товарищами по гильдии в лагере звержемаршала, расположенном за пределами Некрополиса."
Meet your maker!,Познакомься со своим создателем!
Megalaser charged in: %str1%,Мегалазер заряжен за: %str1%
Megathumper,Мега-грохотун
Megaton Smash,Мегатонный удар
Mehdi's Cure-All,Универсальное лекарство Мехди
Mehdi's Mighty Mead,Могучий медовый напиток Мехди
Mehdis Bier,Мехдис Бир
Mehr als Tapferkeit,
"Mehr als ein[f:""eine""] Held[f:""Heldin""]",
"Mehr als ein[f:""eine""] Held[f:""Heldin""]: ein Symbol!",
Mehr als nur ein bisschen,
Mehsheh,Мехшех
"Mein[f:""Meine""] Held[f:""Heldin""]!",
Meine Gründe,
Meine Mine!,Это моя шахта!
Meine schöne Infrastruktur,
Meine wilden Aale riechen nach Makkaroni,
Meinen Namen immer anzeigen,
Meisa,Мейса
Meister des Labyrinths,
Meister des Labyrinths (jährlich),
Meister heiliger Waffen,
Meister von Om,
"Meister-Aspekt-Sammler[f:""Sammlerin""]",
"Meister-Diplomat[f:""Diplomatin""]",
"Meister-Fraktal-Kämpfer[f:""Kämpferin""]",
"Meister-Geschichtenerzähler[f:""Geschichtenerzählerin""]",
"Meister-Imker[f:""Imkerin""]",
"Meister-Katalysierer[f:""Katalysiererin""]",
"Meister-Mechaniker[f:""Mechanikerin""]",
"Meister-Mentor[f:""Mentorin""]",
"Meister-Sammler[f:""Sammlerin""]: Fleisch",
"Meister-Sammler[f:""Sammlerin""]: Gemüse",
"Meister-Ungezähmter[f:""Ungezähmte""]",
"Meister-Virtuose[f:""Virtuosin""]",
"Meister-Vorbote[f:""Vorbotin""]",
"Meister-Willensverdreher[f:""Willensverdreherin""]",
"Meister[f:""Meisterin""] Antiker Waffen",
"Meister[f:""Meisterin""] der Ahnen-Schmiede",
"Meister[f:""Meisterin""] der Arena",
"Meister[f:""Meisterin""] der Arena (jährlich)",
"Meister[f:""Meisterin""] der Aufgaben",
"Meister[f:""Meisterin""] der Axt",
"Meister[f:""Meisterin""] der Beherrschungen: Janthir-Wildnis",
"Meister[f:""Meisterin""] der Beherrschungen: Secrets of the Obscure",
"Meister[f:""Meisterin""] der Fackel",
"Meister[f:""Meisterin""] der Glutbucht",
"Meister[f:""Meisterin""] der Harpunenschleuder",
"Meister[f:""Meisterin""] der Heldentaten",
"Meister[f:""Meisterin""] der Marionette",
"Meister[f:""Meisterin""] der Mumien",
"Meister[f:""Meisterin""] der Münzen, Unter 3",
"Meister[f:""Meisterin""] der Münzen, Welt 1",
"Meister[f:""Meisterin""] der Münzen, Welt 2",
"Meister[f:""Meisterin""] der Pistole",
"Meister[f:""Meisterin""] der Risse",
"Meister[f:""Meisterin""] der Schweberochen-Netzfledderei",
"Meister[f:""Meisterin""] der Stürme",
