english,translate
"Roll-Wettkämpfer[f:""Wettkämpferin""]: Tropental-Rennstrecke",
"Roll-Wettkämpfer[f:""Wettkämpferin""]: Tropental-Rennstrecke (Wöchentlich)",
Roller Beetle Training Course,Курс обучения езде на жуке-каталке
Rolling Aftermath,Волновая атака
Rolling Flame,Катящееся пламя
Rollkäfer-Rennchampion,
"Rollkäfer-Rennteilnehmer[f:""Rennteilnehmerin""]",
Rollkäfer-Training: Gold,
Rollkäfer-Training: Silber,
Rolls Remaining,Оставшиеся попытки
Rolls into Groups • Knocks Down • Trails Vines When Rolling,Катится в группы • Сбивает с ног • Оставляет за собой след из лиан при катании
Rompeasedios,Ромпеаседиос
Rompeazote,Ромпеазоте
Rompecristales,Ромпекристалес
Rompecárceles,
"Rompehechizos avezado[f:""avezada""]",
"Rompehechizos maestro[f:""maestra""]",
Rompehielos,Ледокол
Rompemaldiciones de Castora,
Rompepuentes,Ромпепуэнтес
Romper con amor,
Rompiendo el asedio,
Rompiendo el hielo,
Rooba and the C.L.E.A.N. 5000 are attempting to cleanse the reactor.,Руба и робот C.L.E.A.N. 5000 пытаются очистить реактор.
"Rooba is outside the eastern entrance, preparing to enter the reactor's remains.",Руба находится у восточного входа и готовится войти в руины реактора.
Rooba is preparing for future clean-up efforts. There are currently no active operations within the reactor.,Руба готовится к будущим мероприятиям по уборке. В настоящее время внутри реактора не проводится никаких работ.
Rookie Dwarf,Дварф-новобранец
Rookuri,Рукури
Rooted in the Ground,Укоренившийся в земле
Roots,Корни
Ropajes excepcionales,Исключительные облачения
Ropes of the elder druid's magic cling to your arm.,Вокруг вашей руки ощущаются магические нити древнего друида.
Roshan's Health,Здоровье Рошана
Rosie,Рози
Rosshelpa,Росшелпа
Rossum Cleverblade,Россум Острый Клинок
Rot Shield,Защита от гниения
Rot Stalker Model,Модель гнилостного преследователя
Rot Strider,Гниющий Странник
Rot Toss,Гнилостный бросок
Rot!,Гнусь!
Rot's Embrace,Гнет Разложения
"Rot's turned the forest fetid. The animals flee south, displaced. Do you see how the trees and plants rumble with discomfort?","Гниль превратила лес в зловонную трясину. Животные бегут на юг, ища спасения. Видите, как деревья и растения содрогаются от боли?"
Rota,Рота
Rotationsgeschwindigkeit,
Rote Grindstone,Рыжая точилка
Rotling will escape in: %str1%,Ротлинг сбежит через: %str1%
Rotmouth Spitter,Плевкорот
Rotmouth Sucker,Гнилопастый сосун
Rotten Food,Протухшая еда
