english,translate
"We've gone over this. If I'm tending the chickens, I need you to watch the dolyaks.","Мы это уже обсуждали. Раз я вожусь с курами, за дольяками смотришь ты."
"We've got siege turtles ready to join the fight—are you trained to pilot one? If you get dismounted you'll have to run back here, though; I'm not sending a rescue turtle if yours retreats.","Осадные черепахи готовы вступить в бой — ты обучен управлять такой? Учти: если тебя сбросят, придётся возвращаться сюда бегом. Спасательную черепаху за твоей я не пошлю."
"We've got things covered here. If you want to get back into action, find Laranthir and follow his lead. Move out!",Здесь мы справимся сами. Хочешь вернуться в бой — найди Ларантира и держись за ним. Выдвигайся!
We've got to find food for the Hullgardeners! Ward orders!,Нужно найти еду для халлгарднеров! Приказ стражи!
We've got trouble. Hold the line and I'll sound the alarm!,"У нас беда. Держи строй, а я подниму тревогу!"
"We've got you now, beast! Sure as rivers run downhill.","Теперь ты попалась, тварь! Верно, как то, что реки текут вниз."
We've gotta keep the perimeter clear.,Надо держать периметр чистым.
We've hidden some crystals among the cliffs that you'll need a mount to reach. Do you think you can gather them all in time?,"Мы спрятали среди скал кристаллы — добраться до них можно только на скакуне. Думаешь, успеешь собрать их все?"
We've lost the outer sectors! Boost the ley-line conduits. Send more power to the barricades.,Внешние секторы потеряны! Усильте проводники лей-линий. Больше энергии на баррикады.
We've lost this one. Retreat!,Этот бой мы проиграли. Отступаем!
"We've made it into Orr. We can't celebrate yet, though. Holding this place from the Risen will be challenging.",Мы пробились в Орр. Только праздновать рано: удержать это место от Восставших будет непросто.
"We've maintained peace with the trolls for decades, but these ones have decided to push our boundaries today...","С троллями мы десятилетиями жили в мире, но эти сегодня решили проверить наши границы на прочность..."
"We've proven that individual skritt are naturally dull-witted. However, group them together, and their intelligence quotient increases exponentially. I'm completely fascinated by this. I've made it the focal point of my research.","Мы доказали, что поодиночке скритты от природы туповаты. Но собери их вместе — и их коэффициент интеллекта растёт по экспоненте. Меня это совершенно захватило. Я сделал это средоточием своих исследований."
We've pushed an Elder Dragon into a corner.,Мы загнали Старшего дракона в угол.
We've reactivated their defense protocols!,Мы снова запустили их протоколы защиты!
"We've received reports of more crash sites. There may be survivors out there in need of help, Commander.","Поступили сообщения о новых местах крушения. Там могут быть выжившие, которым нужна помощь, Коммандир."
We've sacrificed too much already—Dominion doesn't get this base!,Мы уже слишком многим пожертвовали — Доминиону эта база не достанется!
"We've sent a group to disable Holdland Camp. If we can pull it off, it'll be a major strategic victory for the Seraph.","Мы отправили отряд вывести из строя лагерь Холдленд. Если выгорит, это будет крупная стратегическая победа Серафов."
We've shored up the gates.,Ворота мы укрепили.
"We've stopped the Branded here, but more will follow. They always do.","Здесь мы Клейменных остановили, но придут новые. Они всегда приходят."
"We've talked about it, but I'm not ready to make that choice yet.","Мы об этом говорили, но я пока не готов сделать такой выбор."
"We've turned them back! Collect yourselves, for they will surely return. We must be prepared to hold out.",Мы отбросили их! Соберитесь — они непременно вернутся. Мы должны быть готовы держаться.
"We, the Exalted, have known for a long time that this day would come. We are prepared.","Мы, возвышенные, давно знали, что этот день настанет. Мы готовы."
"We...help the Vigil get back on their feet. For now, we stay in the Marches.",Мы... помогаем Дозору снова встать на ноги. Пока что остаёмся в Топях.
We...will never...give up...,Мы... никогда... не сдадимся...
We...will not abide threats.,Мы... не потерпим угроз.
We? I only see you.,Мы? Я вижу только тебя.
Weak against harpoons.,Уязвим к гарпунам.
Weak to Aerial Lava Rocks,Уязвим к парящим лавовым камням
Weak to Blue Toxin • Immobilizes • Burns,Уязвим к синему токсину • Обездвиживает • Обжигает
Weak to Dynamic Light Attunement.,Уязвим к динамической настройке на свет.
Weak to Green Toxin • Immobilizes • Burns,Уязвим к зелёному токсину • Обездвиживает • Обжигает
Weak to Prime Light Attunement.,Уязвим к первичной настройке на свет.
Weak to Red Toxin • Immobilizes • Burns,Уязвим к красному токсину • Обездвиживает • Обжигает
Weak to Synergetic Light Attunement.,Уязвим к синергетической настройке на свет.
Weak.,Слаб.
Weaken Liadri's shroud.,Ослабьте покров Лиадри.
Weaken the dragon minion group.,Ослабьте группу прислужников дракона.
Weakened Soul,Ослабленная душа
Weakened State,Ослабленное состояние
Weakens the Inquest-augmented steward's defiance bar.,"Ослабляет шкалу стойкости стюарда, усиленного Инквестом."
Weapon Requisitioner Devin,Оружейник Девин
"Weapon supplies are being escorted to the southern shore of Orr. Without the additional firepower, the gates of Orr will never fall.",Груз оружия сопровождают к южному берегу Орра. Без дополнительной огневой мощи врата Орра не падут никогда.
Weapon? You mean the submarine over there?,Оружие? Ты про ту подлодку?
"Weapons from the most recently released set can be purchase for 1 ticket each, while older sets will cost additional tickets.","Оружие из последнего вышедшего набора стоит 1 билет за штуку, наборы постарше обойдутся дороже."
"Weep and perish, Iron Legion! The Flame Legion shall consume you all!","Рыдай и гибни, Железный легион! Легион Пламени поглотит вас всех!"
Weighed Down by Debris,Придавлен обломками
"Welcome aboard. Good times, right?","Добро пожаловать на борт. Отличные времена, правда?"
