english,translate
humiliation.,унижение.
intellect,интеллект
magic.,магия.
meters,метры
month,месяц
monthly,ежемесячно
null,ноль
ogres.,огры.
paces,шаги
pants,штаны
pet.,питомец.
pg.,стр.
pride.,гордость.
pvg,пвг
quaggans.,квагганы.
reflexes,рефлексы
s,с
sculpture.,скульптура.
sjw,sjw
skritt.,скритт.
trophy.,трофей.
vs.,против.
w,w
week,неделя
weekly,еженедельный
whispers,шепоты
wrath.,гнев.
www.GuildWars.co.kr,www.GuildWars.co.kr
www.GuildWars.com,www.GuildWars.com
www.GuildWars.jp,www.GuildWars.jp
www.PlayNC.com,www.PlayNC.com
x %num1%,x %num1%
x%num1%,x%num1%
xp,xp
