english,translate
"She could help us. And, not to be a gossip or anything, I hear she's taken quite an interest in you since the Great Hunt.","Она могла бы нам помочь. И, не к сплетням будь сказано, я слышал, она проявляет к тебе немалый интерес после Великой Охоты."
"She earned my respect, too. The way she fights, I'll buy her a beer.",
She fought well. Her trials on this world are over.,
She got away. We'll need to keep looking.,
"She hates charr. I give her a wide berth, and she doesn't make my afterlife miserable.",
She headed to the south and east. Hurry. Our survival depends on her success at the hunt.,
"She prevented a catastrophe, saving millions from certain demise.",
"She said she was going to catch some down time. If she's not in her bunk, maybe she went on patrol.","Она сказала, что собирается немного отдохнуть. Если ее нет в казарме, может, она ушла в патруль."
She says that to everyone. You'll be next if—and only if—you prove your worth in the arena trials.,
She seems particularly motivated to keep us out.,
She seems to not have been a fan of his.,
"She sent me to hide her shinies during a sandstorm. I decided not to return. Now I stay with clumsy stompy-hooves here, where I'm safe.",
She'll learn. Pain's good—means you're still alive.,"Она научится. Боль — это хорошо, значит, ты еще жив."
She'll make more mosquitos?,
"She's a fiery one. I guess you'd have to be to run a joint like that. She doesn't fight anymore, but I hear she used to be a demon in the pit.",
"She's a hardy ol' girl, isn't she? Part of me suspects she'll be firing on centaurs long after I'm dead. Don't forget her or her lesson. Okay?",
She's about to send in another tsunami.,
She's after the ley lines underneath Lion's Arch!,
She's almost within reach of the truth; it's barely escaping her fingertips.,
She's better off without you.,
"She's conscious, Crusader, but in rough shape. I'm no expert on sylvari, but it looks pretty bad.","Она в сознании, Crusader, но в плохом состоянии. Я не эксперт по сильвари, но выглядит всё довольно плохо."
She's got her hands full. Let's find out what happened to Snarl.,
"She's named all the bees and calls them her ""family."" She whispers to them, and if you ask about it, she says they're sharing secrets, and gets mad at you for prying.",
"She's not dead, and yet you mourn?",
"She's not lying, but she's being evasive. Try again, and press her for more information whenever she talks about the ministers.",
She's over here. Attack!,
"She's summoning more help! Everyone, watch your backs!",
She...she's above us...circling.,
She...will not be...pleased...,
Sheet Metal,
Shelani,Шелани
Shell-Shocked,
Shellguard,
Shelling of Balthazar,
Shelter's Gate Camp is under Risen attack.,
Sheltered Heart,
Sheltered One Araina,
Sheltered Shoal,
Shelterer's Backstage,
Sheltering Dusk,
Shenanigans,
Shepherd of the Dead,
Sheriff Fiercefang,
Sheriff Kaargoth Bloodclaw,Шериф Кааргот Кровавый Коготь
Sheriff Kol,
Sheriff Peatry,Шериф Питри
Sheriff Rollak Tornmuzzle,Шериф Роллак Торнмуззл
Sheriff Walnus,
"Shh shh shhh! Don't tell them I'm here. Her majesty, the most shiny Queen Chrii'kkt IV, will find out where I am, and she is displeased with me.",
Shh! Bandits nearby. Hush yourself.,
"Shh, I'm thinking.",
Shh. Someone's coming.,
"Shhh, she's coming.",
Shhh. Don't tell them I'm reading a romance novel behind my paperwork.,
Shhh. It's close by. I can feel it in my toes.,
Shhh. Not so loud.,
Shhhh! Keep it quiet.,
Shield Disruptor,
Shield Explosion,
Shield Rush,
Shield of Life,
Shield of Life will appear in: %str1%,
Shield of Regret,
Shield of Ruin,
Shield used by Seraph LWS3E4,
Shield-stability capacitors under heavy stress. Parts shaking in place...zzzzzt...trying to maintain fields. The smallest disturbance will cause defensive barriers to disengage until the autorepair mechanisms reactivate.,
Shielded by the Swarm,
Shielded dwarves remaining:,
Shielding Disrupted,
Shields Down,
Shields Self • Rain of Ice,
Shields • Phases,
Shifting Chaos,
Shifty Saboteur,
Shik,
Shimmer Bauble,
Shing Jea Mosaic Cape[s],
Shing Jea-Wunder,
Shinies! Perfect.,
Shiniest Skritt Treasure,
Shining Blade Benk,
Shining Blade Bounty Notice[s]: Aerl the Silent,
Shining Blade Bounty Notice[s]: Ezal the Quick,
Shining Blade Bounty Notice[s]: Flyrra the Remorseless,
