english,translate
A very small siamoth. Or is it?,Совсем маленький сиамот. Или нет?
"A voice crackles in your mind, ""Emberclaw's power is unmatched. Do you dare challenge Emberclaw?""",В твоём сознании потрескивает голос: «Мощь Уголькогтя не знает равных. Ты смеешь бросить вызов Уголькогтю?»
"A voice echoes in your head, ""Hero of a new age, show me how much you've grown since you left your home!""","В твоей голове раздаётся эхо голоса: «Герой новой эпохи, покажи мне, как ты вырос с тех пор, как покинул дом!»"
"A voice like wind through leaves speaks to you, ""You will not be allowed to harm this seed. Should you choose to stay, your strength will be tested.""","Голос, подобный ветру в листве, обращается к тебе: «Тебе не позволят навредить этому семени. Если решишь остаться, твою силу испытают»."
"A voice whispers on the wind, daring you to test your mettle.","Голос шепчет на ветру, подначивая тебя испытать свою отвагу."
"A voice whispers to you through the portal, ""Strength alone governs this world. Embrace Jormag, and you will gain power beyond belief.""",Сквозь портал тебе шепчет голос: «В этом мире правит одна лишь сила. Прими Йормага — и обретёшь могущество сверх всякой меры».
"A voice, like gears grinding and electricity crackling, bellows a challenge.","Голос, похожий на скрежет шестерён и треск электричества, ревёт вызов."
A waste...,Впустую...
"A week has passed since the return of the Vanguard to Ascalon, and still the hero worship continues. Children run through the streets playing Ebon Vanguard and charr.","Прошла неделя с возвращения Авангарда в Аскалон, а поклонение героям всё не утихает. Дети бегают по улицам, играя в Чёрный Авангард и чарров."
"A well-earned victory, if I do say so myself.","Заслуженная победа, если можно так сказать."
A well-tended garden is a work of art.,Ухоженный сад — произведение искусства.
"A well-worn collar hangs from the dog's neck. The name ""Duke"" is scrawled across it in a child's hand.",На шее у пса висит потёртый ошейник. На нём детской рукой нацарапано имя «Герцог».
"A whispered voice comes from inside the wardrobe, ""Shh! Go away, he'll find me if you talk to me!""","Из шкафа доносится шёпот: «Тсс! Уходи, он найдёт меня, если ты со мной заговоришь!»"
"A white stag races before me, brave and wild. It offers me the gift of freedom.","Передо мной мчится белый олень, храбрый и дикий. Он дарит мне свободу."
A whole new place to conquer.,Целое новое место для завоевания.
A wonderful combination.,Чудесное сочетание.
"A wondrous design, if flawed. Its remains may prove useful. Mother always said, ""Enervate the implements you're given.""","Дивная конструкция, пусть и с изъяном. Её останки могут пригодиться. Матушка всегда говорила: «Выжимай всё из того, что тебе дали»."
A worthy adversary.,Достойный противник.
"A wyvern has attacked the village, and the Itzel are losing faith in their god.","На деревню напала виверна, и ицели теряют веру в своего бога."
A...largos?,А... ларгос?
AH! It's an ambush! Everyone! Anyone! Do something!,А! Засада! Все! Кто-нибудь! Сделайте что-нибудь!
AI ejection sequence UNSUPPORTED.,Последовательность катапультирования ИИ НЕ ПОДДЕРЖИВАЕТСЯ.
AOE knockback and burning.,Отталкивание по области и горение.
Aa! Blind!,Ай! Слепну!
Aaaaand that's why I brought reinforcements.,И-и-именно поэтому я привёл подкрепление.
Aaaand done! That should get you through here without any trouble.,И-и-и готово! Теперь ты пройдёшь здесь без всяких хлопот.
Aalglatter Faultierraupling,"Аалглаттер, земляной червь"
Aanisa,Аниса
Aaron Fletcher,Аарон Флетчер
Aaruhn Rageborn,Аарун Яростнорождённый
Abaddon Shrine,Святилище Абаддона
Abaddons Aufstieg,Восхождение Абаддона
Abaddons Aufstieg erneut überwinden,Вновь преодолейте испытание Аббадона.
"Abandon hope, fiend.","Оставь надежду, изверг."
Abandon your culinary efforts and leave the fire pit.,Бросить стряпню и отойти от кострища.
Abandoned Asuran Supply Cart,Брошенная асурская тележка с припасами
Abandoned Books,Брошенные книги
"Abbild-Löscher[f:""Löscherin""]","Изображени[е|я] Аббида → Изображение Аббиды (если [f:] указывает на род) или Изображен[ие|ия] Аббиды. 

Поскольку в оригинале есть пометка о роде, переведу как:  
**Изображени[е|я]**"
"Abbild-Löscher[f:""Löscherin""] (jährlich)",
Abbot. The carrier has been prepared. We are ready to move the sacred brew.,Аббат. Носилки готовы. Мы готовы перевозить священный напиток.
Abbruch der Apokalypse,Прекращение Апокалипсиса
Abby,Эбби
Abducts Helpless Characters,Похищает беспомощных персонажей
Abend des Verrückten Königs,Ночь безумного короля
Abendrotmarsch,Абендротмарш
Abenteuer-Leitfaden: Band drei,Приключенческий справочник: том третий
Abenteuer-Leitfaden: Band eins,Приключенческий справочник: том первый
Abenteuer-Leitfaden: Band fünf,Приключенческий справочник: том пятый
Abenteuer-Leitfaden: Band vier,Руководство для искателей приключений: том четвёртый
Abenteuer-Leitfaden: Band zwei,Приключенческий справочник: том второй
Abenteurergeist: Arena des Vielfraßes,Арена ненасытных
Abenteurergeist: Domäne Istan,Дух приключений: Домен Истан
Abenteurergeist: Donnerkopf-Gipfel,Авантюрный дух: вершина Доннеркопф
Abenteurergeist: Flug des Adlergeists,Авантюрный дух: полёт орлиного духа
Abenteurergeist: Joch des Ochsen,Авантюрный дух: Иго быка
Abenteurergeist: Sandgepeitschte Inseln,Авантюрный дух: песчаные острова
Aberrant Haunt,Логово аберрантов
Aberrant Imp[s],[Бесёнок-аберрант|Бесёнка-аберранта|Бесят-аберрантов]
Aberrant Skelk,Скелк-аберрант
Aberrant Warg,Варг-аберрант
Abgang mit Stil,Уйти красиво.
Abgebaut,Добыто
Abgebrüht,Заварен
Abgebrüht (2013),Заварен (2013)
Abgefangene Fässer,Отловленные бочки
Abgehakt,Отключено
Abgetaucht,Нырнул
"Abgrund-Fraktal-Meister[f:""Meisterin""]",Абиссальный фрактал-мастер[|а]
Abheben,Снять (деньги)
Abismo generacional,Разрыв поколений
Abkommandiert in die Verliese,Отправлен в подземелья.
Abominable Whelp,Мерзкий щенок
