english,translate
Historian Symon,
Historian Taraz,
Historian Urro,Историк Урро
Historian Valera,
Historias de Elona,
Historias de las llamas de las Tierras Bajas,
Historical Arcane Matrix Projector Model OOLA-0074,
Historical Society Steward,
"Historiker[f:""Historikerin""] der Bjora-Sümpfe",
Historische Ambition,
"History is being made today, and nothing can get in the way.",
History never lies. Historians however....,
History of Tyria,
History of the Ministry of Air,
History of the Ministry of Earth,
History of the Ministry of Fire,
History of the Ministry of Water,
Hit hard!,
Hit it with something.,
Hit the box to change its function.,
Hit them hard!,
Hit your foe with the crab's hard shell.,
Hive Cannon,
"Hm, another clue from our dearest April. ""Argh, it took me forever to get inside...and it wasn't even THAT pretty (okay, fine, it was pretty...pretty). —April"" That doesn't help us very much, does it?",
Hm. Don't get too ahead of yourself.,
Hm. Probably needs another power boost.,
Hm. What?,
"Hmm, interesting. Tell me more.",
"Hmm, it doesn't look like you have any bandit crests.",
"Hmm, it was marked with a mesmer illusion... It reads, ""I grew up exploring these ruins; I wonder what this place was used for... Have you seen the troll? —April"" I wonder where she's gone this time.",
"Hmm. I'm not comfortable saying ""pirate curse."" How about...""persistent, transferable magic""? Better.",
"Hmm. I'm still confused about what these hooligans are doing, but it looks insidious. And who is this Scarlet? Come on through.",
Hmm. Not here. Let's try another one.,
Hmm. That doesn't really fit with the other theories we've been developing. Can you take another look?,
Hmm. The ethereal flux oscillator indicates an opened path...in the next room. Let's go!,
"Hmm. Think on a whirpool, a vortex of water. The shape, the turbulence, the energy... It seems chaotic, but for the water to flow, there must be harmony and balance. Where is it?",
Hmm. Wanna know where the centaurs are headed?,
"Hmm. What should I name you?  Maybe ""Wrath Worm?"" Yes, that one has a nice ring to it.",
Hmm? Oh. Hi.,
Hmm? What do you need?,
Hmmm. This oracyte is more calcified than I recall. This might take a while.,
"Hmmm. Without additional cooling rods, the only thing that room's good for is suicide.",
Hmph. Fine. I'll have the gold brought to the front hall. Take it and go. Now.,
"Hmph. I have taught you a lesson, but you've taught me one as well. I'm always surprised at how certain members of other races prove themselves. Your race must be proud of you. Go with glory, %str1%.",
"Hmph. I'm just doing what needs to be done. The situation in Tyria is always changing, and the Order of Whispers adapts as we need to keep tabs on its dangers.",
Hmph. When will you learn to stop doubting me?,
Ho and below! The Windmill King wants to fight a dragon! Bring out the dragon!,
Hobbys der Rumpfgartener,
Hobo-Tron,
Hoch,
Hochland: Kopfgeldrundreise,
Hochmodisch,
Hochrechnung,
Hochsitz,
"Hochspringen, um runterzukommen",
