english,translate
I like your Braham miniature.,
I like your hair.,
I look forward to seeing what you created,
I lost the list you gave me. Can I have another?,
I lost? Impossible.,
I love a good raptor egg hunt.,
"I love dogs, don't you? They're such sweeties and always happy to see you.",
I love exploring this place. There's so much history—so much to understand.,
I love gate travel.,
"I love it. It's like something out of a children's story, with the kindly wizard watching over the sleepy little village and sending his magical minions to help out with day-to-day chores.",
I love meeting new people!,
I love soup.,
I love story time! What's my objective?,
"I love the feel of cold snow on my feet. Just like the pines all around you, cold does not bother me.",
"I love the sea. From a distance, of course.",
"I love working with the Guild Initiative. It's hard, but it's rewarding!",
I love your hair.,
I made that look easy.,
I make the world a better place through my actions.,
"I may be punished, but not by you. I have places to go and people to kill, but I leave my creation here to keep you company! Tah!",
"I may be trapped, but not for long.",
I may come back to this after we've completed the mission.,
"I mean, maybe you're right about this place. I got so caught up with getting back into the guild...",
I met Braham Eirsson once. Served him a meal in my old tavern! He's a really remarkable fellow.,
I met a human who promised to spread our message of unity to their havens.,"Я встретил человека, который обещал распространить наше послание единства в убежищах."
"I met someone—a rugged, outdoorsy type. Works on the docks.",
I might go for a spin.,
"I might not be Iron Legion, but I think I could short-circuit one of those turrets and make it explode.",
I might. What's involved?,
I miscalculated the odds!,
I miss active duty.,
I miss the Aetherblades.,
"I miss the smell of a woman. You know, the perfumed fragrance of a nice, clean, manicured lady like—",
I must have heard you wrong. I know you don't want to die.,
I must have lost myself for a minute there... My apologies.,
I must return to Southwatch at once. Follow me there.,
I must return to my tasks.,
I must run!,
I must stop you.,
I name my weapons too!,
I need a hand over here!,
I need a job.,
I need a minute. Hold on.,
I need a moment to gather my words.,
I need a moment to marshal my words.,
I need aid!,
I need an antidote.,
I need an assist!,
I need artificing supplies.,
I need assistance over here!,
I need cover!,
I need directions to something else.,
"I need fresh dolyak meat for my smokehouse. Kill some of the dolyak nearby and bring back the best flanks you can. I'm not wild about this, but I'll reward you.",
"I need healing, seriously.",
I need help to get this group of defectors to an oasis camp. Talk to any defector and beckon them to follow you north. Hurry—the Awakened will surely notice and call for reinforcements.,
I need help with this one!,
I need help! Anyone?,
"I need help, Speakers!",
I need huntsman supplies.,
I need it. Now.,
I need leatherworking supplies.,
I need more details about how to help out.,
I need others at my side!,
I need others here!,
I need reinforcements!,
I need some armor.,
I need some directions.,
I need some help.,
I need some space!,
I need someone competent. Maybe you?,
"I need someone to approach one of her contacts. Norn male, blue helmet, probably a couple pints deep at Canach's bar.",
I need someone to retrieve our stray supply caravan.,
"I need someone to safeguard this delivery to Dekkti's lab at Hanto Trading Post. I'm sending a prototype and my research notes. It should be uneventful, but this is important research! It must make it safely.",
"I need sulfur crystals. The more, the better. Activating the lure will take a lot of them.",
I need tailoring supplies.,Мне нужны портновские принадлежности.
I need time to gather my words.,
