english,translate
Reactor AI,
Reactor Spill,
Reactor Taumanova de rango 1 del día,
Reactor Taumanova de rango 2 del día,
Reactor Taumanova de rango 3 del día,
Reactor Taumanova de rango 4 del día,
Reactor—initialization—sequence—interrupted. Sorry!,
Read Book,
"Read Ela's mail titled ""History Lesson.""",
Read Note,
Read Plaque,
Read Warning,
Read a page.,
"Read about the ritual ""Recitation of the Litany of Deeds.""",
"Read about the ritual ""The Collection of Tributes.""",
"Read about the ritual ""Triumph of Conquests.""",
"Read about the ritual ""Washing the Brow.""",
Read another page.,
Read delivery instructions.,
Read further.,
Read inscription,
Read some.,
Read the Inscription,
Read the Jade Brotherhood security log.,
Read the first line.,
Read the letter from Empress Ihn.,
Read the letter from High Councilor Imann.,
Read the mail from the Kestrel master spy.,
Read the note. Eat the crumbs.,
Read the note. Leave the crumbs.,
Read the second line.,
Read the third line.,
Read them.,
Reading subzero conditions in your area. And I'm registering something unusual coming from a nearby village. Be careful.,
Ready Up: Mitte,
Ready Up: Norden,
Ready Up: Süden,
Ready for action.,Готов к действию.
Ready for the next one!,
Ready for this?,
Ready for you! Don't ya dare pull your punches!,
Ready for your saddle?,
Ready to fight some more!,Готов сражаться ещё!
Ready to help me prune that toxic offshoot?,
Ready to hit!,
Ready to learn a craft? The trainers can get you started with a crafting discipline and working right away at their crafting stations.,
Ready to meet my latest creations? No? Too bad!,
"Ready to rain down pain and suffering, sir!",
Ready to relive your time in the Tower of Nightmares?,
Ready to rock!,
Ready to take the challenge of facing a powerful trio of Flame Legion soldiers?,
Ready to unleash.,
"Ready to watch me push a button, or do you have any questions?",
Ready. Set... Go!,
Reagrupación en Maguuma,
Reaktionsfreudig,
Really enjoys facing north for some reason.,
Really? Didn't I just help you beat back the Flame Legion?,
Really? What kind of creatures?,
Realtai,
"Reanimador[f:""Reanimadora""] de aliados",
Reanimated Malice,
Reanimated Spite,
Reaper's Blessing,
Reaper's Sweep,
Rear Protection,
Reassembles • Leaps • Charges • Knocks Down,
Reatalle,
Rebooting Status,
Reboot—completed. Hello—again!,
Recabando información,
"Recadero[f:""Recadera""] astral",
Recall the nearby facet.,
Recalled.,
Recapture Falias Thorp,
Recarga de munición,
Recarga: oro,
Recarga: plata,
Receive Buff,
Receive a field report from Caithe.,
Receive a field report.,
Receive the judges' decision.,
"Receive the light, friend.","Прими свет, друг."
Receive the light.,Прими свет.
Receive this light.,Прими этот свет.
Recently Guessed,
Receptionist Sin Haru,
Recharging Crystal,
Recharging Shield,
Rechte Hand des Khan-Ur,
Rechte Hand des Zenturios,
"Rechtssuchenden-Adept[f:""Adeptin""]",
"Rechtssuchenden-Meister[f:""Meisterin""]",
Rechtzeitige Eliminierung,
"Reciclador[f:""Recicladora""] de los skritt",
Reciclar objetos,
Recipe Book,
Recipe[s]: Box of Berserker's Gladiator Armor (Rare),
Recipe[s]: Box of Carrion Barbaric Armor (Master),
Recipe[s]: Box of Honed Scale Armor,
Recipe[s]: Box of Hunter's Gladiator Armor (Rare),
Recipe[s]: Box of Hunter's Scale Armor,
Recipe[s]: Box of Hunter's Scale Armor (Master),
Recipe[s]: Box of Hunter's Splint Armor,
Recipe[s]: Box of Rampager's Barbaric Armor (Master),
Recipe[s]: Box of Rampager's Reinforced Scale Armor (Master),
Recipe[s]: Box of Valkyrie Reinforced Scale Armor (Master),
Recipe[s]: Commander's Pearl Bludgeoner,
Recipe[s]: Commander's Pearl Speargun,
Recipe[s]: Feast of Ascalonian Salad,
Recipe[s]: Feast of Asparagus and Sage Salad,
Recipe[s]: Feast of Avocado Stirfry,
Recipe[s]: Feast of Cabbage Stirfry,
Recipe[s]: Feast of Cactus Fruit Salad,
Recipe[s]: Feast of Chickpea Fritters,
Recipe[s]: Feast of Citrus Clove Meat,
Recipe[s]: Feast of Coriander Crusted Meat,
Recipe[s]: Feast of Coriander Crusted Meat Dinner,
Recipe[s]: Feast of Dill Meatball Dinners,
Recipe[s]: Feast of Dilled Poultry Piccata,
Recipe[s]: Feast of Eggplant Fritters,
Recipe[s]: Feast of Eggplant Sautee,
Recipe[s]: Feast of Eggplant Stirfry,
Recipe[s]: Feast of Fancy Veggie Pizzas,
Recipe[s]: Feast of Garlic Spinach Sautee,
Recipe[s]: Feast of Ghost Pepper Poppers,
Recipe[s]: Feast of Horseradish Burgers,
Recipe[s]: Feast of Lemongrass Poultry,
Recipe[s]: Feast of Meatball Dinners,
Recipe[s]: Feast of Orrian Steak Frittes,
Recipe[s]: Feast of Pepper Steak Dinners,
Recipe[s]: Feast of Pesto Pasta Salad,
Recipe[s]: Feast of Poultry Tarragon Pasta,
Recipe[s]: Feast of Rare Veggie Pizzas,
Recipe[s]: Feast of Roast Meat with Braised Leeks,
Recipe[s]: Feast of Roast Meat with Mint Sauce,
