english,translate
Die Flammen-Legion besiegen,Победить Огненную Легию
Die Flammensucher-Prophezeiungen I: Der Experimentelle Schild,
Die Fährfrau,
Die Gebrandmarkte Mine,Опалённая шахта
Die Gegend ausspähen,
Die Geschichte von Neu-Kaineng,
Die Glocken des Wintertags,
"Die Glocken, die Glocken!",
Die Gnade des Super-Abenteuers,
Die Goldklaue-Feiertagssammlung,
"Die Grawle, Hylek, Schaufler und Krait bezwingen",
Die Grube der Verzweiflung,
Die Heilung von Amnytas,
Die Herausforderung annehmen,
Die Himmelspiraten ausrauben,Небесные пираты грабят
Die Hölle bricht los,
Die Inkarnation des Albtraums,
Die Inquestur ausrauben,Ограбить инквизицию.
Die Inquestur bezwingen,Победить Инквизицию.
Die Jadekammer,Нефритовая палата
Die Jadekrise,Нефритовый кризис
Die Jagd beginnt,Начинается охота.
Die Jagd nach dem Kristall,
Die Karka in der Südlicht-Bucht besiegen,
Die Katze des Labyrinths,
Die Korsarin überzeugen,
Die Königin und ich,
Die Lachse kennen mich,Лососи меня знают.
Die Letzten ihrer Art,Последние из своего рода
Die Macht der Pilze,
Die Maschine in der Flamme,
Die Mystische Schmiede verwenden,Использовать Мистическую кузню
"Die Nacht, als die Zeit stillstand",
Die Natur liebt das Vakuum,
Die Roheisen-Grube,Шахта грубого железа
Die Scherben aufsammeln,Соберите осколки.
Die Schlacht um Klippheim,Битва за Клипхейм
Die Schlacht um Löwenstein,
Die Schlacht von Drachensturz,
Die Schleusentore des Todes schließen,
Die Schmiede wieder zum Leben erwecken,
Die Schwelle zur Göttlichkeit,
Die Sechs,Шестеро
Die Seltsame Schüssel,
Die Spitzenklinge,Острое лезвие
Die Spur der Erhabenen,
Die Spur der Zeichen,
Die Stellung halten,
Die Sternschnuppe: Den Speer ergreifen,Звездная пыль: Возьмите копье.
Die Sternschnuppe: Gewölbe-Meldung,
Die Sternschnuppe: Liste zur Herstellung,
"Die Sternschnuppe: Meteor-Träger[f:""Trägerin""]",
Die Straße des Großmuts,
Die Stunde der Wahrheit,
Die Säbelrassler-Bucht,
Die Taten eines Schattens,Дела Тьмы
Die Teile verbinden,Соедините части.
Die Torheit der Einsiedelei,
Die Tragödie nachvollziehen,
Die Tränen Itlaocols,
Die Tyrianische Allianz,Тирианский альянс
"Die Ursprünge des Wahnsinns Komplettierer[f:""Komplettiererin""]",
Die Verdrehte Marionette,Искажённая марионетка
Die Versuchsobjekt-Kammer,Камера для экспериментов над подопытными
"Die Vorräte gehören uns, Eparch. Uns!",
Die Vorstellung muss weitergehen,
Die Weglicht-Laterne,Фонарь Путеводного Света
Die Zeit wartet nicht,
Die Zerschmetterten Eisruinen,Разрушенные ледяные руины
Die Zerstörer besiegen,
Die Zukunft in Jade,Будущее в нефрите
Die alte Stadt des Verfalls,
Die and rot!,Умри и сгнои!
Die beste Verteidigung,
Die dunkelste Stunde,Самый темный час
Die for Dragon!,Умри за Дракона!
Die gefletschten Zähne,
Die good.,Умри достойно.
Die in silence!,Умри в тишине!
Die längste Gleitzeit,
Die schwere Entscheidung,
Die verwunschene Warte,Зачарованный форпост
Die vollständige Geschichte,
Die wahren Plünderer Tyrias,
Die welke Rose,Какая роза?
Die wenigen Furchtlosen,Немногие смельчаки.
Die weniger bekannten Anführer vom Strand der Wracks,
Die Ätherklingen-Zuflucht,
Die Überlebenden,
Die üblichen Verdächtigen der Tour,
Die! Suffer for eternity!,Умри! Страдай вечно!
"Die, intruder.","Умри, незваный гость."
"Die, invader.","Умри, захватчик."
"Die, scum.","Умри, мразь."
Diebessicherung,
Diebische Tarnkappen-Elster,Хитрая эльфийская сорока-невидимка
Died in their sleep...,Умерли во сне...
Diener der Alt-Drachen besiegen,
Dies ist meine Stadt!,Это мой город!
Diese Fertigkeit ist in jedem Spielmodus unterschiedlich.,
Diese verfluchten Hallen,Эти проклятые залы.
Dieser Platz wird auf Stufe %num1% freigeschaltet.,
Diesmal bleibt Ihr tot,На этот раз ты не встанешь.
Dieste Steeldream,Диесте Стальная Мечта
"Diestro[f:""Diestra""] y flexible",
Diezmar,Дизмар
Dig Site,Место раскопок
Dig for treasure chests. Chance shovel may break.,Копайте в поисках сундуков с сокровищами. Лопата может сломаться.
Dig.,Копать.
Digested,Переварен
"Digging for bones and pottery chips. The Priory wants to collect whatever Ascalonian detritus they can. It's about preserving history. This place has been a nexus of drama. Fortunately, the Foefire destroyed much of the evidence. Sadly, we still have to search.","Раскапываем кости и черепки. Приорат хочет собрать любой аскалонский хлам, какой удастся. Речь о сохранении истории. Это место было средоточием драм. К счастью, Огонь Врага уничтожил бо́льшую часть свидетельств. К несчастью, искать всё равно приходится."
Digs Up Turrets,Выкапывает турели
Dimensions confirmed. Crystal tuning completed.,Размеры подтверждены. Настройка кристалла завершена.
Dino Trap,Ловушка на динозавра
"Dios[f:""Diosa""] de PvP",
"Dios[f:""Diosa""] de WvW",
"Dios[f:""Diosa""] de incursiones",
"Dios[f:""Diosa""] de incursiones: Aniquilación de jefes",
Diosa de los secretos,
Diplomacia y descubrimiento,
Diplomatie und Entdeckung,
Diplomatische Beziehungen,
"Diplomatura en Cachivaches, Mundo 1",
"Diplomatura en Cachivaches, Mundo 2",
"Diplomatura en Secretos, Mundo 1",
"Diplomatura en Secretos, Mundo 2",
"Diplomático[f:""Diplomática""] modelo",
Dire Boar[s],[Лютый кабан|Лютых кабана|Лютых кабанов]
Directo al corazón,
Director Kuda,Директор Куда
"Director[f:""Directora""] de orquesta",
Dirty Dishes,Грязная посуда
Dirty Fighter,Грязный боец
Dirty Fighter • Evasive Attacks,Грязный боец • Атаки с уклонением
Dirty Noodle Bowl,Грязная миска из-под лапши
Dirty Rags,Грязные тряпки
Disable Pact operation notifications in chat.,Отключить оповещения об операциях Пакта в чате.
Disable all three blighting towers,Отключите все три башни порчи
Disable control pylons so your allies can reprogram the Inquest cannons. Pylons remaining%str1%,"Отключите управляющие пилоны, чтобы союзники смогли перепрограммировать пушки Инквеста. Осталось пилонов%str1%"
Disable security drones.,Отключите дроны охраны.
Disable the security golem.,Отключите голема охраны.
Disable world boss notifications in chat.,Отключить оповещения о мировых боссах в чате.
Disabled Injector,Отключённый инъектор
Disabled when broken.,Отключается при поломке.
Disarm Traps,Обезвредить ловушки
"Disasters may tear us down to our foundations, but each time we rise anew to stand in place of our fallen.","Бедствия могут разрушить нас до основания, но всякий раз мы поднимаемся заново, чтобы встать вместо павших."
Discarded Armor,Брошенная броня
Discarded Awakened,Брошенный Пробуждённый
Discarded Inquest Waste,Брошенные отходы Инквеста
Discarded Landmine Fuse,Выброшенный запал фугаса
Discarded Orders,Выброшенные приказы
Discarded Tool,Брошенный инструмент
Discomboulated,Сбит с толку
Discordant Croon,Нестройное завывание
Discover Zojja's interest in Sorrow's Embrace.,"Выясните, чем Зойю заинтересовали Объятия Скорби."
Discover?,Выяснить?
Discuss plans with Trahearne.,Обсудите планы с Трихерном.
Discuss your recent discoveries on Castora with Councillor Ludo.,Обсудите свои недавние открытия на Касторе с советником Лудо.
Disease Cloud,Облако болезни
Diseased Corpse,Заражённый труп
Diseased Quaggan,Больной куагган
Disembowel foe with dagger,Выпотрошить врага кинжалом
Disengage and retreat!,Отходим и отступаем!
Disengages at Low Health,Выходит из боя при малом здоровье
Disengages from Melee,Выходит из ближнего боя
Disengaging holoprojector.,Отключение голопроектора.
Disengaging!,Выхожу из боя!
Disengaging—combat—mode.,Отключение—боевого—режима.
Disgorge Husk,Изрыгнуть оболочку
Disgruntled Krewe Apprentice,Недовольный подмастерье крю
Disguised Order Agent,Замаскированный агент Ордена
Disgusting Bucket,Отвратительное ведро
"Disgusting Grease[pl:""Grease""]",Отвратительная слизь
Dishonorable,Бесчестный
Disinfecting Anemone,Обеззараживающая анемона
Disipando las sombras,
