english,translate
Supply Package[s],
Supply Recruit,
Supply crate[s],
Supplymaster Kani,
Support me over here!,
Support me!,
Support the sylvari soldier struggling to resist Mordremoth's influence.,
Suppose...you are correct. This smoke chokes our kin... Okay...okay! We will run before the end arrives.,
"Surcador[f:""Surcadora""] celestial",
Sure did.,
"Sure is getting cold and dark, isn't it?",
Sure thing! I'll gladly leave.,
Sure thing. Hang tight.,
"Sure, I think I can handle it.",
"Sure, I'd love to see it.",
"Sure, I'll catch the bugger.",
"Sure, I'll help out.",
"Sure, I'll help you train.",
"Sure, I'll spar with you.",
"Sure, I'll take one.",
"Sure, I'll talk to Mina.",
"Sure, but...is this safe?",
"Sure, here.",
"Sure, let's go.",
"Sure, let's see them.",
"Sure, show me what you've got.",
"Sure, why not? The gangs holding those forts before they got chased out by plant-monsters claimed a connection to some ancient outlaw order. Personally, I think they had delusions of significance.",
Sure. I had some specific specializations I wanted to ask about.,
Sure. I'd like to help.,
Sure. I'm an Aeronotics fan.,
Sure. I'm going to go over here now.,
Sure. Let's do this!,
Sure. Tell me about Scarlet's War. [lbracket]Play Cinematic[rbracket],
Sure. What's our plan?,
Sure. Where should I look?,
Sure. Why not?,
Surely it can't be that bad. You have a home and quite a lavish one at that.,
Surely there must be something that someone else can do.,
Surely we've lost their trail now... I'll just have to resume searching later.,
Surging Current,
Surging Tide,
Surly Crab[s],
Suro,
Surprise me!,
"Surprise, surprise, eh, Khebril? I mean... Yarr! Flotsam and jetsam! Now, how 'bout that wager?","Сюрприз-сюрприз, а, Khebril? В смысле... Ярр! Флот и мусор. Ну, как насчет того пари?"
Surrender or die!,
Surrender to leave the arena.,
Surrendered Bandit,
Surround yourself with an energy shield that stops half of incoming damage but drains your energy when hit.,
Surrounded by rot—pull her down to shatter the shield!,
Surveillance Device,
Surveilled,
Surveyor Brigg,
Survive the Ambush,Выжить в засаде
Survive the Inquest attack!,
Survive the Molten Alliance ambush.,
Survive the ambush!,
Survive the cannon barrage and clear out the Aetherblades.,
Survive the cannon barrage.,
Survive the final undead onslaught.,
Survives through Roots • Inflicts Bleeding • Knocks Back,
Survivor Of Guilt,
Survivor's Lament Lookout,
Susanah,
Suspicion,
Suspicious Box,
Suspicious Charr,
Suspicious Chest,
Suspicious Citizen,
Suspicious Control Panel,
Suspicious Crate,
Suspicious Figure,
Suspicious Grassy Area,
Suspicious Haystack,
Suspicious Mound of Dirt,
Suspicious Note,
Suspicious Palm Tree,
Suspicious Pile,
Suspicious Pile of Bones,
Suspicious Pile of Fur,
Suspicious Rock,
Suspicious Sapling,
Suspicious Scrapper,
Suspicious Structure,
Suspicious Tengu,
Suspicious Villager,Подозрительный житель
Suspicious Whispers Agent,
Suspicious Woodpile,
"Suspicious papers or letters, anything that links him to the bandit attacks. Keep your eyes open and your senses sharp!","Подозрительные бумаги или письма, все, что связывает его с нападениями бандитов. Смотрите в оба."
"Susurrador[f:""Susurradora""] junundu",
Susurro de Jormag legendario,
Susurros incesantes,
Susurros no deseados,
Sutia,
"Suvenir[pl:""Suvenires""] kryptis",
Suwash Pirate,
"Suwash the quaggan wants to become a pirate, but four crewmasters are preventing him from joining their ranks.",
"Suwash the quaggan wants to become a pirate, but one crewmaster is preventing him from joining.",
"Suwash the quaggan wants to become a pirate, but three crewmasters are preventing him from joining their ranks.",
"Suwash the quaggan wants to become a pirate, but two crewmasters are preventing him from joining their ranks.",
Suyin,
Svalkar the Skullcrusher,
Svanir Ballista,
Svanir Ballista Operator,
Svanir Bolt Thrower,
Svanir Champion,
Svanir Guard Leader,
Svanir Huntmaster,
Svanir Initiate,
Svanir Marauder,
Svanir Mist Portal,Туманный портал Сванира
Svanir Ritualist,
Svanir Shamans,
Svanir Shield,
Svanir Territory Marker,
Svanir Woodsman,
Svanir summoning ritual completes in: %str1%,Ритуал призыва Сванира завершится через: %str1%
Svanir take your soul!,Сванир забирают твою душу!
Svanir's returned.,
Svanirs Fluch,
Svanna,
Svante,
Svas Silvsdottir,
Swallows Foes • Leaps • Creates Toxic Pools,
Swamp Cure,Лекарство от болотной лихорадки
Swarm Explosion,
Swarm of Mordremoth,
Swarm the unbelievers!,
Swarm them.,
Swarms,
Swarms • Random Conditions,
Sweeper Mech,
Sweet release...,
Swell. You're talking.,Прекрасно. Ты заговорил.
Swift Flight,Стремительный полёт
Swift Rapids,
Swift Sword Attacks,
Swift • Air Attunement,
Swift • Burns • Inflicts Bleeding,
Swift • Changes Boons into Conditions,
Swift • Chilling Lunge,
Swift • Flame Breath,
Swift • Inescapable Attacks,
Swift • Inflicts Torment • Summons Phantoms,
Swift • Poison Arrows,
Swift • Poison Arrows • Shields Allies,
Swift • Shadowsteps,
Swift • Steals Turtle Hatchlings,
Swift • Stealths • Combo Attacks,
Swift • Stuns • Throws Daggers,
Swift • Target Lock • Blinks,
Swiftly!,Быстрее!
Swim to safety and I'll handle the Orrians.,
Swindau,
Swindlehand Sal,
Swing your mace knocking back foes.,
Swing your plank at your target.,Ударите врага доской.
Swipe at your foes knocking them back.,
Swirling Vortex of Chickens,
Switch,
Switch Off,
Switch to Commanding Mummies!,
Switch to Personal Skills!,
Switch to another passenger seat on the skiff.,
Switching to holo mode.,
Swooshaa,Свушаа
Sword Storage,
Sword of Reaping,
Sword of Reaping will appear in: %str1%,
Sydais,
Syftun,Сифтун
Sylarna Ogreslayer,
Sylfa Hamardotr,Сильфа Хамардотр
Sylvari Balinora Generic Lines,
Sylvari Captive,
Sylvari Crate,
Sylvari Guards,
Sylvari Lamp,
Sylvari Pact Rally Points Controlled: %num1%,
Sylvari Prisoner,Сильвари в плену
Sylvari Ranger,
Sylvari Saved,
Sylvari Scout,
"Sylvari are a mystery to me. They seem so innocent, but in battle, they handle themselves quite competently.",
Sylvari-Solidarität,
Symbol of Hatred,
Symbol of Scorn,
Sync with a matching color to receive a protective bond.,
Synchronize!,
Synchronized Vitality,
Synergetic Light Attunement,
Synergetic Light Construct,
Synergetics was supposed to be the safe field—purely conceptual. Adrenaline gives me hives!,
Sys-tem in sleep mode. Re-sponse im-poss-i-ble.,
"Syska said there's still a squad in that volcano, but if you think she's hiding something, her background would be the place to start. Pick one, and I'll handle the other.","Tactician Syska сказала, что в том вулкане всё ещё остался отряд, но если ты думаешь, что она что-то скрывает, то её прошлое — лучшее место для начала. Выбирай одно, а я займусь другим."
Syska's the key to all this. I'll investigate her.,
System link experiencing critical failure. Aborting evacuation. Stand by.,Системная связь испытывает критический сбой. Прерываю эвакуацию. Ожидайте.
System—architect—currently—logged—in. Alert: AI—personality—feedback—received. AI—overly—placative. Sorry!,
System—crash—imminent.,Система даёт сбой. Неизбежно.
Sádico del Paso de la Salvación,
Säubert die Kanäle,
"Sé el[f:""la""] maestro[f:""maestra""]",
Síndrome del impostor,
"Söldner[f:""Söldnerin""]",
Süchtig nach Ruhm,
"Südlicht-Fallensteller[f:""Fallenstellerin""]",
"Südturm-Eroberer[f:""Eroberin""]",
"Sündenfresser[f:""Sündenfresserin""]",
Süße Erleichterung,
Süßes oder Saures,
T minus three seconds and counting.,
TEST:Placeholder asset: Cleanse Derangement,
THE FOOLS WILL PAY FOR THEIR INSOLENCE!,
"TNY-R65 ""Teeny""",
"TNY-R66 ""Tiny""",
Tabbie,
Tabitha,
Tablas de los Ocultos,
Table,Стол
Taccius Stormbane,
Tactical Officer Bjoern,
Tactical Officer Smokemane,
Tactician,Тактик
Tactician Alec,
Tactician Atl,
Tactician Babin,Тактик Бабин
Tactician Bearpaw,
Tactician Beirne,
Tactician Brahce,
Tactician Coyoti,
Tactician Devonnah,
Tactician Dutch,
Tactician Footi,
Tactician Gloria,
Tactician Goomf,
Tactician Jazmei,
Tactician Leepa,
Tactician Luzii,
Tactician Lystratia,
Tactician Ryan,
Tactician Sarrena,
Tactician Septana,
Tactician Syska,
Tactician Terque,
Tactician Vrada,
Tactician Wylld,
Tactictian Eliot,
Tadpole,Головастик
Tafeln der Ungesehenen,
Tafor,
Tag,
"Tageshändler[f:""Tageshändlerin""]",
Tageszeit anzeigen,
Tagged,Помечен
"Tagged by the skale charmer. Reduce its health below 25 percent to tame it. ""Do not remove, under penalty of death.""","Помечен обаятелем Скейлов. Снизьте его здоровье ниже 25 процентов, чтобы приручить. «Не снимать, под страхом смерти»."
Tahir,
"Taidha Covington has been defeated, and Laughing Gull Island is controlled by the Lionguard.",
"Taidha Covington is inside her keep, making her last stand against the Lionguard.",
Tail Slap,
Taillte,
Tailor Valtur,
Taimi picked a good spot.,
Taimi put me to work helping her scientists. Place is bleeding destroyers; her teams are spread all over these labs.,
Taimi was right—we're all scared. We face the threats as they come. It's all we can do.,
"Taimi! Taimi, where are you?",
"Taimi! You okay, kid?",
"Taimi? You there...? Come in, Taimi.",
Taimis Lieblingsprojekt,
Taimis Spiel,
Tainted Artifacts,
Take 'em down!,
Take 100 Gold,
Take Aether Mine,
"Take Bounty: Adal, Unyielding Firmament",
Take Bounty: Agasaya,
Take Bounty: Asphodel,
Take Bounty: Avel Stonejaw,Принять Награду за поимку: Авел Стоунжоу
Take Bounty: Awakened Occultist,Принять Награду за поимку: Пробуждённый Оккультист
Take Bounty: Balthazar's Lost,Принять Награду за поимку: Потерянные вещи Балтазара
Take Bounty: Chieftain Krella,Принять Награду за поимку: Вождь Крелла
Take Bounty: Crackling Brandspark,Принять Награду за поимку: Искрящийся Брэндспарк
Take Bounty: Crystalwing,
Take Bounty: Dhael Skyspeaker,Принять Награду за поимку: Дхаэль Скайспекер
Take Bounty: Ellutherius Wintergust,Принять Награду за поимку: Элютерий Зимний Ветер
Take Bounty: Emogg the Soulbeast,
Take Bounty: Exterminator IG-04,
Take Bounty: Forged Proliferator,
Take Bounty: Havocwreaker,Принять Награду за поимку: Havocwreaker
Take Bounty: Ignis,Принять Награду за поимку: Игнис
Take Bounty: Ironshell,
Take Bounty: Magneton Manipulator,
Take Bounty: Mandulis,Принять Награду за поимку: Мандулис
Take Bounty: Matriarch Sheerfeather,Принять Награду за поимку: Матриарх Шерфетер
Take Bounty: Morg,
Take Bounty: Muckstalker,
Take Bounty: Nepheretes,
Take Bounty: Oakenscorn,
Take Bounty: Old Stonehoof,
Take Bounty: Sandsnare,Принять Награду за поимку: Сэндснейр
Take Bounty: Seneb the Desecrated,
Take Bounty: Silkears the Fierce,Принять Награду за поимку: Шелтир Жестокий
Take Bounty: Snag Seizeclaw,Принять Награду за поимку: Снаг Сейзкло
Take Bounty: Starcaller,
Take Bounty: The Prickly Pair,
Take Bounty: Thrash Tailclobber,
Take Bounty: Vebis the Inquisitor,
Take Bounty: Wissper Inssani,Принять Награду за поимку: Виспер Инссани
Take Brand,Забрать клеймо
Take Bridgewatch Camp from the centaurs.,
Take Cog,
Take Control,
Take Defense Turret,
Take Explosive Element,
Take Grass,
Take Key,
Take Mine,
Take Snack,
"Take a ""Bramble Begone"" device and shoot it at the octovine. It'll eat through its protective layer in no time!",
Take a Ball,
Take a Sample,
Take a bite of the ooze. Probably not the best idea.,"Попробуйте слизь. Возможно, не лучшая идея."
Take a blossom.,
Take a bone from the pile.,
Take a closer look at the Bobblehead Elixir.,
Take a closer look at the Fool's Ocular Elixir.,
Take a closer look at the Fool's Tall Elixir.,
Take a deep breath!,
Take a glob,
Take a long walk off of a short plank.,
Take a look. You're welcome to anything I have.,
"Take a minute to get your bearings, then we move on.",
Take a piece of toxic bacon.,
Take a piece.,Возьмите кусок.
Take a protest sign.,
Take a sample of the strange fungus.,
Take a scanner.,
Take a shield generator.,
Take a skull.,
Take a small sip. (Applies effect for 1 minute.),
Take a swig of neutralizing tonic. (Removes any lab effects.),
Take a torch.,
Take an aether mine.,
"Take care of them, then!",
"Take care, Petey.",
"Take care, captain.",
Take chicken feed,Возьмите куриный корм
Take cover with Ballista until she signals the attack.,
Take down those Risen!,
Take egg,
Take five!,
Take it easy.,
Take it easy. There's no reason to hurt anyone.,
Take its essence.,
Take me into the core of the Tower of Nightmares.,
Take me straight into the core of the Tower of Nightmares.,
Take me up into the canopy.,
Take meat,
"Take my advice. Stay away from there. It's an Inquest lab, and if they catch you poking around, they're just as likely to put you in a cage and experiment on you as invite you in for tea.",
"Take no damage, and move 40%% faster on lava. Gain the ability to travel through lava portals.",
Take out the leader!,
Take out the vinetenders quickly and expose the breachers!,Быстро уничтожьте виноделов и откройте бреши!
