english,translate
"""A recipe to make an ascended axe with Settler (+Toughness, +Healing Power, and +Condition Damage) stats.""","«Рецепт изготовления вознесённого топора со характеристиками поселенца (стойкость, сила исцеления и урон от состояний)»."
"""A recipe to make an ascended axe with Shaman (+Vitality, +Condition Damage, and +Healing Power) stats.""","«Рецепт изготовления вознесённого топора со характеристиками Шамана (живучесть, урон от состояний и сила исцеления)»."
"""A recipe to make an ascended axe with Sinister (+Condition Damage, +Power, and +Precision) stats.""","«Рецепт изготовления вознесённого топора со характеристиками Зловещего (Урон от состояний, Сила и Точность)»."
"""A recipe to make an ascended axe with Soldier (+Power, +Vitality, and +Toughness) stats.""","«Рецепт изготовления вознесённого топора со характеристиками солдата (сила, живучесть и выносливость)»."
"""A recipe to make an ascended axe with Trailblazer's (+Toughness, +Condition Damage, +Expertise, +Vitality) stats.""","«Рецепт изготовления вознесенного топора со характеристиками Первопроходца (Выносливость, Урон от состояний, Экспертиза, Живучесть)»."
"""A recipe to make an ascended axe with Valkyrie (+Power, +Ferocity, and +Vitality) stats.""","«Рецепт изготовления вознесенного топора со характеристиками Валькирии (сила, свирепость и живучесть)»."
"""A recipe to make an ascended axe with Vigilant (+Power, +Toughness, +Concentration, and +Expertise) stats.""","«Рецепт изготовления вознесенного топора со характеристиками бдительности (сила, выносливость, концентрация и мастерство»)."
"""A recipe to make an ascended axe with Viper's (+Condition Damage, +Power, +Expertise, and +Precision) stats.""","«Рецепт изготовления вознесённого топора со характеристиками Змеи (урон от состояний, сила, мастерство и точность)»."
"""A recipe to make an ascended axe with Wanderer's (+Toughness, +Condition Damage, +Expertise, +Vitality, ) stats.""","«Рецепт изготовления вознесённого топора со характеристиками Странника (Выносливость, Урон от состояний, Мастерство, Живучесть, )»."
"""A recipe to make an ascended axe with Zealot's (+Power, +Precision, +Healing) stats.""","«Рецепт изготовления вознесенного топора со характеристиками фанатика (сила, точность, исцеление)»."
"""A recipe to make an ascended dagger with Apothecary (+Healing Power, +Toughness, and +Condition Damage) stats.""","«Рецепт изготовления вознесенного кинжала со характеристиками аптекаря (сила исцеления, выносливость и урон от состояний»)."
"""A recipe to make an ascended dagger with Assassin (+Precision, +Power, and +Ferocity) stats.""","«Рецепт изготовления вознесённого кинжала со характеристиками убийцы (точность, сила и свирепость)»."
"""A recipe to make an ascended dagger with Berserker (+Power, +Ferocity, and +Precision) stats.""","«Рецепт изготовления вознесенного кинжала со характеристиками Берсерка (сила, свирепость и точность)»."
"""A recipe to make an ascended dagger with Bringer's (+Expertise, +Vitality, and +Precision) stats.""","«Рецепт изготовления вознесенного кинжала со характеристиками Брингера (экспертиза, живучесть и точность)»."
"""A recipe to make an ascended dagger with Carrion (+Condition Damage, +Power, and +Vitality) stats.""","«Рецепт изготовления вознесенного кинжала со характеристиками Падали (урон от состояний, сила и живучесть)»."
"""A recipe to make an ascended dagger with Cavalier (+Toughness, +Power, and +Ferocity) stats.""","«Рецепт изготовления вознесённого кинжала со характеристиками Кавалера (стойкость, сила и свирепость)»."
"""A recipe to make an ascended dagger with Cleric (+Healing Power, +Power, and +Toughness) stats.""","«Рецепт изготовления вознесённого кинжала со характеристиками клирика (исцеляющая сила, сила и выносливость)»."
"""A recipe to make an ascended dagger with Commander's (+Power, +Precision, +Toughness, and +Concentration) stats.""","«Рецепт изготовления вознесённого кинжала со характеристиками командира (сила, точность, выносливость и концентрация)»."
"""A recipe to make an ascended dagger with Crusader (+Power, +Toughness, +Ferocity, and +Healing) stats.""","«Рецепт изготовления вознесённого кинжала со характеристиками крестоносца (сила, выносливость, свирепость и исцеление)»."
"""A recipe to make an ascended dagger with Dire (+Condition Damage, +Vitality, and +Toughness) stats.""","«Рецепт изготовления вознесенного кинжала со характеристиками Dire (урон от состояний, живучесть и выносливость)»."
"""A recipe to make an ascended dagger with Diviner's (+Power, +Concentration, +Ferocity, and +Precision) stats.""","«Рецепт изготовления вознесенного кинжала со характеристиками Прорицателя (сила, концентрация, свирепость и точность)»."
"""A recipe to make an ascended dagger with Dragon's (+Power, +Ferocity, +Precision, and +Vitality) stats.""","«Рецепт изготовления вознесенного кинжала со характеристиками Дракона (сила, свирепость, точность и живучесть)»."
