english,translate
Resist all damage.,Сопротивляйтесь всем повреждениям.
Resistant to damage,Устойчивость к повреждениям
Resolute • Enhances Allies • Cripples,Решительный • Усиливает союзников • Наносит вред
Resonance Rifle Buff,Усиление резонансной винтовки
Respektiert die Altesten,Уважение к Альтестену
Respeta a tus mayores,Ответы нашим мэрам
Respite. Recover. Return.,Передышка. Восстанавливаться. Возвращаться.
Responsabilidad minima,Минимальная ответственность
Result: unexpected—success.,Результат: неожиданный — успех.
Resultados anomalos,Аномальные результаты
Resurrect the guards.,Воскресите стражников.
Retake Opticalium's lab from the Inquest.,Заберите у дознания лабораторию Оптикалиума.
Retake Pinion Pass from the destroyers.,Отбейте перевал Шестерня у эсминцев.
Retaliation • Protection,Возмездие • Защита
Retreat! Run! Save yourselves!,Отступление! Бегать! Спасайтесь!
Retreating now.,Сейчас отступаем.
Retreating to a safe distance.,Отходим на безопасное расстояние.
Return to %str3%.,Вернитесь к %str3%.
Return to the trial entrance and try again.,Вернитесь к пробному входу и попробуйте ещё раз.
Returning to Shing Jea?,Возвращаетесь в Шинг Джеа?
Reunion familiar,Воссоединение знакомое
Revive Agent Iduna.,Оживите агента Идуну.
Revive Agent Zildi,Возродить агента Зилди
Revive Balint the Tinkerer.,Оживите Балинта-Ремесленника.
Revive Caithe.,Оживите Кейт.
Revive Explorer Flynn.,Оживить исследователя Флинна.
Revive Gale Hookbeak to continue.,"Оживите Гейла Крибоклюва, чтобы продолжить."
Revive Legionnaire Boneflayer,Оживить легионера Костесвежателя
Revive Lucretia: %str1%,Оживить Лукрецию: %str1%
Revive Pact Arcanist Xanf.,Чародей Пакта Возрождения Занф.
Revive Pensive Moments.,Оживите задумчивые моменты.
Revive Pepperseed within: %str1%,Оживите Pepperseed за: %str1%
Revive Plagan Swordrend.,Оживите Плагана Раскол Меча.
Revive Qabb.,Оживить Кабба.
Revive Rexavian Redfoot.,Оживите Рексавиана Редфута.
Revive Shining Blade Kimber.,Оживите Кимбера Сияющего Клинка.
Revive Skritt Thief Rikkih.,"Оживите Скритта, вора Риккиха."
Revive Skritt Thief Tikkih.,Оживите Скритта Вора Тиккиха.
Revive Tactician Almonia.,Оживите тактика Алмонию.
Revive Tae-Jin! Time remaining: %str1%,Оживите Тэ-Джина! Оставшееся время: %str1%
Revive Tarocheeki.,Оживить Тарочика.
Revive Tirabikkr within: %str1%,Оживите Тирабиккра за: %str1%
Revive Venpa.,Оживите Венпу.
Revive Yulm or Jodd.,Оживите Юлма или Джодда.
Revive Zildi,Возродить Зилди
Revive fallen Bane warband members.,Оживите павших членов банды Бэйна.
Revive the fallen ballistic technicians.,Оживите павших техников-баллистиков.
Rhoban's heading an archaeological dig from this location. I suspect he'll need help.,"Робан возглавляет археологические раскопки в этом месте. Я подозреваю, что ему понадобится помощь."
Ride them down!,Оседлайте их!
Riesenhande,Ризенханде
Rift Hunter Medic,Медик-охотник за разломами
