english,translate
"""What business could you possibly have with me, female? You did notice that I wear the colors of the Sons of Svanir, didn't you?""","«Какое тебе дело до меня, женщина? Ты заметила, что я ношу цвета Сынов Сванира, не так ли?»"
"""What can I do for you, friend? I ask only that you tread lightly here. Bad enough that the dust-creatures keep fouling up this oasis.""","«Что я могу сделать для тебя, друг? Я прошу только, чтобы ты ступал здесь осторожно. Плохо настолько, что пылевые существа продолжают загрязнять этот оазис»."
"""What can I help you with, Soldier?""","— Чем я могу тебе помочь, солдат?"
"""What can you tell me about your order, Sunspear?""","— Что ты можешь рассказать мне о своем ордене, Солнечное Копьё?"
"""What comes next is an assault on the senses. A flurry of feathers, a scream into the maw of oblivion, a creeping coldness. But one sensation towers over them all—hope.""","«То, что следует дальше, — это нападение на чувства. Шквал перьев, крик в пасть забвения, ползучий холод. Но одно чувство возвышается над всеми ними — надежда»."
"""What difference would that have made, other than to elicit a little more fear...?""","«Какое это имело бы значение, кроме того, что вызвало бы немного больше страха…?»"
"""What do you do here, my lady?""","— Что вы здесь делаете, миледи?"
"""What do you know about Faolain, our leader?""","«Что ты знаешь о Фаолене, нашем лидере?»"
"""What do you mean """"almost""""?""",«Что значит «почти»?»
"""What do you mean by """"drake combat""""?""",«Что ты имеешь в виду под «боем с драконом»?»
"""What do you mean by """"interesting and completely safe"""" potions?""",«Что вы подразумеваете под «интересными и совершенно безопасными» зельями?»
"""What do you mean by """"moa combat""""?""",«Что ты имеешь в виду под «боем моа»?»
"""What do you mean by a """"jellyfish battle""""?""",«Что вы подразумеваете под «битвой медуз»?»
"""What do you mean, """"driven wild by chaotic ley energies""""?""",«Что ты имеешь в виду под словами «приводимые в бешенство хаотичной энергетической энергией»?»
"""What do you mean, """"grumpy old zealots""""?""",«Что вы имеете в виду под словами «старые сварливые фанатики»?»
"""What do you mean, """"make us sea-skritt""""?""",«Что ты имеешь в виду под словами «сделай нас морскими скриттами»?»
"""What do you mean, """"more dangerous than ever""""?""","«Что значит «более опасен, чем когда-либо»?»"
"""What do you seek here? Orr has nothing left to give, save ash and bones.""","«Что ты здесь ищешь? Орру больше нечего дать, кроме пепла и костей»."
"""What do you think we're tryin' to do, kid?""","— Как ты думаешь, что мы пытаемся сделать, малыш?"
"""What do you want, a treat? Fine enough work, but we've got a long way to go until we can call this problem solved.""","«Что тебе нужно, угощения? Достаточно хорошая работа, но нам предстоит пройти долгий путь, прежде чем мы сможем назвать эту проблему решенной»."
"""What do you want, pip-squeak?""","— Чего ты хочешь, пипец?"
"""What do you want, two legs?""","«Что тебе нужно, две ноги?»"
"""What do you want? At this rate, these little hump backs are never going to learn how to raise livestock.""",«Чего вы хотите? Такими темпами эти маленькие горбатые спины никогда не научатся разводить скот».
