english,translate
Everyone knows this. The Materium Krewe!,Все это знают. Материум Креве!
Everything hurts...,Все болит...
Everything will be OK.,Все будет в порядке.
Evitacion explosiva,Взрывная эвакуация
Evolved Husk,Развитая оболочка
Ewige Atherklingen-Machenschaften,Эвиге Атерклинген-Маченшафтен
Ewigkeitsgarten-Beherrschung,Эвигкейтсгартен-Бехершунг
Exalted Marking,Знак возвышения
Exalted Wasmaa,Превознесение Васмаа
Examine the 2013 Invitational teams.,Изучите команды приглашения 2013 года.
Examine the World Tournament Series—Beijing 2014 teams.,Изучите команды World Tournament Series — Пекин 2014.
Examine the World Tournament Series—Boston 2015 teams.,Изучите Мировую серию турниров — команды Бостона 2015 года.
Examine the World Tournament Series—Cologne 2015 teams.,Изучите команды World Tournament Series — Кёльн 2015.
Examine the carving.,Осмотрите резьбу.
Examine the journal.,Изучите журнал.
Examine the scrolls again.,Осмотрите свитки ещё раз.
Excellent. There must be more like this one around the tunnels. I'll keep searching.,Отличный. В туннелях должно быть больше таких. Я продолжу поиск.
Excellent. These zealots shouldn't be a problem for a while. Thank you.,Отличный. Эти фанатики какое-то время не должны быть проблемой. Спасибо.
Execute a powerful cooperative strike with Aurene against Branded Aurene.,Нанесите мощный совместный удар вместе с Аурин против Клейменной Аурин.
Exhausted,Измученный
Exit Chak Stronghold,Выход из крепости Чак
Exit Gate,Выходные ворота
Exit the transport tank.,Выйдите из транспортного танка.
Exito titanico,Выход Титанико
Expedition Chef Agalia Hearthglow,Шеф-повар экспедиции Агалия Hearthglow
Expel condensed magic before it becomes lethal.,"Изгоните конденсированную магию, прежде чем она станет смертельной."
Experience the might of Xunlai Jade!,Испытайте мощь Сюньлайского нефрита!
Experiment with components in the Discovery Pane at a tailoring station to learn new recipes.,"Поэкспериментируйте с компонентами на панели открытий на ателье, чтобы изучить новые рецепты."
Experiment with components in the Discovery Pane at the artificing station to learn new recipes.,"Экспериментируйте с компонентами на панели открытий на станции изготовления, чтобы изучить новые рецепты."
Experiment with components in the Discovery Pane on an armorsmithing station to learn new recipes.,"Экспериментируйте с компонентами на панели открытий на станции изготовления доспехов, чтобы изучить новые рецепты."
Experimentacion,Экспериментирование
Experimental Charrzooka,Экспериментальная Чаррзука
Experimental Golem Shell,Экспериментальный панцирь голема
Explodes on Proximity • Hurts Your Foes Instead If Killed,"Взрывается при приближении • Вместо этого наносит вред вашим противникам, если их убивают"
Explore the Research Sector.,Исследуйте исследовательский сектор.
Explore the next area.,Исследуйте следующую область.
Explorer Ankya,Explorer Ankya
Explorer Borkk,Explorer Borkk
Explorer Matthew,Explorer Matthew
Explorer Primm,Explorer Primm
Explosive Egg,Взрывное яйцо
Explosive Ooze,Взрывоопасная слизь
Explosive Rounds • Adds Confusion and Vulnerabillity,Взрывные патроны • Добавляет путаницу и уязвимость.
Explosive Vermeidung,Взрывоопасное Vermeidung
Exposed Wires,Открытые провода
Expurgacion,Очистка
Extra Damage from Turrets,Дополнительный урон от турелей
Eye of Eparch,Глаз Эпарха
Eye of Zhaitan: I will not lose.,Глаз Зайтана: Я не проиграю.
Eye of Zhaitan: So be it. To death - and beyond.,Глаз Зайтана: Пусть будет так. До смерти – и дальше.
Eyes ahead!,Глаза вперёд!
Facet of Emotion,Аспект эмоций
Faction Aid: Skritt,Помощь фракции: Скритт
Fading Away,Угасание
Fahiger Kommandeur,Фахигер Командор
Failure if half of the Zephyrites are lost. %num1%/%num2%,"Провал, если половина Зефиритов потеряна. %num1%/%num2%"
Fall!,Падать!
Fallen Pineshade,Fallen Pineshade
Fallen Valiant,Fallen Valiant
Fan der Band,Фан-дер-Бэнд
Fangzahn Mokeles,Фангзан Мокелес
Fantastische Fu?arbeit,Фантастическое фусарбайт
Faren's Sword,Меч Фарена
Fatale Fangzahne,Роковая Фангзане
Feast.,Праздник.
Fechorias filoetereas,Фехориас филотереас
Fechorias puristas,Фехориас пуристас
Feiern & Rivalitaten,Фейерн
Feiertag-Nahrungssammlung,Фейертаг-Нарунгссаммлунг
Fend off the haywire jade tech mechs! %num1%/%num2%,Отбивайтесь от вышедших из строя нефритовых технических роботов! %num1%/%num2%
Fertigkeiten andern,Фертигкейтен Андерн
Fertigkeiten-Ziel ubernehmen,Фертигкейтен-Циль убернемен
Festliche Klange,Фестиваль Кланге
Feuertanzer,Фейертанцер
Field Notes,Полевые примечания
Field Notes 3,Полевые примечания 3
Fiery Bolt,Огненная стрела
Fight beside me.,Сражайся рядом со мной.
Fight by my side!,Сражайся на моей стороне!
Fight on without me...,Сражайся без меня...
Fight with courage!,Сражайтесь смело!
Fijacion cristalina,Фихасьон Кристалина
Filoetereo caido,Филоэтерео Кайдо
Finally! I thought I'd never get out of that cage. Let's get out of here.,"Окончательно! Я думал, что никогда не выберусь из этой клетки. Давай уйдём отсюда."
Finally! Now I suppose we should assist the others.,"Окончательно! Теперь я полагаю, нам следует помочь остальным."
Finally. Let's get on with it.,Окончательно. Давайте продолжим.
Find Kudu and his ultimate creation.,Найдите Куду и его высшее творение.
Find Kudu in Eternity's Focus.,Найдите Куду в Фокусе Вечности.
Find Logan.,Найдите Логана.
Find Ravious's missing rats.,Найдите пропавших крыс Равиуса.
Find Rox's first markings.,Найдите первые отметины Рокса.
Find a way out of the deep water.,Найдите выход из глубокой воды.
Find a way to open the door.,Найдите способ открыть дверь.
Find anything that'll burn. Use dolyak dung if necessary.,"Найдите все, что может сгореть. При необходимости используйте дольяк-навоз."
Find the Nightmare Tree.,Найдите Дерево Кошмаров.
Find the egg chamber.,Найдите камеру для яиц.
