english,translate
"""I call it the 3-2-1: three parts meat, two parts meat, and one part meat! I'm perfecting it for Meatoberfest.""","«Я называю это 3-2-1: три части мяса, две части мяса и одна часть мяса! Я совершенствую это для Мятоберфеста»."
"""I call it the Murine Agglomeration Device. I've just finished the latest prototype, and Dekkti will need my notes on it. Maybe this one will help her get over her skritt obsession.""","«Я называю это Мышиное Агломерационное Устройство. Я только что закончил последний прототип, и Деккти понадобятся мои записи. Возможно, это поможет ей преодолеть одержимость скриттами»."
"""I came along the road, and there wasn't an inch of it that wasn't contested by something that wanted to kill me. The land here is wild. There's a Svanir fortress not far back.""","«Я шёл по дороге, и не было ни дюйма на ней, чтобы не оспаривалось чем-то, что хотело меня убить. Земля здесь дикая. Неподалёку стоит сванирская крепость»."
"""I came here seeking my fortune fishing near Triskell Quay, but I was driven into Lionguard protection at Overlake Haven by the Toxic Alliance. Now the lake is polluted and ettin have attacked my new home. Please, fight for Triskell Quay and Overlake Haven.""","«Я приехал сюда в поисках удачи на рыбалке возле набережной Трискелл, но Токсичный Альянс загнал меня под охрану Львиной стражи в Оверлейк-Хейвен. Теперь озеро загрязнено, и эти люди напали на мой новый дом. Пожалуйста, сражайтесь за Трискелл-Куэй и Оверлейк-Хейвен»."
"""I came to Bay Haven to get supplies we can't acquire for ourselves on the Weeping Isle, but the trip is dangerous, especially for one of the Soundless. Could you escort me back, please?""","«Я приехал в Бэй-Хейвен за припасами, которые мы не можем приобрести для себя на Плачущем острове, но поездка опасна, особенно для одного из Беззвучных. Не могли бы вы сопроводить меня обратно, пожалуйста?»"
"""I came to pass along a message from Barbed Vale. She requests your presence at the hunting outpost, a bit west of here.""","«Я пришёл передать сообщение из Колючей долины. Она просит вас присутствовать на охотничьем посту, немного западнее отсюда»."
"""I can believe that. Well, that's where I go next, then.""","«Я могу в это поверить. Что ж, тогда я пойду дальше»."
"""I can browse, but I don't think he'll sell me anything.""","«Я могу просмотреть, но не думаю, что он мне что-нибудь продаст»."
"""I can cast spells when absolutely needed, but for the most part you'll need to keep me alive.""","«Я могу произносить заклинания, когда это абсолютно необходимо, но по большей части вам придётся поддерживать во мне жизнь»."
"""I can confirm that. There are tracks leading into the caves. It's a defensible position, so the second team could be dug in there.""","«Я могу это подтвердить. В пещеры ведут тропы. Это оборонительная позиция, так что вторая команда может там окопаться»."
"""I can do the inspections and repairs myself, but don't expect me to fix and fight at the same time. The more icebrood you clear out, the faster I'll get this done.""","«Я могу провести осмотр и ремонт самостоятельно, но не ждите, что я буду чинить и сражаться одновременно. Чем больше ледяных выводков вы уберете, тем быстрее я это сделаю»."
"""I can feel it, Kay. The treasure vault's gotta be right on the other side.""","«Я чувствую это, Кей. Сокровищница, должно быть, находится прямо на другой стороне»."
"""I can fix that, though. Mr. Sparkles! Cover me while I reverse this gate!""","«Но я могу это исправить. Мистер Спарклс! Прикройте меня, пока я поверну эти ворота!»"
"""I can give you a map of the town where Benn's being held, and some passwords the soldiers use. Go there, and break him out!""","«Я могу дать вам карту города, где держат Бенна, и несколько паролей, которыми пользуются солдаты. Идите туда и вызволите его!»"
"""I can hear her. Her voice lingers at the edge of my mind like a memory I've long forgotten—the lightest touch. Bubbling beneath the ocean waves, deep below... Her voice, like a feather against my scales.""","«Я слышу её. Её голос задерживается на краю моего сознания, как воспоминание, которое я давно забыл – самое лёгкое прикосновение. Клокочет под океанскими волнами, глубоко внизу… Её голос, как перышко на моей чешуе»."
"""I can lift three times your weight! Four! maybe even five, if we're not counting the armor...""","«Я могу поднять вес в три раза больше твоего! Четыре! Может быть, даже пять, если не считать брони…»"
"""I can only fire this cannon for as long as I have the essence of fireflies. Please, go get more!""","«Я могу стрелять из этой пушки только до тех пор, пока у меня есть сущность светлячков. Пожалуйста, принеси ещё!»"
"""I can reassemble it, but I'll need more pieces. Five should do it.""","«Я могу собрать его заново, но мне понадобится больше деталей. Пятеро вполне хватит»."
"""I can set you to a default, survivable level-80 build for your profession, if you'd like.""","«Если хотите, я могу установить для вашей профессии стандартную сборку живучести 80-го уровня»."
"""I can take care of myself, thanks.""","«Я могу позаботиться о себе, спасибо»."
"""I can tell you're a discriminating adventurer. You aren't content to use just any old weapon you find on the ground. With this dredge ore, I can make some fine weapons.""","«Я могу сказать, что ты разборчивый искатель приключений. Ты не довольствуешься использованием любого старого оружия, которое найдёшь на земле. С помощью этой руды я могу сделать отличное оружие»."
"""I can train you to be a chef, but be warned: it is an advanced art for true world travelers, and it requires more coin and karma than other crafts.""","«Я могу научить тебя повару, но учти: это продвинутое искусство для настоящих путешественников, и оно требует больше денег и кармы, чем другие ремесла»."
