english,translate
"""I sense Sohothin's presence. Rurik, my son! You've returned!""","«Я чувствую присутствие Сохотина. Рюрик, сын мой! Ты вернулся!»"
"""I sense a deep thirst inside you. Perhaps my rum will ease it? I'm in a playful mood today. Answer me a riddle, and I'll share with you.""","«Я чувствую внутри тебя глубокую жажду. Может быть, мой ром облегчит её? У меня сегодня игривое настроение. Ответь мне на загадку, и я поделюсь с тобой»."
"""I sense fear in her, Lady Faolain. How delightful. But can she harness it? Are you sure she is worthy?""","«Я чувствую в ней страх, леди Фаолейн. Как восхитительно. Но сможет ли она обуздать его? Вы уверены, что она достойна?»"
"""I sense that we are not alone, T.""","«Я чувствую, что мы не одни, Ти»."
"""I sent out golems to serve as beacons to portal to, but they're all reporting as off-line aside from the ones just down the hall here. If you clear out the floors, they'll probably start coming online.""","«Я отправил големов в качестве маяков для портала, но они все сообщают, что отключены от сети, за исключением тех, что находятся в коридоре. Если вы очистите этажи, они, вероятно, начнут подключаться к сети»."
"""I shall use my might to collect trophies that prove my worth, then drink and boast of my victories.""","«Я буду использовать свою силу, чтобы собирать трофеи, доказывающие мою ценность, а затем пить и хвастаться своими победами»."
"""I should flee, but they'll hunt me.""","«Мне следует бежать, но они будут охотиться за мной»."
"""I should go with them! If they find another ship, who's going to sail it? I could help... Captain? Captain!""","«Я должен пойти с ними! Если они найдут другой корабль, кто будет на нем плавать? Я мог бы помочь… Капитан? Капитан!»"
"""I should go, then. To ensure justice is served. And...just in case.""",«Тогда мне пора идти. Чтобы обеспечить торжество справедливости. И… на всякий случай».
"""I should say good-bye to you now, while I can, %str1%.""","""Я должен попрощаться с тобой сейчас, пока могу, %str1%."""
"""I should, eh? The ballads I could write after this journey alone...""","«Я должен, а? Баллады, которые я мог бы написать после этого путешествия в одиночку…»"
"""I sought out the dredge community on the ice floe to the south. They had an extensive oil extraction operation, but conflict with the Branded had cost them many lives and damaged their equipment. Still grieving from their losses and left with barely enough oil to get through the winter, their leader, Varya, was in no mood to share what little they had left. By channeling Aurene's magic I was able to clear the Brand crystals from their equipment, freeing up their oil reserves and earning Varya's cooperation.""","«Я разыскал сообщество драгировщиков на льдине на юге. Они вели обширную операцию по добыче нефти, но конфликт с Клейменными стоил им многих жизней и повредил их оборудование. Все ещё скорбя о своих потерях и оставшись с едва достаточным количеством нефти, чтобы пережить зиму, их лидер, Варя, не была в настроении делиться тем немногим, что у них осталось. Используя магию Аурин, я смог очистить кристаллы Клейма из их оборудования, высвободив их запасы нефти и заслужив сотрудничество Вари»."
"""I sparred with Eir, both physically and verbally, and she taught me a very important lesson about taking what I've learned so far and using it to prepare for my showdown with Mikkel Toivosson. I'm ready now, in both body and mind. On to the championship!""","«Я спарринговал с Эйр, как физически, так и словесно, и она преподала мне очень важный урок о том, как использовать то, что я узнал до сих пор, и использовать его для подготовки к поединку с Миккелем Тойвоссоном. Теперь я готов и телом, и разумом. Вперёд, к чемпионату!»"
"""I speak of the old ways: Proofs of Legend. Rare items available to the oldest heroes, or those whose achievements have brought them particular distinction.""","«Я говорю о старых способах: «Доказательства легенды». Редкие предметы, доступные самым старым героям или тем, чьи достижения принесли им особую известность»."
"""I spent most of my life guiding the hands of war. In death, I sought more amiable company.""","«Большую часть своей жизни я провел, руководя военными. После смерти я искал более дружелюбной компании»."
"""I spit on your """"geologistical."""" The world doesn't change like that.""",«Я плюю на ваше «геологическое». Мир так не меняется».
