english,translate
Sure can! We have the distinguished honor of protecting this bridge from centaurs. It's the lifeline of Claypool and keeps traffic flowing from the trading post. Very important.,"Конечно, можно! Нам выпала честь защитить этот мост от кентавров. Это спасательный круг Клейпула, благодаря которому поток транспорта от торгового поста сохраняется. Очень важно."
Sure sounds fine.,"Конечно, звучит хорошо."
Sure. Do you know where the Inquest is keeping them?,"Конечно. Вы знаете, где их держит Следствие?"
Sure. I'll see you there safely.,Конечно. Увидимся там в целости и сохранности.
Sure. Let's see what you're selling.,"Конечно. Давайте посмотрим, что вы продаете."
Sure. Training begins now.,Конечно. Обучение начинается сейчас.
Sure. What do you want to to talk about?,Конечно. О чем ты хочешь поговорить?
Surely someone in your position has time to speak with—,Наверняка у кого-то в вашем положении найдется время поговорить с…
Surprise! You're dead!,Сюрприз! Ты мертв!
Survive corrupted Faolain's attack.,Переживите атаку испорченной Фаолайн.
Survives defeat. Removes 1 stack upon zero health or death from allies.,Переживает поражение. Снимает 1 заряд при нулевом здоровье или смерти союзников.
Surviving here depends on learning everything we can about this place.,"Выживание здесь зависит от того, насколько мы сможем узнать об этом месте все, что сможем."
Suspect fleeing.,Подозреваемый скрывается.
Suspicious Fern,Подозрительный папоротник
Suspicious Package[s],Подозрительные пакеты
Suwash has been driven into hiding after failing to overthrow Captain Jetsam and join the Jetsam Pirates.,"Суваш был вынужден скрываться после того, как не смог свергнуть капитана Джетсама и присоединиться к Пиратам Джетсама."
Swamplost Haven,Болотная гавань
Sweet. Sour. Salty. In a good way.,Сладкий. Кислый. Соленый. В хорошем смысле.
Swiftspike Plant,Завод «Свифтспайк»
Swirling Vortex,Вихревой вихрь
Sylvari Fruit,Сильвари Фрукт
Sylvari-Solidaritat,Сильвари-Солидаритат
Synergetics Workstation,Рабочая станция Синергетика
Synergy,Синергия
System...failing.,Система... дает сбой.
Tablet Pieces Container,Контейнер для таблеток
Tacitus is taking the fight to the castrum! Get up there and help him.,Тацит ведет бой до кастра! Поднимитесь туда и помогите ему.
Tactician Fendav,Тактик Фендав
Tactician Fuztabul,Тактик Фузтабул
Tactician Gearz,Тактик Гирз
Tactician Glitzi,Тактик Глици
Tactician Skarl,Тактик Скарл
Tactician Skratch,Тактик Скретч
Taglich: Erhabenen-Gegner,Таглич: Эрхабенен-Гегнер
Taglich: Erhabenen-Missionen,Таглич: Эрхабенен-Миссионен
Taglich: Erhabenen-Sonder-Event,Таглич: Эрхабенен-Зондер-Ивент
Taglich: Erhabenen-Spenden,Таглич: Эрхабенен-Спенден
Taglich: Flammen-Legion-Gegner,Таглич: Фламмен-Легион-Гегнер
Taglich: Flammen-Legion-Missionen,Таглич: Фламмен-Легион-Миссионен
Taglich: Flammen-Legion-Sonder-Event,Таглич: Фламмен-Легион-Зондер-Событие
Taglich: Flammen-Legion-Spenden,Таглич: Фламмен-Легион-Спенден
Taglich: Kodan-Gegner,Таглич: Кодан-Гегнер
Taglich: Kodan-Missionen,Таглич: Кодан-Миссионен
Taglich: Kodan-Sonder-Event,Таглич: Кодан-Зондер-Ивент
Taglich: Kodan-Spenden,Таглич: Кодан-Спенден
Taglich: Olmakhan-Gegner,Таглич: Олмахан-Гегнер
Taglich: Olmakhan-Missionen,Таглич: Олмахан-Миссионен
Taglich: Olmakhan-Sonder-Events,Таглич: Олмахан-Зондер-Мероприятия
Taglich: Olmakhan-Spenden,Таглич: Олмахан-Спенден
Taglich: Skritt-Gegner,Таглич: Скритт-Гегнер
Taglich: Skritt-Missionen,Таглич: Скритт-Миссионен
Taglich: Skritt-Sonder-Event,Таглич: Скритт-Зондер-Ивент
Taglich: Skritt-Spenden,Таглич: Скритт-Спенден
Taglich: Tengu-Gegner,Таглич: Тэнгу-Гегнер
Taglich: Tengu-Missionen,Таглич: Тэнгу-Миссионен
Taglich: Tengu-Sonder-Event,Таглич: Тэнгу-Сондер-Ивент
Taglich: Tengu-Spenden,Таглич: Тенгу-Спенден
Tagliche Kristallbluten-Gegner,Тагличе Кристаллблутен-Гегнер
Tagliche Kristallbluten-Missionen,Тагличе Кристаллблутен-Миссионен
Tagliche Kristallbluten-Spenden,Тагличе Кристаллблутен-Спенден
Tagliche Ratsel-Koryphae,Тагличе Ратсель-Корифе
Taglicher Fraktaluberfall,Тагличер Фракталуберфаль
Tagliches Deldrimor-Spezial-Event,Тагличес-Дельдримор-Специальное мероприятие
Tagliches Ebon-Vorhut-Spezial-Event,Тагличес Эбон-Ворхут-Специальное мероприятие
Tagliches Inquestur-Hologramm,Tagliches Inquestur-Голограмма
Tagliches Konstrukteurshohen-Sprungratsel,Тагличес Конструктурсхоэн-Шпрунграцель
Taimi's Magnified Sunbeam,Увеличенный солнечный луч Тайми
Taka the Magnificent,Така Великолепный
Take Scan Gun,Возьмите сканирующий пистолет
Take care. I need to be going now.,Заботиться. Мне нужно идти сейчас.
Take crate for delivery to fort,Взять ящик для доставки в форт
Take the Spear,Возьмите копье
Take the gloves.,Возьмите перчатки.
Take the mining camp back from the skritt.,Заберите шахтерский лагерь у скритта.
Take them down quickly! Protect the artillery.,Сними их быстро! Берегите артиллерию.
Takes additional 25%% damage from all sources. Stacks in intensity.,Получает дополнительно 25%% урона от всех источников. Складывается по интенсивности.
Takes increased damage from blue and green attunements.,Получает увеличенный урон от синих и зеленых настроек.
Takes increased damage from green and red attunements.,Получает увеличенный урон от зеленых и красных настроек.
Takes less damage from anything not enraged.,"Получает меньше урона от всего, что не находится в ярости."
Taking increased damage.,Получение увеличенного урона.
Tales[s] of the Great Zehtuka,Сказки о Великой Зехтуке
Talk to Zojja to begin.,Для начала поговорите с Зоджей.
Talk to the cattle rancher.,Поговорите со скотоводом.
Talk with Honor's Claw.,Поговорите с Когтем Чести.
Talking is good. Let's talk.,Говорить — это хорошо. Давайте поговорим.
Tamed Beetles,Прирученные жуки
Tamed Devourer Hatchling,Прирученный детеныш пожирателя
Tamed Moa,Прирученный Моа
Tamed Vulture Raptor,Прирученный хищник-стервятник
Tamed Warthog,Прирученный бородавочник
Target acquired. Releasing payload.,Цель достигнута. Освобождение полезной нагрузки.
Targeted for trebuchet shot.,Предназначен для требушетного выстрела.
Tarir must hold.,Тарир должен держаться.
Tarir needs you!,Ты нужен Тариру!
Tarocheeki is very good at hiding.,Тарочики очень хорошо умеют прятаться.
Tauchgange in Istan,Таухганге в Истане
Tausendjahrige Stille,Таусенджахриге Стилле
Tazza,Тацца
Tea Master Chen,Чайный мастер Чен
Teaming up with humans makes it more fun.,Объединяться с людьми становится веселее.
Tecnologia Punta,Технология Пунта
Tegwen: The mirror's responding to his commands. He's activating a portal!,Тегвен: Зеркало отвечает на его команды. Он активирует портал!
Teki,Теки
Teleport Strike,Телепортационный удар
Teleport to Jessica,Телепортироваться к Джессике
Teleportationsgerate-Sammler,Телепортации Герате-Саммлера
Tell me about Claypool.,Расскажи мне о Клейпуле.
Tell me about Linnea.,Расскажи мне о Линнее.
Tell me about Lodgemaster Carthage.,Расскажи мне о ложимейстере Карфагене.
Tell me about Rhundall.,Расскажи мне о Рундалле.
Tell me about Wardenhurst.,Расскажи мне об Уорденхерсте.
Tell me about what's going on.,"Расскажи мне о том, что происходит."
Tell me more about the Shining Blade.,Расскажи мне больше о Сияющем Клинке.
Tempogegensto?,Темпогегенсто?
Temporal Mastery,Временное мастерство
Temporal Origin,Временное происхождение
Temporal Storm,Временной шторм
Tengu withdraw in: %str1%,Вывод тенгу: %str1%
Tentakel-Eliminierung,Тентакель-Элиминиерунг
Tentakel-Sturzer,Тентакель-Штюрцер
Termite attack strength:,Сила атаки термитов:
Terreno domenado,Террено доменадо
Terrill Tinkerclaw,Террилл Тинкеркло
Terrill Tinkerclaw is developing weaponry from salvaged scrap to use against threats to the SCAR team.,"Террилл Тинкеркло разрабатывает оружие из утилизированных отходов, чтобы использовать его против угроз команде СКАР."
Terrill Tinkerclaw is devising a strategy. Stay tuned for more information.,Террилл Тинкеркло разрабатывает стратегию. Оставайтесь с нами для получения дополнительной информации.
Territorio desconocido,Бесконечная территория
Tethered Life Force,Связанная жизненная сила
Tezcac,Тескак
Thank you for helping deliver the lab back to its rightful owners. Processes have already been implemented for undoing the Inquest's dirty work.,Спасибо за помощь в возвращении лаборатории ее законным владельцам. Уже реализованы процедуры по отмене грязной работы Следствия.
Thank you for the explanation.,Спасибо за объяснение.
Thank you so much!,Большое спасибо!
Thank you! Shall we be on our way?,Спасибо! Поедем ли мы в путь?
Thank you. That really helps.,Спасибо. Это действительно помогает.
Thank you. What can you tell me about the area?,Спасибо. Что вы можете рассказать мне об этом районе?
Thank you. Your help has been invaluable against the steam creatures and the dredge.,Спасибо. Ваша помощь была неоценима в борьбе с паровыми существами и драгой.
Thanks for the hand. Wouldn't want to die before the world ends.,Спасибо за руку. Не хотелось бы умереть до конца света.
Thanks for your help recovering those supplies.,Спасибо за вашу помощь в восстановлении этих материалов.
Thanks for your help with those Separatists. I thought I was done for. I'm in your debt.,"Спасибо за вашу помощь с этими сепаратистами. Я думал, мне конец. Я у тебя в долгу."
Thanks! Gettin' out of here! Run!,Спасибо! Убирайся отсюда! Бегать!
Thanks! Those centaurs won't know what hit them!,"Спасибо! Эти кентавры даже не узнают, что их поразило!"
Thanks. I might have some questions.,Спасибо. У меня могут возникнуть вопросы.
Thanks. I might try to track her down.,Спасибо. Я мог бы попытаться выследить ее.
Thanks. I'll try talking to him.,Спасибо. Я попробую поговорить с ним.
Thank—you—for—breaking—my—fall.,"Спасибо вам за то, что вы прервали мое падение."
That asura merchant drives a hard bargain.,Этот торговец-асура заключает выгодную сделку.
That can mean only one thing. Mordrem have taken Tarir!,Это может означать только одно. Мордремы захватили Тарира!
That could be a great help. Good luck!,Это могло бы быть большим подспорьем. Удачи!
That depends on the work.,Это зависит от работы.
That does sound crazy.,Это звучит безумно.
That does sound nice.,Это звучит неплохо.
That giant bug is enraged by the smashed eggs!,Этот гигантский жук в ярости от разбитых яиц!
That gun you're carrying—the VOED? What is that thing?,"Этот пистолет, который ты несешь, — ВОЭД? Что это за штука?"
That is pretty simple. I'll see if I can douse their flame.,"Это довольно просто. Посмотрим, смогу ли я потушить их пламя."
That latent magic could be useful against the Kryptis! Gather it up and I'll try to use it!,"Эта скрытая магия может быть полезна против Криптиса! Собери его, и я попробую его использовать!"
That must be hard.,Это должно быть тяжело.
That one looks tough. Maybe rocks can hurt it.,"Этот выглядит жестко. Возможно, камни могут повредить его."
That only makes things worse!,Это только ухудшает ситуацию!
That refugee should have medicine.,У этого беженца должны быть лекарства.
That sounds terrible.,Это звучит ужасно.
That sounds unlikely.,Это звучит маловероятно.
That sounds...suspect.,Это звучит... подозрительно.
That takes care of you!,Это заботится о вас!
That was a decoy. Nekandezzar himself is sustaining them. We just have to indentify the original.,Это была приманка. Их поддерживает сам Некандеззар. Нам просто нужно идентифицировать оригинал.
That was both interesting and instructive.,"Это было и интересно, и поучительно."
That was fun. Let's do it again!,Это было весело. Давайте сделаем это снова!
That was good fun!,Это было весело!
That was my best idea. Good luck.,Это была моя лучшая идея. Удачи.
That worn-out thing looks broken.,Эта изношенная вещь выглядит сломанной.
That's a good way to think about it.,Это хороший способ подумать об этом.
That's a tough situation. Best of luck.,Это тяжелая ситуация. Удачи.
That's all I need to hear.,"Это все, что мне нужно услышать."
That's all the information I need.,"Это вся информация, которая мне нужна."
That's an...interesting...costume.,Это... интересный... костюм.
That's easy! It's Garm.,Это легко! Это Гарм.
That's even worse! How am I supposed to live with that knowledge?,Это еще хуже! Как мне жить с этим знанием?
That's it. It ends there. The last page looks like some sort of ritual. It's written in blood. Should I perform it?,Вот и все. На этом все заканчивается. Последняя страница выглядит как какой-то ритуал. Это написано кровью. Стоит ли мне это выполнять?
That's just it! Nobody's in charge. All the fleet officers are either dead or missing.,"Вот и все! Никто не главный. Все офицеры флота либо мертвы, либо пропали без вести."
That's not going to change! OooooOOoooo.,Это не изменится! Оооооооооо.
That's not hard at all. The Lionguard!,Это совсем не сложно. Львиная гвардия!
That's one. Keep going!,Это один. Продолжать идти!
That's quite a coincidence.,Это довольно совпадение.
That's some fine looking armor.,Это красивая броня.
That's the answer I was hoping for.,"Это тот ответ, на который я надеялся."
That's the level where the dung beetles live.,"Это уровень, где живут навозные жуки."
That's the powerful scent of success! And also his magic ointments.,Это мощный аромат успеха! А еще его волшебные мази.
That's too easy. The Inquest!,Это слишком просто. Следствие!
That's very noble of you.,Это очень благородно с вашей стороны.
