english,translate
How could this have happened?,Как это могло произойти?
How delightful! A crowd. You will be the first to watch my glorious transformation.,"Как приятно! Толпа. Вы будете первыми, кто увидит мое великолепное преображение."
How do I join a guild?,Как мне вступить в гильдию?
How do you become wise?,Как стать мудрым?
How do you like this?,Как вам это нравится?
How do you live with the cost of it all?,"Как вы живете, тратя на все это деньги?"
How does the Heart know where to guide me?,"Откуда Сердце знает, куда меня вести?"
How long before we can eat?,Через какое время мы сможем поесть?
How long until sunset?,Сколько времени до заката?
How many in your warband?,Сколько в вашем отряде?
How many times do I have to say it? NO scrawny bucktoothed thieves on my range!,Сколько раз мне придётся это сказать? Никаких тощих зубастых воров на моем участке!
How may I be of assistance? I represent the central registry for guilds.,Чем я могу быть полезен? Я представляю центральный реестр гильдий.
How may I serve?,Как я могу служить?
How much further can your abilities be pushed?,Насколько ещё можно расширить свои способности?
How much would you like to tip?,Сколько вы хотели бы дать чаевых?
How old are they?,Сколько им лет?
How simple. The Seraph!,Как просто. Серафим!
How would this golem help us?,Чем нам поможет этот голем?
How's the tavern doing?,Как дела в таверне?
Huh? Huh? What?,Хм? Хм? Что?
Huh? Not here either.,Хм? И здесь тоже нет.
Huh? Oh no... Seems like there's a commotion starting up out here. You'd better retreat for now. We can pick this up later.,"Хм? О нет... Кажется, здесь начинается переполох. Тебе лучше пока отступить. Мы можем забрать это позже."
Huh? What's a fuchsia?,Хм? Что такое фуксия?
Huhnerflattern,Хунерфлаттерн
Huhnerkram,Хунеркрам
Huida gelida,Уида Гелида
Huida perfecta,Хуида совершенная
Hungry Kodan Icehammer,Голодный Кодан Ледяной Молот
Hungry.,Голодный.
Hunt down the champion ice hydra.,Выследите чемпиона ледяную гидру.
Hunter Councillor,Охотник-советник
Hunter Glorg,Охотник Глорг
Hurting? Okay. I'll do them!,Больно? Хорошо. Я сделаю их!
Hylek Runner,Хилек Бегун
Hylek Transformation,Хилек Трансформация
I agree. It seemed unproductive for everyone involved.,Я согласен. Это казалось непродуктивным для всех участников.
I agree. Live and let live.,Я согласен. Живи и дай жить другим.
I aim to make a difference here.,Я стремлюсь изменить ситуацию здесь.
I am a storm wizard! I will rally water to sail our ship! (grunt),"Я волшебник шторма! Я соберу воду, чтобы наш корабль поплыл! (ворчание)"
I am able to function at the same capacity as any of your hyperthyroidal abominations.,"Я могу функционировать с той же способностью, что и любое из ваших гипертироидных мерзостей."
I am digging for hidden treasure. That's what I was daydreaming about. Our map says this is the right place.,"Я ищу спрятанное сокровище. Вот о чем я мечтал. Наша карта говорит, что это правильное место."
