english,translate
"""Why are you disturbing us here? These poor spirits wander in misery, and you insist on inflicting more pain. I should send you to join them!""","«Почему вы беспокоите нас здесь? Эти несчастные духи бродят в страданиях, а вы настаиваете на том, чтобы причинять ещё больше боли. Я должен послать вас присоединиться к ним!»"
"""Why are you here talking to me? Shouldn't you be out eliminating those destroyers? Sheesh, what do I even pay you for! Oh, wait, I don't... Hmm...""","«Почему ты здесь разговариваешь со мной? Разве тебе не следует заняться уничтожением этих разрушителей? Блин, за что я тебе вообще плачу! Ой, подожди, я не... Хм...»"
"""Why are you here, then?""",— Тогда почему ты здесь?
"""Why do the centaurs keep attacking, anyway?""",«Почему кентавры продолжают нападать?»
"""Why do you keep puttin' those on my equipment? You never, ever let me use 'em.""","«Почему ты продолжаешь вставлять их в мое оборудование? Ты никогда, никогда не позволяешь мне ими пользоваться»."
"""Why do you need me, then?""",— Зачем тогда я тебе нужен?
"""Why don't you use your size to swim away unseen, while I fight them off?""","«Почему бы тебе не использовать свой размер и не уплыть незамеченным, пока я отбиваюсь от них?»"
"""Why have we come here, Eir?""","— Зачем мы пришли сюда, Эйр?"
"""Why have you labeled some bounties as """"legendary""""?""",«Почему вы назвали некоторые награды «легендарными»?»
"""Why is that, you think?""","«Почему это, как вы думаете?»"
"""Why must people always stare? Keep it up, and there will be consequences.""","«Почему люди всегда должны пялиться? Продолжайте в том же духе, и будут последствия»."
"""Why shop for gobblers and exchanges separately when you can access them from a single item? Don't worry, I know the services you're eligible for: I've got connections. Your inventory will thank you.""","«Зачем покупать пожирателей и биржи отдельно, если вы можете получить к ним доступ из одного предмета? Не волнуйтесь, я знаю, на какие услуги вы имеете право: у меня есть связи. Ваш инвентарь будет вам благодарен»."
"""Why stay here, then?""",— Тогда зачем оставаться здесь?
"""Why was it that you were sent out here with the golem, again?""",«Почему тебя снова послали сюда с големом?»
"""Why was your landing so...""""plummety""""?""",«Почему твое приземление было таким... «весным»?»
"""Why won't the trigger fit into the release assembly, here?""",«Почему здесь спусковой крючок не вписывается в спусковой механизм?»
"""Why, I bet you're the smoothest talker on this island! He can't say no!""","«Держу пари, что ты самый приятный собеседник на этом острове! Он не может сказать нет!»"
"""Why, I'm gonna...""","«Почему, я собираюсь...»"
"""Why, hello there. You look like a brawler. Why don't you step up and show off what you can do in an organized fight?""","«Почему, привет. Ты выглядишь как скандалист. Почему бы тебе не подойти и не продемонстрировать, на что ты способен в организованном бою?»"
