english,translate
"""We fought long and hard to protect the Master of Peace, but he was mortally wounded in the battle. His dying request was that I safeguard the egg he had taken from Glint's lair, but Caithe inexplicably disappeared with it.""","«Мы долго и упорно сражались, чтобы защитить Мастера Мира, но он был смертельно ранен в бою. Его предсмертная просьба заключалась в том, чтобы я сохранил яйцо, которое он взял из логова Глинта, но Кейт необъяснимым образом исчезла вместе с ним»."
"""We fought our way across the bridge and blasted open the fortress gates, only to find it swarming with the Scarab Plague. The Primeval army stayed to fight while Braham and I looked for another way in.""","«Мы пробились через мост и взорвали ворота крепости, но обнаружили, что она кишит чумой скарабеев. Первобытная армия осталась сражаться, пока мы с Брейхамом искали другой путь внутрь»."
"""We fought our way through the Moon Fortress, disarming traps and battling minions, until we reached the ossuary.""","«Мы пробились через Лунную крепость, обезвреживая ловушки и сражаясь с приспешниками, пока не достигли склепа»."
"""We fought our way to the weapons-testing facility first. They tried to trap us inside of the main arena, subjecting us to their """"games."""" Flaming walls, traps, explosions—to think that they made some of the prisoners endure those tests. Well, there's not much left of the lab anymore. Kostya, one of the Alliance's leading scientists, tried to stop us, but I don't think anyone was in the mood to talk things out.""","«Сначала мы пробились к испытательному центру. Они пытались заманить нас в ловушку внутри главной арены, подвергая нас своим «играм». Пылающие стены, ловушки, взрывы — если подумать, они заставили некоторых заключенных выдержать эти испытания. Ну, от лаборатории уже мало что осталось. Костя, один из ведущих ученых Альянса, пытался нас остановить, но я не думаю, что кто-то был в настроении высказаться»."
"""We found Arda amid the wreckage of her airship, but the Risen had gotten to her first. I'm glad we had the chance to tell her that the mission succeeded before she died. We have little time to mourn her loss; the invasion of Orr is far from over. Laranthir promised to add Arda's name to the roster of honored dead while I returned to Trahearne for my next mission.""","«Мы нашли Арду среди обломков её дирижабля, но Восставшие добрались до неё первыми. Я рад, что у нас был шанс сказать ей, что миссия завершилась успешно, прежде чем она умерла. У нас мало времени, чтобы оплакивать её потерю; вторжение в Орр ещё далеко от завершения. Ларантир пообещал добавить имя Арды в список почитаемых погибших, пока я вернусь в Трэхирн для своей следующей миссии»."
"""We found Bonfaaz Burntfur and the charr army, sir, in a valley to the north.""","«Мы нашли Бонфааза Огнегрива и армию чарров, сэр, в долине на севере»."
"""We found Vallus Smokemane in a running battle with the ogres. We helped him, but during the commotion he grabbed the idol of Balthazar and ran off. He means to hand it over to human Separatists as ransom for his comrade, but Emer and I are going to stop this exchange and take Vallus into custody.""","«Мы нашли Валлуса Дымчатую Гриву в бегущей битве с ограми. Мы помогли ему, но во время суматохи он схватил идола Бальтазара и убежал. Он собирается передать его людям-сепаратистам в качестве выкупа за своего товарища, но мы с Эмер собираемся остановить этот обмен и взять Валлуса под стражу»."
"""We found that Taimi was okay, despite the horrible destruction of Prosperity. The upheaval caused by the vines, however, revealed a secret passage behind Scarlet's bookcase. In the tunnels under her room, I found a map tracing her route to some unknown destination to the southwest.""","«Мы обнаружили, что с Тайми все в порядке, несмотря на ужасное разрушение Просперити. Однако потрясения, вызванные виноградными лозами, открыли секретный проход за книжным шкафом Скарлет. В туннелях под её комнатой я нашёл карту, на которой прослеживается её маршрут к неизвестному пункту назначения на юго-западе»."
"""We found the ancient scabbard among the ruins of a Stone Summit fortress. With this, we should be able to protect the Sanguinary Blade and keep its corruption from spreading.""",«Мы нашли древние ножны среди руин крепости Каменной вершины. С их помощью мы сможем защитить Сангвинарный клинок и предотвратить распространение его порчи».
"""We get our fair share. In my experience, you put too many people in one place, you always get crime. And by too many, I mean more than two. Heh. Honestly, though, most of our citizens are good folk.""","«Мы получаем свою справедливую долю. По моему опыту, если поместить слишком много людей в одно место, вы всегда получите преступление. И под слишком большим количеством я имею в виду более двух. Хех. Хотя, честно говоря, большинство наших граждан — хорошие люди»."
"""We go now. We run. Yes, fast.""","«Мы идем. Мы бежим. Да, быстро»."
"""We got all the finest exotic delicacies, just like you're in Amnoon! What'll you have?""","«У нас есть все самые изысканные экзотические деликатесы, как и у вас в Амнуне! Что вы будете есть?»"
"""We got some new faces coming through. When they're gone, and the moot is over, this place will be normal again.""","«У нас появились новые лица. Когда они уйдут и спор закончится, это место снова станет нормальным»."
"""We grow a variety of things here. Why, just yesterday, we baled up an impressive harvest of our apple crops.""",«Мы выращиваем здесь самые разные продукты. Буквально вчера мы собрали впечатляющий урожай наших яблонь».
"""We had fun at the hot springs, mm? Scared all those men away with our bathing suits.""","«Мы весело провели время на горячих источниках, мм? Распугали всех этих мужчин своими купальными костюмами»."
"""We had our own vista with a view of the Bay, the market, the hylek, and the tengu.""","«У нас был собственный вид на залив, рынок, хилек и тенгу»."
"""We had some fantastic creatures on display in sturdy cages—though not sturdy enough, apparently! The Branded made short work of them! Oh, what a terrible day! Only this fierce bear survived.""","«У нас были выставлены фантастические существа в прочных клетках — хотя, по-видимому, недостаточно прочных! Клейменные быстро с ними расправились! О, какой ужасный день! Выжил только этот свирепый медведь»."
"""We have a lot of estates and farm villages located in Diessa Plateau that provide a critical service to the legions. Trouble is, we're under constant assault by Separatists and ghosts. Our soldiers fight tooth and nail to keep these nuisances at bay, but it's a never-ending battle. They would appreciate any support you can give.""","«У нас есть много поместий и фермерских деревень, расположенных на плато Дисса, которые оказывают легионам жизненно важную услугу. Проблема в том, что мы находимся под постоянным нападением сепаратистов и призраков. Наши солдаты изо всех сил сражаются, чтобы сдержать эти неприятности, но это бесконечная битва. Они будут признательны за любую поддержку, которую вы можете оказать»."
"""We have a situation of critical importance. We've lost contact with Yeng Isen, one of our agents in Lion's Arch.""","«У нас ситуация критической важности. Мы потеряли связь с Йенг Айсеном, одним из наших агентов в Львиной Арке»."
"""We have a solid army, and people are coming in droves to help us.""","«У нас солидная армия, и люди толпами приходят нам на помощь»."
"""We have a taker! Those of you on the sidelines, pay attention! Maybe you'll learn something.""","«У нас есть берущий! Те из вас, кто в стороне, обратите внимание! Может быть, вы чему-то научитесь»."
"""We have a town to put back together, people. Let's get a move on.""","«Нам нужно восстановить город, ребята. Давайте двигаться дальше»."
