english,translate
"""Oh, I didn't see you there.""","«Ой, я тебя там не видел»."
"""Oh, I didn't think it would pop like that.""","«Ой, я не думал, что это так лопнет»."
"""Oh, I hate the hands-on approach.""","«О, я ненавижу практический подход»."
"""Oh, I heard something!""","«Ой, я что-то слышал!»"
"""Oh, I know my way around a knife. But my favorite part is shooting at some dirt-stupid enemy forces and watching them flee in panic.""","«О, я умею обращаться с ножом. Но больше всего мне нравится стрелять по каким-то глупым вражеским силам и смотреть, как они в панике бегут»."
"""Oh, I know of a good use for this.""","«О, я знаю этому хорошее применение»."
"""Oh, I know this. It's Griff.""","«О, я знаю это. Это Грифф»."
"""Oh, I plan to grill her, all right. We need that """"recipe.""""""","«О, я планирую приготовить её на гриле, хорошо. Нам нужен этот «рецепт»»."
"""Oh, I plan to petition our Chief Councilor and remind her who funded and furnished those posh offices of hers.""","«О, я планирую обратиться к нашему главному советнику и напомнить ей, кто финансировал и обустраивал её шикарные офисы»."
"""Oh, I see I've hit a nerve. Fancy that. Still protective of our old master, eh?""","«О, я вижу, что задел нерв. Представьте себе. Все ещё защищаете нашего старого хозяина, да?»"
"""Oh, I see this is much too easy for you. Let's make it more exciting. With marbles!""","«О, я вижу, для тебя это слишком просто. Давай сделаем это интереснее. С шариками!»"
"""Oh, I was. And I'm not ready to retire while the war's still going on. I'll fight until I have no teeth left, I've gone blind, and I can't walk. And then I'll whack any centaur who comes within reach of my porch with my cane.""","«О, я был. И я не готов уйти в отставку, пока война ещё продолжается. Я буду сражаться до тех пор, пока у меня не останутся зубы, я ослеп и не могу ходить. И тогда я ударю тростью любого кентавра, который подойдёт к моему крыльцу»."
"""Oh, I wouldn't tell her about me if I were you. She's a bit more raw. Might not react how you'd like.""","«О, на твоем месте я бы не рассказал ей о себе. Она немного более грубая. Может, отреагирует не так, как тебе бы хотелось»."
"""Oh, I'd fight if they'd let me! And my mind's still sharp as a drake's tooth. I led troops against the centaurs for years. But they won't listen to me! Kooky old woman, ha!""","«О, я бы сражался, если бы мне позволили! А мой ум все ещё остер, как зуб дракона. Я много лет вел войска против кентавров. Но они не слушают меня! Странная старуха, ха!»"
"""Oh, I'm sure he's fine. Don't worry.""","«О, я уверен, что с ним все в порядке. Не волнуйся»."
"""Oh, Kittaka. Why did you have to be so brave?""","«О, Киттака. Почему тебе нужно было быть таким храбрым?»"
"""Oh, Minister Caudecus and his gorgeous eyes. Those eyes! They permeate my soul.""","«О, министр Каудекус и его великолепные глаза. Эти глаза! Они пронизывают мою душу»."
"""Oh, Raven, guide me. Give me sight to see the truth of the world.""","«О, Ворон, веди меня. Дай мне зрение, чтобы увидеть правду о мире»."
"""Oh, Revenge Is Sweet""","""О, месть сладка"""
"""Oh, Rox... I'm so sorry.""","«О, Рокс... мне очень жаль»."
"""Oh, Vikky... I—""","— Ох, Викки... Я…"
