english,translate
Nachschubeinsatz fur Amnytas: Gold,Nachschubeinsatz меха Amnytas: Золото
Nachschubeinsatz fur Amnytas: Silber,Nachschubeinsatz for Amnytas: Зильбер
Nachschubeinsatz fur die Fluchtlinge: Gold,Nachschubeinsatz Fur die Fluchtlinge: Золото
Nah. Still waiting.,Нет. Все ещё жду.
Name's Vloyat Crushmaw of the Crush warband. Blood Legion. What's it to ya?,Меня зовут Влоят Раздробил из банды Сокрушителя. Blood Legion. Что тебе до этого?
Nap time.,Время сна.
Narr!,Нрр!
Nasim,Nasim
Nasty little critters! Is there no end to them?,Мерзкие маленькие твари! Нет ли им конца?
Naturliches nahren,Природные нарены
Nebelbrand-Odland-Beherrschung,Небельбранд-Одланд-Бехершунг
Nebelforschung,Небельфоршунг
Nebelgewolbe: Besucherpass,Небельгевольбе: Безучерпасс
Nebelwachter-Beinschutzer,Небельвахтер-Бейншуцер
Nebelwachter-Kopfbandage,Небельвахтер-Коффбандаж
Nebelwachter-Kriegsfauste,Небельвахтер-Кригсфаусте
Nebelwachter-Kriegsstiefel,Небельвахтер-Кригштифель
Nebelwachter-Plattenpanzer,Небельвахтер-Платтенпанцер
Nebelwachter-Schulterschutz,Небельвахтер-Шультершуц
Nebenfach Zahigkeit,Небенфах Захигкейт
Need to fall back.,Нужно отступить.
Negacion,Негасион
Negociacion peliaguda,Негосясьон Пелиагуда
Neomi,Неоми
Nettes Gerat,Неттес Герат
Neue Verbundete,Новый Вербундете
Neujahrsvorsatze (jahrlich),Neujahrsvorsatze (ярлих)
Never a doubt.,Никогда не сомневайтесь.
Never be a thrall to fashion.,Никогда не будьте пленником моды.
Never mind. As you were.,"Неважно. Таким, каким ты был."
Never seen injuries quite like the ones they're sustaining in the wastes here.,"Никогда не видел таких ранений, как те, которые они получают здесь, в пустошах."
Never thought I'd see the day. Think we can trust her?,"Никогда не думал, что доживу до этого дня. Думаешь, мы можем ей доверять?"
Never trust a device built for profit...,"Никогда не доверяйте устройству, созданному для получения прибыли..."
Neversorrow,Непечаль
New Kaineng City Limits,Границы города Нью-Кайненг
New golden home is safe. Skritt and friends can relax now.,Новый золотой дом безопасен. Скритт и друзья теперь могут расслабиться.
New siege engines deployed.,Установлены новые осадные машины.
New siege weapons standing by.,Новые осадные орудия уже готовы.
Next cleansing ritual starts in: %str1%,Следующий ритуал очищения начнется через: %str1%
Next practice battle occurs in: %str1%,Следующий тренировочный бой состоится через: %str1%
Nicabar Stahlwebers Fu?stapfen,Никабар Штальвеберс Фуштапфен
Nice,Хороший
Nice. Make a fine soup with this. Add a little seagrass...,Хороший. Сварите из этого прекрасный суп. Добавьте немного морской травы...
Nidia,Нидия
Night is almost here. Does the jungle seem quieter?,Ночь уже почти здесь. Джунгли кажутся спокойнее?
Nightmare Ambushers,Nightmare Ambushers
Nightmare Beam,Nightmare Beam
Nightmare Court Hammer,Nightmare Court Hammer
Nightmare Court Knight[s],Кошмарный придворный рыцарь
Nightmare Court Reaver[s],Кошмарный двор Разбойник
Nightmare Courtier Ealisaid,Nightmare Courtier Ealisaid
Nightmare Duplicates,Nightmare Duplicates
Nightmare Vines,Nightmare Vines
Nightmare Warder,Nightmare Warder
Niilo Wolfskinner,Niilo Wolfskinner
Ningun serafin queda atras,Нингун серафин кеда атрас
Ninth Visage of Pellentia,Девятый лик Пеллентии
No acaricies a los kappa,Никаких акарий в лос-каппе
No adverse effect.,Никакого вредного воздействия.
No clue. Good-bye.,Без понятия. До свидания.
No dragon is a match for a united Tyria.,Ни один дракон не справится с единой Тирией.
No good. Move on.,Ничего хорошего. Двигаться дальше.
No guild has ever come close to dominating the arena the way Destiny's Edge did a few years back.,"Ни одна гильдия никогда не была близка к доминированию на арене, как это сделала Destiny's Edge несколько лет назад."
No harm will come to our mines—not today!,Нашим шахтам не причинится никакого вреда — не сегодня!
No has estado aqui,"Нет, есть место здесь"
No letting up.,Не сдаваться.
No lo pases canon,Нет ло-пас канона
No match for me and Scruffy.,Никакой пары для меня и Скраффи.
No me enganas,"Нет, я не думаю"
No mercy! Skin them alive!,Никакой пощады! Сдирайте с них шкуру живьем!
No offense.,Без обид.
No one dies on my watch.,Под моим присмотром никто не умирает.
No one's tougher than Rytlock! He's my hero! Do you know as much about him as I do?,"Нет никого сильнее Ритлока! Он мой герой! Знаете ли вы о нем столько же, сколько я?"
No point trying to burn those. It just seems make them angrier.,"Нет смысла пытаться их сжечь. Кажется, это их только злит."
No problem here. Not yet. See you later.,Здесь нет проблем. Ещё нет. Увидимся позже.
No sin mi mascara,"Нет греха, моя тушь"
No take shinies!,Не берите блестки!
No trespassers allowed.,Нарушители не допускаются.
No want. Gold ones take it back.,Нет желания. Золотые забирают его обратно.
No! I still had so much to learn! (groan),Нет! Мне ещё так многому нужно было научиться! (стон)
No! No! Auugh!,Нет! Нет! Ау!
No! No...,Нет! Нет...
No! Noooo!,Нет! Не-е-ет!
No! Save quaggan!,Нет! Спасите кваггана!
No! We're sparring now. We can talk when we're done.,"Нет! Мы сейчас спаррингуем. Мы сможем поговорить, когда закончим."
No. My story can't end like this.,Нет. Моя история не может закончиться так.
No. This egg is more important than that.,Нет. Это яйцо важнее того.
No. You are not.,Нет. Это не так.
Nobles? Why would nobles run around the graveyard?,Дворяне? Зачем дворянам бегать по кладбищу?
Noch einmal ...,Ноч Эйнмаль...
Nochtli's sparring lesson ends in: %str1%,Урок спарринга Ночтли заканчивается через: %str1%
None may enter here!,Никто не может войти сюда!
None of our lives have any real meaning. Don't get hung up on that.,Ни одна из наших жизней не имеет никакого реального смысла. Не зацикливайтесь на этом.
None shall trespass on me again!,Никто больше не посягнет на меня!
Nope. But I'd like to buy something.,Неа. Но я бы хотел кое-что купить.
Nope. Nope. Not here.,Неа. Неа. Не здесь.
Northwest Drill Oil Reclaimed,Утилизация нефти Northwest Drill
Not a Siamoth,Не Сиамот
Not all legions were able to complete their trials. A creature is being summoned from the Ooze Pit.,Не все легионы смогли завершить испытания. Существо вызывается из Слизной Ямы.
Not for long. I'm reporting to Trahearne right away. We'll see if we can't organize a pursuit.,"Ненадолго. Я немедленно доложу Трахёрну. Посмотрим, сможем ли мы организовать погоню."
Not it!,Не то!
Not likely. I just wanted to get you off my tail for a while.,Вряд ли. Я просто хотел на время отвлечь тебя от своего хвоста.
Not right now. Thanks,Не сейчас. Спасибо
Not right now. Why's this tent here?,Не сейчас. Зачем здесь эта палатка?
Not so bad now?,Сейчас не так уж и плохо?
Not yet. It's over a hundred years old for sure.,Ещё нет. Ему точно больше ста лет.
Nothing important. I have to go.,Ничего важного. Я должен идти.
Nothing more.,Ничего больше.
Nothing you have will break the vine crawler!,"Ничто из того, что у вас есть, не сломает лозу!"
Notma?nahmen,Нотманахмен
Notwartung,Нотвартунг
Now is no good. There are too many krait between here and Divinity Lake.,Сейчас нехорошо. Между этим местом и озером Дивинити слишком много крайтов.
Now it's too late for you.,Теперь для тебя уже слишком поздно.
Now that sounds like a creature I wouldn't want to cross paths with.,"Это похоже на существо, с которым я бы не хотел пересекаться."
Now that was fun. Can we go again?,Вот это было весело. Можем ли мы пойти ещё раз?
Now that's a win. Hope Mordremoth felt that.,"Теперь это победа. Надеюсь, Мордремот это почувствовал."
Now that's quality craftsmanship!,Вот это качественное мастерство!
Now they're right where you want them...,"Теперь они там, где вы хотите..."
Now we know it's possible. Now our mission is to find out how.,"Теперь мы знаем, что это возможно. Теперь наша задача — выяснить, как это сделать."
Now we withdraw.,Теперь мы отступаем.
Now you see what I can really do!,"Теперь вы видите, на что я действительно способен!"
Now you've done it! This is war!,Теперь вы сделали это! Это война!
Nox Darkheart<br>(1105 AE - 1172 AE)<br>Nox was a member of the Iron Legion and spent much of his military career laying siege to Ebonhawke.,"Нокс Тёмное Сердце<br>(1105 ПИ - 1172 ПИ)<br>Нокс был членом Железного Легиона и провел большую часть своей военной карьеры, осаждая Эбонхок."
Noxious Aura,Ядовитая аура
