english,translate
"""Good job. Now, let's make a bomb of our own. Let's find some oracyte!""",«Хорошая работа. Теперь давайте сделаем бомбу самостоятельно. Давайте найдём орацит!»
"""Good luck and safe travels, friend.""","«Удачи и безопасного путешествия, друг»."
"""Good luck to each of you, and may Tyria prevail in the days ahead.""","«Удачи каждому из вас, и пусть Тирия победит в предстоящие дни»."
"""Good luck with everything. If you ever need to regroup, you're always welcome here.""","«Удачи во всем. Если вам когда-нибудь понадобится перегруппироваться, вам всегда здесь рады»."
"""Good luck with that, Sergeant. I don't play the waiting game.""","«Удачи в этом, сержант. Я не играю в ожидание»."
"""Good luck with your """"non-recruitment"""" drive.""",«Удачи в вашей кампании против вербовки».
"""Good luck, Commander. Bring us back a dragon trophy!""","«Удачи, командир. Верните нам трофей дракона!»"
"""Good luck, Lightbringer. We're all counting on you.""","«Удачи, Светоносный. Мы все рассчитываем на тебя»."
"""Good luck, Lightbringer.""","«Удачи, Светоносный»."
"""Good luck, then.""",— Тогда удачи.
"""Good morning, Vabbians. May the rising sun evoke the brilliant, enduring ascent of your divine king, Palawa Joko.""","«Доброе утро, ваббианцы. Пусть восходящее солнце напомнит о блестящем и продолжительном восхождении вашего божественного короля Палавы Джоко»."
"""Good news from the front! The centaur advance has been repelled. Back to work, everybody.""",«Хорошие новости с фронта! Наступление кентавров отбито. Все возвращайтесь к работе».
"""Good news: They set up the security in a hurry. Consoles are shoddy. Crack 'em, literally, and you'll do us all a favor.""","«Хорошие новости: они в спешке установили охрану. Консоли дрянные. Взломайте их в буквальном смысле, и вы окажете всем нам услугу»."
"""Good ol' Master Bronk taught me the benefits of superior firepower. He liked to say, """"When it comes to besting the enemy, there's no such thing as 'overkill.'""""""","«Старый добрый мастер Бронк научил меня преимуществам превосходной огневой мощи. Он любил говорить: «Когда дело доходит до победы над врагом, не бывает такого понятия, как «перебор»»»»."
"""Good scratch, I think. Floaty people will be nice neighbors.""","«Думаю, хорошая царапина. Плавучие люди будут хорошими соседями»."
"""Good that you could make it. Beneath our feet is the Crucible of Eternity. Kudu is building some sort of weapon here, and Zojja has already gone inside to stop him.""","«Хорошо, что ты смог это сделать. Под нашими ногами находится Горнило Вечности. Куду строит здесь какое-то оружие, а Зойджа уже зашёл внутрь, чтобы остановить его»."
"""Good thing we aren't paying you by the hour. C'mon, let's keep moving.""","«Хорошо, что мы не платим вам почасово. Давай, продолжим»."
"""Good thing you're here. Ballista is about to bite that trader's head off. And as long as she isn't eyeing my noggin, I'm inclined to let her have her snack.""","«Хорошо, что ты здесь. Баллиста собирается откусить этому торговцу голову. И пока она не смотрит на мою голову, я склонен позволить ей перекусить»."
"""Good tidings, citizen.""","«Хорошие новости, гражданин»."
"""Good to know, but I'm going to leave now.""","«Приятно знать, но сейчас я собираюсь уйти»."
"""Good to know. 'Bye, now.""",«Приятно знать. До свидания».
"""Good to know. Now, back to worship.""",«Приятно знать. А теперь вернемся к поклонению».
"""Good to see you too, Leadclaw. Let's take a look at what you've got.""","«Я тоже рад тебя видеть, Свинцовый Коготь. Давай посмотрим, что у тебя есть»."
"""Good to see you, Commander. Some of your associates are already in the field. They were eager to help.""","«Рад вас видеть, коммандер. Некоторые из ваших соратников уже находятся на поле боя. Они очень хотели помочь»."
"""Good to see you, Commander. The Vigil is interested in any prophet crystals or shards you recover from Strike Missions, particularly the blue ones.""","«Рад вас видеть, командир. Дежурство интересуется любыми кристаллами пророков или осколками, которые вы добываете в ходе ударных миссий, особенно синими»."
"""Good to see you, Commander. Unfortunately, this is a """"private defense quorum."""" They'll let you mingle, but Smodur's not taking tips on crisis handling.""","«Рад вас видеть, коммандер. К сожалению, это «кворум частной обороны». Они позволят вам пообщаться, но Смодур не принимает советов по урегулированию кризисных ситуаций»."
"""Good to see you, my brother. On the other side of this wall is a Separatist camp. I've been out here monitoring their activities for some time now, but how'd you like to go in and shake things up?""","«Рад тебя видеть, брат мой. По другую сторону этой стены находится лагерь сепаратистов. Я уже некоторое время наблюдаю здесь за их деятельностью, но не хочешь ли ты пойти и встряхнуть ситуацию?»"
"""Good work, everyone. Take inventory, and find out if we lost any research in the attack.""","«Все молодцы. Проведите инвентаризацию и выясните, не потеряли ли мы какие-либо исследования в результате нападения»."
"""Good work, krewe. Your work is marginally acceptable this time!""","«Хорошая работа, Креве. На этот раз твоя работа едва ли приемлема!»"
"""Good work, soldier.""","«Хорошая работа, солдат»."
"""Good work, squad! We made it.""","«Хорошая работа, отряд! Мы справились»."
"""Good work. Now, let's see if the rebuilt prototype will be any less volatile.""","«Хорошая работа. Теперь посмотрим, будет ли восстановленный прототип менее нестабильным»."
"""Good work. Once I finish my preparations, I can use this to seal the portal.""","«Хорошая работа. Как только я закончу приготовления, я смогу использовать это, чтобы запечатать портал»."
"""Good, Better, Nest""","«Хорошо, лучше, гнездо»"
"""Good, I'll see you on the outside.""","«Хорошо, увидимся снаружи»."
"""Good, I—what's going on?""","— Хорошо, я… что происходит?"
"""Good, because I can use all the help I can get. We're spread thin; I've got cooks out scouting the mountains for Flame Legion. How dirty do you want to get your hands, Commander?""","«Хорошо, потому что мне пригодится любая помощь, которую я могу получить. Мы рассредоточены; у меня есть повара, которые разведывают горы в поисках Легиона Пламени. Насколько вы хотите испачкать свои руки, командир?»"
"""Good, good. The feast grows. Group will grow. More eggs, more friends!""","«Хорошо, хорошо. Праздник растет. Группа будет расти. Больше яиц, больше друзей!»"
"""Good, when Mordremoth turns its full power on them, Tyria won't know what hit it.""","«Хорошо, когда Мордремот обратит на них всю свою мощь, Тирия не узнает, что по нему ударило»."
"""Good, you must be getting close.""","— Хорошо, ты, должно быть, уже близко."
