english,translate
"""<c=@flavor>""""Reminds me of days gone by.""""<br>—Diantha</c>""","""<c=@flavor>""""Напоминает мне о прошедших днях.""""<br>—Дианта</c>"""
"""<c=@flavor>""""Ryland said no solo scouting, so I went with Vishen to check out the nearby caves. Good thing I was there—that troll was pretty big.""""</c>""","""<c=@flavor>""""Райланд сказал, что разведка в одиночку запрещена, поэтому я пошёл с Вишеном осмотреть близлежащие пещеры. Хорошо, что я был там — этот тролль был довольно большим.""""</c>"""
"""<c=@flavor>""""Scholar told me all about matrixes and arcane stuffs. I couldn't listen because of how shiny this shiny is.""""<br>—Sik'klak</c>""","""<c=@flavor>""""Ученый рассказал мне все о матрицах и тайных вещах. Я не мог слушать, потому что этот блестящий блестящий.""""<br>—Сик'клак</c>"""
"""<c=@flavor>""""Scouted a reflector overlooking a Bear shrine. Lines up with others nearby. Then spotted the tower to the southwest...""""""","""<c=@flavor>""""Обнаружил отражатель с видом на святилище Медведя. Выстраивается в линию с другими поблизости. Затем заметил башню на юго-западе..."""""""
"""<c=@flavor>""""Seed pods remind us of those who have not yet awakened.""""<br>—Diantha</c>""","""<c=@flavor>""""Семенные коробочки напоминают нам о тех, кто ещё не проснулся.""""<br>—Дианта</c>"""
"""<c=@flavor>""""Seek knowledge.""""<br>—Bink</c>""","""<c=@flavor>""""Ищите знания.""""<br>—Бинк</c>"""
"""<c=@flavor>""""Seems they had fancy spoons too. Well, that answers that question.""""<br>—Tactician Almonia</c>""","""<c=@flavor>""""Кажется, у них тоже были необычные ложки. Что ж, это ответ на этот вопрос.""""<br>—Тактик Алмония</c>"""
"""<c=@flavor>""""Separatists on one side, ghosts on the other. Too many dead charr.""""</c>""","""<c=@flavor>""""Сепаратисты с одной стороны, призраки с другой. Слишком много мёртвых чарров.""""</c>"""
"""<c=@flavor>""""Seriously, I don't want this thing.""""<br>—Lieutenant Pickins</c>""","""<c=@flavor>""""Серьёзно, мне эта штука не нужна.""""<br>—Лейтенант Пикинс</c>"""
"""<c=@flavor>""""Share and share alike. Sometimes a person needs a little more—uh—motivation, to be of the giving sort.""""<br>—Maakel The Immortal</c>""","""<c=@flavor>""""Делитесь и делитесь одинаково. Иногда человеку нужно немного больше... э-э... мотивации, чтобы быть щедрым.""""<br>—Маакел Бессмертный</c>"""
"""<c=@flavor>""""Sharper than your normal dagger...""""</c>""","""<c=@flavor>""""Острее обычного кинжала...""""</c>"""
"""<c=@flavor>""""Shaved one gram off the pommel to balance everything out.""""<br>—Crusader Brice</c>""","""<c=@flavor>""""Сбрил один грамм с навершия, чтобы все сбалансировать.""""<br>—Крестоносец Брайс</c>"""
"""<c=@flavor>""""Shaved one half gram off the pommel to balance everything out.""""<br>—Crusader Brice</c>""","""<c=@flavor>""""Сбрил полграмма с навершия, чтобы все сбалансировать.""""<br>—Крестоносец Брайс</c>"""
"""<c=@flavor>""""Shhh-shhhimmery.""""<br>—Qualdup</c>""","""<c=@flavor>""""Тсс-шшхиммери.""""<br>—Квалдап</c>"""
"""<c=@flavor>""""Shoes wear out quickly when you travel often. Travel twice as far with your own set of Lionguard shoes!""""<br>—Lionguard Rhyn</c>""","""<c=@flavor>""""Когда вы часто путешествуете, обувь быстро изнашивается. Путешествуйте в два раза дальше со своим собственным комплектом обуви Lionguard!""""<br>—Lionguard Rhyn</c>"""
"""<c=@flavor>""""Shoots shinies.""""<br>—Explorer Grretergrret</c>""","""<c=@flavor>""""Стреляет блестками.""""<br>—Исследователь Гретергррет</c>"""
"""<c=@flavor>""""Shoulderguards built for a hero.""""<br>—Arcanist Sol</c>""","""<c=@flavor>""""Наплечники, созданные для героя.""""<br>—Арканист Сол</c>"""
"""<c=@flavor>""""Show any weakness and centaurs will be on you like flies on carrion.""""<br>—Seraph Elmder</c>""","""<c=@flavor>""""Прояви любую слабость, и кентавры набросятся на тебя, как мухи на падаль.""""<br>—Сераф Элмдер</c>"""
"""<c=@flavor>""""Siege machinery takes a lot of lumber, and that takes a lot of axes. Sharp, sharp axes.""""<br>—Crusader Vilborg</c>""","""<c=@flavor>""""Осадная техника требует много древесины, а для этого нужно много топоров. Острые, острые топоры.""""<br>—Крестоносец Вилборг</c>"""
"""<c=@flavor>""""Sign below to support removing Dr. Bleent from the Arcane Council.""""</c>""","""<c=@flavor>""""Подпишитесь ниже, чтобы поддержать исключение доктора Блинта из Тайного совета.""""</c>"""
"""<c=@flavor>""""Simple and effective.""""<br>—Warden Brulians</c>""","""<c=@flavor>""""Просто и эффективно.""""<br>—Брулианцы-надзиратели</c>"""
"""<c=@flavor>""""Since Ryland had to face down Branded without his pauldrons, I've acquired a portable anvil so we never have that problem again.""""</c>""","""<c=@flavor>""""Поскольку Райланду пришлось сражаться с Клейменным без его наплечников, я приобрел переносную наковальню, чтобы у нас больше никогда не возникало этой проблемы.""""</c>"""
"""<c=@flavor>""""Skale number 354. Do not remove on penalty of death.""""</c>""","""<c=@flavor>""""Скале номер 354. Не удалять под страхом смертной казни.""""</c>"""
"""<c=@flavor>""""Skale seem to respond oddly when you mess with their fins.""""</c>""","""<c=@flavor>""""Кажется, чешуя странно реагирует, когда вы трогаете её плавники.""""</c>"""
"""<c=@flavor>""""Skale sure don't like getting zapped with magic.""""</c>""","""<c=@flavor>""""Скелам определенно не нравится, когда их бьют магией.""""</c>"""
"""<c=@flavor>""""Skelk love the sound of this thing.""""<br>—Skelk Wrangler</c>""","""<c=@flavor>""""Скелку нравится звук этой штуки.""""<br>—Скелк-победитель</c>"""
