english,translate
Tormented Aurillium,Изувеченный ауриллий
Tormented Axe,Изувеченный топор
Tormented Axe Skin,Истерзанный топор
Tormented Dagger Skin,Истерзанная кинжала
Tormented Focus Skin,Искажённый облик фокусирующего устройства
Tormented Greatsword,Мучительный великий меч
Tormented Greatsword Skin,Истерзанный облик двуручного меча
Tormented Hammer Skin,Истерзанная кожа молота
Tormented Harpoon Gun Skin,Истерзанный гарпунный ружье
Tormented Longbow Skin,Истерзанный лук
Tormented Mace Skin,Истерзанный скипетр
Tormented Pistol Skin,Истерзанный пистолет
Tormented Rifle Skin,Истерзанная винтовка
Tormented Scepter Skin,Истерзанный скипетр
Tormented Shield Skin,Истерзанная кожа щита
Tormented Short Bow Skin,"Короткий лук, пропитанный мучениями"
Tormented Spear Skin,Копьё мучений
Tormented Staff Skin,Истерзанная внешняя оболочка для посоха
Tormented Sword Skin,Внешний вид: Истерзанный меч
Tormented Tooth,Истерзанный клык
Tormented Torch Skin,Истерзанная факельная оболочка
Tormented Tourmaline,"Изумруд, терзаемый мучениями"
Tormented Trident Skin,Истерзанный трезубец
Tormented Warhorn Skin,Истерзанный боевой рог
Tormented Weapon Box,Ящик с истязанным оружием
Torn Garment,Порванная одежда
Torn Hide,Разорванная шкура
Torn Leaf,Разорванный лист
Torn Letter,Рваное письмо
"Torn Page from ""Tyrian Pact Survival Handbook""",Разорванная страница из книги «Руководство по выживанию в Тирийском пакте»
Torn Pelt,Рваная шкура
Torn Rag,Рваная тряпка
Tortured Root,Мучительный корень
Toss glitter bombs at plants and attract shiny-hungry Skritt to dig them up for you. Unlimited use.,"Бросайте блестящие бомбы в растения и привлекайте жадных до блестяшек скриттов, чтобы они выкопали их для вас. Неограниченное использование."
Total Makeover Kit,Набор полного преображения
Totem of the Gorilla,Тотем гориллы
Touch of Fog,Прикосновение тумана
Touch of Madness,Прикосновение безумия
Tough and wild.,Крепкий и дикий.
Tough Leather Ball,Прочный кожаный мяч
Tournament of Legends: 17th Place or Lower,Турнир легенд: 17-е место или ниже
Tournament of Legends: 5th through 8th Place,Турнир легенд: 5–8 места
Tournament of Legends: 9th through 16th Place,Турнир легенд: с 9 по 16 место
Tournament of Legends: First Place,Турнир легенд: Первое место
Tournament of Legends: Fourth Place,Турнир легенд: четвёртое место
Tournament of Legends: Magic or Might,Турнир легенд: магия или сила
Tournament of Legends: Mastery or Fortune,Турнир легенд: мастерство или удача
Tournament of Legends: Precursor Choice Box,Сундук выбора предтечи «Турнир легенд»
Tournament of Legends: Second Place,Турнир легенд: Второе место
Tournament of Legends: Third Place and Fourth Place,Турнир легенд: третье место и четвертое место
Tournament Ticket,Турнирный билет
Tournament Title Scroll: Best of the Best,Свиток титула турнира: Лучший из лучших
Tournament Title Scroll: Community Conqueror,Свиток титула турнира: Покоритель сообщества
Tournament Title Scroll: Duo of Destiny,Свиток титула турнира: Дуэт судьбы
Tournament Title Scroll: Forward Thinker,Свиток титула турнира: Мыслитель наперёд
Tournament Title Scroll: Tournament Test Subject,Свиток титула турнира: Турнирный тестовый субъект
Tournament Title Scroll: Triumphant Trio,Свиток титула турнира: Триумфальное трио
Tournament Voucher,Турнирный ваучер
Tower Shard,Башенный осколок
"Town clothes can no longer be equipped separately.

Speak to a Black Lion Armor Trader at the trading post in any major city to exchange this item for an outfit wearable in combat.","Городская одежда больше не может быть надета отдельно.

Обратитесь к торговцу бронёй Чёрного льва на торговом посту в любом большом городе, чтобы обменять этот предмет на комплект, пригодный для ношения в бою."
"Town clothes can no longer be equipped separately.

Speak to a Black Lion Armor Trader in any major city to exchange this for a helmet skin with the same look.","Боевой наряд больше нельзя надевать отдельно.

Поговорите с торговцем обликами «Чёрного льва» в любом крупном городе, чтобы обменять его на шлем с таким же видом."
"Town clothes can no longer be equipped separately.

Speak to a Black Lion Armor Trader to exchange this for a portable bundle item.","Повседневную одежду больше нельзя надевать отдельно.

Обратитесь к торговцу броней Чёрного Льва, чтобы обменять её на портативный набор."
