english,translate
Steelstar's Flanged Mace,Фланцевая булава Стальной Звезды
Steelstar's Footwear,Обувь Стальной Звезды
Steelstar's Greatbow,Великий лук Стальной Звезды
Steelstar's Greaves,Наголенники Стальной Звезды
Steelstar's Grips,Хваты Стальной Звезды
Steelstar's Guise,Облик Стальной Звезды
Steelstar's Harpoon Gun,Гарпунное ружьё Стальной Звезды
Steelstar's Herald,Глашатай Стальной Звезды
Steelstar's Impaler,Пронзатель Стальной Звезды
Steelstar's Inscription,«Надпись Стальной звезды»
Steelstar's Insignia,Знак «Стальная звезда»
Steelstar's Leggings,Поножи Стальной Звезды
Steelstar's Masque,Маска Стальной Звезды
Steelstar's Musket,Мушкет Стальной Звезды
Steelstar's Pauldrons,Наплечники Стальной Звезды
Steelstar's Razor,Бритва Стальной Звезды
Steelstar's Reaver,Разоритель Стальной Звезды
Steelstar's Revolver,Револьвер Стальной Звезды
Steelstar's Short Bow,Короткий лук Стальной Звезды
Steelstar's Shoulderguard,Наплечный щиток Стальной Звезды
Steelstar's Spire,Шпиль Стальной Звезды
Steelstar's Striders,Шпоры Стальной Звезды
Steelstar's Tassets,Набедренники Стальной Звезды
Steelstar's Trident,Трезубец Стальной Звезды
Steelstar's Visage,Лик Стальной звезды
Steelstar's Visor,Забрало Стальной звезды
Steelstar's Wand,Жезл Стальной звезды
Steelstar's Warfists,Боевые рукавицы Стальной звезды
Steelstar's Warhammer,Боевой молот Стальной звезды
Steelstar's Wristguards,Наручи Стальной звезды
Stein of Ale,Кружка эля
Stein of Amber Ale,[Кружка|Кружки|Кружек] янтарного эля
Stein of Ancient Deldrimor Ale,Кружка древнего дельдриморского эля
Stein of Ancient Dwarven Ale,Кружка древнего дварфского эля
Stein of Brackwater Ale,Кружка эля Брэквотер
Stein of Celebratory Beer,[Кружка|Кружки|Кружек] праздничного пива
Stein of Celebratory Drink,Кружка праздничного напитка
Stein of Cold Beer,Кружка холодного пива
Stein of Darkbrown Ale,Кружка тёмно-коричневого эля
Stein of Golden Ale,Кружка золотого эля
Stein of Halla's Mighty Brew,Кружка «Могучее варево Халлы»
Stein of Hearty Ale,Кружка крепкого эля
Stein of Highlander Beer,Кружка пива горца
Stein of Hunter's Ale,Кружка эля охотника
Stein of Kyesjard Special Reserve,Кружка специального резерва Кьесъярда
Stein of Light Ale,Кружка светлого эля
Stein of Snow Leopard Stout,Кружка стаута «Снежный барс»
Stein of Stout Ale,Кружка крепкого эля
Stella Radians,Стелла Радианс
Stellar Dragon Wings Backpack,Рюкзак «Крылья звездного дракона»
Stellar Dragon Wings Backpack and Glider Combo,Набор «Звёздные крылья дракона: спина и планер»
Stem Dye,Краска «Стебель»
Stentor Focus,Фокус Стентора
Stentor Leggings,Поножи Стентора
Stentor Legwraps,Обмотки Стентора
Stentor Scepter,Скипетр Стентора
Stentor Tassets,Поножи Стентора
Steward's Cache,«Тайник стюарда»
Stick of Butter,Палочка масла
Stick of Cotton Candy,Палочка сахарной ваты
Stick of Mystery Meat,Палочка загадочного мяса
Stick of Nomad Incense,Палочка благовоний кочевника
Stiletto Jodhpurs,Бриджи-стилетто
Still needs a little more proof.,Всё ещё нужно немного больше доказательств.
Still points north.,По-прежнему указывает на север.
Still Waters Fishing Rod,Удочка Тихих Вод
Still works if you don't mind splinters.,"По-прежнему работает, если вас не беспокоят занозы."
Stolen Agricultural Shipment,Украденная партия сельхозтоваров
Stolen Bandit Buckle,Украденная пряжка бандита
Stolen Bandit Button,Украденная пуговица бандита
Stolen Bandit Fork,Украденная вилка бандита
Stolen Bandit Shell,Украденная раковина бандита
Stolen Bandit Shoelace,Украденный шнурок бандита
Stolen Exalted Research Notes,Украденные исследовательские заметки возвышенных
Stolen Flank Steak,Украденное филе
Stolen from the vendor in the power plant area.,Украдено у торговца в районе электростанции.
Stolen Launch Codes,Украденные коды запуска
Stolen Sack of Feed,Украденный мешок корма
Stolen Supplies Bag,Сумка украденных припасов
Stolen Supplies Sack,Мешок украденных припасов
Stone Dragon Head,Каменная голова дракона
Stone Dwarf Thumb,Палец каменного дварфа
Stone Eye,Каменный глаз
Stone Guiyu,Каменный Гуюй
Stone Loach,Каменистый голец
Stone Of Rinn,Камень Ринна
Stone of Silence,Камень безмолвия
Stone Relic,Каменная реликвия
Stone Soul,Каменная душа
Stone Summit Badge,Знак Каменной вершины
Stone Summit Boot Box,Ящик с сапогами Каменных Вершин
Stone Summit Boots,Сапоги Каменной Вершины
Stone Summit Dwarf Badge,Знак гнома Каменных Вершин
Stone Summit Gauntlets,Перчатки Каменной вершины
Stone Summit Glove Box,Шкатулка перчаток Каменной Вершины
Stone Summit Helm Box,Шкатулка шлема Каменной Вершины
Stone Summit Helmet,Шлем Каменной вершины
Stone Summit Loot Box,Сундук с добычей Каменной Вершины
Stone Summit Pauldrons,Наплечники Каменного Пика
Stone Summit Shoulder Box,Шкатулка наплечников Каменной Вершины
Stone Summit Shoulder Spike,Шип наплечника Каменной Вершины
Stone Summit Yakslapper,Якобоец Каменной Вершины
Stone-Carving Tools,Инструменты для резьбы по камню
Stone-Growth Axe Skin,Облик топора «Каменный рост»
Stone-Growth Dagger Skin,Облик кинжала «Каменный рост»
Stone-Growth Focus Skin,Облик фокуса «Каменный рост»
Stone-Growth Greatsword Skin,Облик каменного большого меча
Stone-Growth Hammer Skin,Облик молота «Каменный рост»
Stone-Growth Longbow Skin,Облик длинного лука «Каменный рост»
Stone-Growth Mace Skin,Облик булавы «Каменный рост»
Stone-Growth Pistol Skin,Облик пистолета «Каменный рост»
Stone-Growth Rifle Skin,Облик винтовки «Каменный рост»
Stone-Growth Scepter Skin,Облик скипетра «Каменный рост»
Stone-Growth Selection Box,Сундук выбора Камня-Роста
Stone-Growth Shield Skin,Облик щита «Каменный рост»
Stone-Growth Short Bow Skin,Облик короткого лука «Каменный рост»
Stone-Growth Spear Skin,Облик копья каменного роста
Stone-Growth Staff Skin,Облик посоха каменного роста
Stone-Growth Sword Skin,Облик меча «Каменный рост»
Stone-Growth Torch Skin,Облик факела «Каменный рост»
Stone-Growth Warhorn Skin,Облик рога «Каменный рост»
Stonecleaver's Artifact,Артефакт Камнесека
Stonecleaver's Bastion,Бастион Камнесека
Stonecleaver's Blade,Клинок Камнесека
Stonecleaver's Brazier,Жаровня Камнесека
Stonecleaver's Claymore,Клеймор Камнедробителя
Stonecleaver's Flanged Mace,Фланцевая булава Камнедробителя
Stonecleaver's Greatbow,Большой лук Камнедробителя
Stonecleaver's Harpoon Gun,Гарпунное ружьё Камнедробителя
Stonecleaver's Herald,Глашатай Камнедробителя
Stonecleaver's Impaler,Пронзатель Камнедробителя
Stonecleaver's Musket,Мушкет Камнедробителя
Stonecleaver's Razor,Бритва Камнедробителя
Stonecleaver's Reaver,Рейвер Камнедробителя
Stonecleaver's Revolver,Револьвер Камнедробителя
Stonecleaver's Short Bow,Короткий лук Камнедробителя
Stonecleaver's Spire,Шпиль Камнедробителя
Stonecleaver's Trident,Трезубец Камнедробителя
Stonecleaver's Valkyrie Inscription,«Валькирийская надпись Камнедробителя»
Stonecleaver's Wand,Жезл Камнедробителя
Stonecleaver's Warhammer,Боевой молот Камнедробителя
Stonecleaver's Weapon Chest,Сундук с оружием Камнереза
Stonefall Breastplate,Нагрудник Камнепада
Stonefall Crest,Гребень Камнепада
Stonefall Garb,Одеяние Камнепада
Stonefall Leather Coat,Кожаное пальто Камнепада
Stonefist Key,Каменный кулак-ключ
Stonehead Cache,Тайник каменной головы
Stoneshard Scepter Skin,Облик скипетра «Осколок камня»
Stonespite Cleaver of Severance,Тесак из камнезлобы рассечения
"Store Living World portal scrolls inside of this tome.
","Храните свитки портала Мировой жизни внутри этой книги.
"
Store of Edible Cactus,Магазин съедобных кактусов
Store of Edible Cactus Fruit,Магазин съедобных плодов кактуса
"Stored memories of your moments with the Prismatic Elder Dragon, Aurene.","Сохранённые воспоминания о ваших моментах с Призматическим Древним Драконом, Аурен."
Stories of the Great Zehtuka,Рассказы о Великом Зехтуке
Storm Bow Skin,Облик лука «Шторм»
Storm Dagger Skin,Облик кинжала «Буря»
Storm Experiment,Штормовой эксперимент
Storm Eye,Глаз бури
Storm Gloves Skin,Облик перчаток «Шторм»
Storm of the Lion's Champion,Буря чемпиона Льва
Storm Wizard Backpack Cover,Чехол для рюкзака «Штормовой волшебник»
Storm Wizard Loot Box,Сундук с добычей «Штормовой волшебник»
Storm Wizard Z-1,Штормовой маг Z-1
Storm Wizard Z-2,Штормовой маг Z-2
Storm Wizard Z-3,Штормовой волшебник Z-3
Storm Wizard's Axe Skin,Облик топора «Штормовой маг»
Storm Wizard's Dagger Skin,Облик кинжала штормового мага
Storm Wizard's Focus Skin,«Облик фокуса волшебника шторма»
Storm Wizard's Greatsword Skin,Облик большого меча «Штормовой волшебник»
Storm Wizard's Hammer Skin,Облик молота «Штормовой волшебник»
