english,translate
Heart of an Ember,Heart of an Ember
Heart of Darkness,Heart of Darkness
Heart of Fire,Heart of Fire
"Heart of fire, soul of flame. Smoke and ashes mark this beast's domain.","Сердце огня, душа пламени. Дым и пепел — владения этого зверя."
Heart of Jade,Heart of Jade
Heart of Koda,Heart of Koda
Heart of Mellaggan,Heart of Mellaggan
Heart of the Destroyer,Heart of the Destroyer
Heart of the Khan-Ur,Heart of the Khan-Ur
Heart of the Megadestroyer,Heart of the Megadestroyer
Heart of Thorn,Heart of Thorn
Heart of Thorns Currency Choice,Heart of Thorns Currency Choice
Heart of Thorns Emblem Clothing Outfit,Heart of Thorns Emblem Clothing Outfit
Heart of Thorns Veteran's Armor Voucher,Heart of Thorns Veteran's Armor Voucher
Heart of Thorns Waypoint Unlock,Heart of Thorns Waypoint Unlock
Heart-Shaped Cookie,Heart-Shaped Cookie
Heartwood Fragment,Heartwood Fragment
Hearty Acolyte Boots,Hearty Acolyte Boots
Hearty Acolyte Coat,Hearty Acolyte Coat
Hearty Acolyte Gloves,Hearty Acolyte Gloves
Hearty Acolyte Mantle,Hearty Acolyte Mantle
Hearty Acolyte Mask,Hearty Acolyte Mask
Hearty Acolyte Pants,Hearty Acolyte Pants
Hearty Back Brace,Hearty Back Brace
Hearty Bandit Baton,Hearty Bandit Baton
Hearty Bandit Bugle,Hearty Bandit Bugle
Hearty Bandit Cleaver,Hearty Bandit Cleaver
Hearty Bandit Demolisher,Hearty Bandit Demolisher
Hearty Bandit Focus,Hearty Bandit Focus
Hearty Bandit Harpoon Gun,Hearty Bandit Harpoon Gun
Hearty Bandit Longbow,Hearty Bandit Longbow
Hearty Bandit Mallet,Hearty Bandit Mallet
Hearty Bandit Musket,Hearty Bandit Musket
Hearty Bandit Revolver,Hearty Bandit Revolver
Hearty Bandit Shiv,Hearty Bandit Shiv
Hearty Bandit Short Bow,Hearty Bandit Short Bow
Hearty Bandit Slicer,Hearty Bandit Slicer
Hearty Bandit Spear,Hearty Bandit Spear
Hearty Bandit Spire,Hearty Bandit Spire
Hearty Bandit Sunderer,Hearty Bandit Sunderer
Hearty Bandit Torch,Hearty Bandit Torch
Hearty Bandit Trident,Hearty Bandit Trident
Hearty Bandit Ward,Hearty Bandit Ward
Hearty Beetle Slime,Hearty Beetle Slime
Hearty Black Earth Trident,Hearty Black Earth Trident
Hearty Black Earth Trident of Air,Hearty Black Earth Trident of Air
Hearty Black Earth Trident of Blood,Hearty Black Earth Trident of Blood
Hearty Black Earth Trident of the Hydromancer,Hearty Black Earth Trident of the Hydromancer
Hearty Caretaker's Short Bow,Hearty Caretaker's Short Bow
Hearty Caretaker's Staff,Hearty Caretaker's Staff
