english,translate
Shaman's Draconic Coat,Драконий плащ шамана
Shaman's Draconic Gauntlets,Драконьи наручи шамана
Shaman's Draconic Helm,Драконий шлем шамана
Shaman's Draconic Legs,Драконьи поножи шамана
Shaman's Draconic Pauldrons,Драконьи наплечники шамана
Shaman's Einhänder,Одноручный меч шамана
Shaman's Einhänder of Agony,Одноручный меч шамана агонии
Shaman's Einhänder of Bloodlust,"Одноручный меч шамана ""Жажда крови"""
Shaman's Einhänder of Earth,Одноручный меч шамана земли
Shaman's Einhänder of the Geomancer,Одноручный меч шамана-геоманта
Shaman's Emblazoned Boots,Расписные сапоги шамана
Shaman's Emblazoned Coat,Начертанный плащ шамана
Shaman's Emblazoned Gloves,Украшенные перчатки шамана
Shaman's Emblazoned Helm,Украшенный шлем шамана
Shaman's Emblazoned Pants,Украшенные штаны шамана
Shaman's Emblazoned Shoulders,Плечевые накладки шамана с рунами
Shaman's Etched Artifact of Accuracy,"Выкованный артефакт шамана, увеличивающий точность."
Shaman's Etched Artifact of Blood,Выкованный артефакт шамана
Shaman's Etched Artifact of Rage,Выкованный артефакт ярости шамана
Shaman's Etched Artifact of Vision,"Выгравированный артефакт шамана, дарующий прозрение"
Shaman's Etched Avenger of Accuracy,Шаманский гравированный мститель с усиленной точностью
Shaman's Etched Avenger of Blood,Шаманский гравированный мститель из крови
Shaman's Etched Avenger of Rage,Шаманский гравированный мститель ярости
Shaman's Etched Avenger of Vision,"Выгравированный авенджер шамана, дарующий прозрение."
Shaman's Etched Blade of Accuracy,Выкованный клинок шамана с рунами точности
Shaman's Etched Blade of Blood,Ритуальный клинок шамана
Shaman's Etched Blade of Rage,Выкованный клинок шамана ярости
Shaman's Etched Blade of Vision,"Выкованный клинок шамана, дарующий прозрение"
Shaman's Etched Blaster of Accuracy,Выгравированный бластер шамана точности
Shaman's Etched Blaster of Blood,Выжженный рунный бластер шамана
Shaman's Etched Blaster of Rage,Выжженный извергатель ярости шамана
Shaman's Etched Blaster of Vision,Выгравированный бластер видения шамана
Shaman's Etched Branch of Accuracy,Вырезанная ветвь шамана точности
Shaman's Etched Branch of Blood,Вырезанная кровью ветвь шамана
Shaman's Etched Branch of Rage,Выжженная ветвь ярости шамана
Shaman's Etched Branch of Vision,"Резная ветвь шамана, дарующая прозрение"
Shaman's Etched Bulwark of Accuracy,Выкованный бастион шамана точности
Shaman's Etched Bulwark of Blood,Выкованный бастион шамана из крови
Shaman's Etched Bulwark of Rage,Выкованный бастион ярости шамана
Shaman's Etched Bulwark of Vision,"Выгравированный бастион шамана, дарующий прозрение"
Shaman's Etched Cudgel of Accuracy,Выкованная дубинка шамана с рунами точности
Shaman's Etched Cudgel of Blood,Шаманский инкрустированный дубинный посох крови
Shaman's Etched Cudgel of Rage,Шамáнский резной дуби́н я́рости
Shaman's Etched Cudgel of Vision,Шаманский резной посох провидца
Shaman's Etched Greatbow of Accuracy,"Большой лук шамана с руническими узорами, увеличивающий точность."
Shaman's Etched Greatbow of Blood,Большой лук шамана с кровавым узором
Shaman's Etched Greatbow of Rage,Большой лук шамана ярости
Shaman's Etched Greatbow of Vision,Большой лук шамана с рунами предвидения
Shaman's Etched Harbinger of Accuracy,Шаманский гравированный предвестник точности
Shaman's Etched Harbinger of Blood,Выкованный шаманом предвестник крови
Shaman's Etched Harbinger of Rage,Начертанный шаманом предвестник ярости
Shaman's Etched Harbinger of Vision,Выгравированный предвестник видений шамана
Shaman's Etched Harpoon of Accuracy,Режущий гарпун шамана
Shaman's Etched Harpoon of Blood,Гарпун шамана с кровавым узором
Shaman's Etched Harpoon of Rage,Гарпун ярости шамана
Shaman's Etched Harpoon of Vision,Гарпун шамана с рунами предвидения
Shaman's Etched Revolver of Accuracy,Выгравированный револьвер шамана точности
Shaman's Etched Revolver of Blood,Выгравированный револьвер шамана крови
Shaman's Etched Revolver of Rage,Резной револьвер шамана ярости
Shaman's Etched Revolver of Vision,Выгравированный револьвер шамана видений
Shaman's Etched Scepter of Accuracy,Жезл шамана с рунами точности
Shaman's Etched Scepter of Blood,Ритуальный скипетр шамана из крови
Shaman's Etched Scepter of Rage,Жезл ярости шамана с руническими письменами
Shaman's Etched Scepter of Vision,Выгравированный посох шамана видений
Shaman's Etched Shard of Accuracy,Выкованный шаманом осколок точности
Shaman's Etched Shard of Blood,Отшлифованный осколок крови шамана
Shaman's Etched Shard of Rage,Выкованный шаманом осколок ярости
Shaman's Etched Shard of Vision,"Выгравированный осколок шамана, дарующий прозрение"
Shaman's Etched Short Bow of Accuracy,Короткий лук шамана с гравировкой для точности
Shaman's Etched Short Bow of Blood,Короткий лук шамана с кровавым узором
Shaman's Etched Short Bow of Rage,Короткий лук шамана ярости с руническими узорами
Shaman's Etched Short Bow of Vision,Короткий лук шамана с рунами предвидения
Shaman's Etched Skeggox of Accuracy,Выгравированный шлем шамана скэггокс точности
Shaman's Etched Skeggox of Blood,Выкованный шаманом шкурник скэггокс из крови
Shaman's Etched Skeggox of Rage,"Выкованный шаманом шкурник ""Ярость"""
Shaman's Etched Skeggox of Vision,Шаманский резной скиггокс провидения
Shaman's Etched Sledgehammer of Accuracy,Выкованный молот шамана с рунами точности
Shaman's Etched Sledgehammer of Blood,Выкованный молот шамана из крови
Shaman's Etched Sledgehammer of Rage,Выкованный молот шамана ярости
Shaman's Etched Sledgehammer of Vision,"Выкованный молот шамана, дарующий прозрение"
