english,translate
Harathi Short Bow,Короткий лук Харати
Harathi Sword,Меч Харати
Harathi Torch,Факел Харати
Harathi Warhorn,Боевой рог Харати
Harbinger of Mordremoth Outfit,Наряд «Предвестник Мордремота»
Harbinger's Authorization Papers,Разрешительные документы Предвестника
Harbinger's Cache,Тайник Предвестника
Harbinger's Cookbook,Поваренная книга Предвестника
Harbinger's Feat,Подвиг Предвестника
Harbinger's Pistol,Пистолет Предвестника
Harbinger's Ring,Кольцо Предвестника
Harbinger's Stamp,Печать Предвестника
Harbinger's Trinket,Безделушка Предвестника
Hard Focus Casing,Корпус твёрдого фокуса
Hard Focus Core,Ядро твёрдого фокуса
Hard Harpoon,Твёрдый гарпун
Hard Leather Strap,Ремень из твёрдой кожи
Hard Longbow Stave,Древко твёрдого длинного лука
Hard Pistol Frame,Рамка твёрдого пистолета
Hard Rifle Stock,Ложе твёрдой винтовки
Hard Scepter Core,Ядро твёрдого скипетра
Hard Scepter Rod,Стержень твёрдого скипетра
Hard Short-Bow Stave,Древко твёрдого короткого лука
Hard Staff Head,Навершие твёрдого посоха
Hard Staff Shaft,Древко твёрдого посоха
Hard Torch Handle,Рукоять твёрдого факела
Hard Trident Shaft,Древко твёрдого трезубца
Hard Wood Dowel,Дюбель из твёрдой древесины
Hard Wood Focus,Фокус из твёрдой древесины
Hard Wood Harpoon Gun,Гарпунное ружьё из твёрдой древесины
Hard Wood Log,Бревно твёрдой древесины
Hard Wood Logging Node,Узел рубки твёрдой древесины
Hard Wood Longbow,Длинный лук из твёрдой древесины
Hard Wood Pen,Перо из твёрдой древесины
Hard Wood Plank,Доска из твёрдой древесины
Hard Wood Pulp,Пульпа из твёрдой древесины
Hard Wood Scepter,Скипетр из твёрдой древесины
Hard Wood Short Bow,Короткий лук из твёрдой древесины
Hard Wood Trident,Трезубец из твёрдой древесины
Hard Wood Warhorn,Боевой рог из твёрдой древесины
Hardened Boot Sole,Закалённая подошва сапога
Hardened Boot Upper,Закалённый верх сапога
Hardened Boreal Barrel,Закалённый бореальный ствол
Hardened Destroyer Core,Закалённое ядро разрушителя
Hardened Gate Improvement,Закалённое улучшение ворот
Hardened Glove Lining,Закалённая подкладка перчаток
Hardened Glove Panel,Закалённая панель перчаток
Hardened Helmet Padding,Закалённая набивка шлема
Hardened Helmet Strap,Закалённый ремешок шлема
Hardened Leather Section,Кусок закалённой кожи
Hardened Longcoat Padding,Закалённая набивка долгополого кафтана
Hardened Longcoat Panel,Закалённая панель долгополого кафтана
Hardened Sharpening Stone,Закалённый точильный камень
Hardened Shoulderguard Padding,Закалённая набивка наплечника
Hardened Shoulderguard Panel,Закалённая панель наплечника
Hardened Siege Improvement,Закалённое улучшение осадных орудий
Hardened String,Закалённая тетива
Hardened Tar Elemental Core,Закалённое ядро смоляного элементаля
Hardened Trouser Padding,Закалённая набивка штанов
Hardened Trouser Panel,Закалённая панель штанов
Hardlight Axe,Топор из твёрдого света
Hardlight Claws,Когти из твёрдого света
Hardlight Coin,Монета из твёрдого света
Hardlight Dagger,Кинжал из твёрдого света
