english,translate
Silver Shatterer Trophy,Silver Shatterer Trophy
Silver Siege the Stronghold Trophy,Silver Siege the Stronghold Trophy
Silver Slothasor Trophy,Silver Slothasor Trophy
Silver Statue of Grenth Trophy,Silver Statue of Grenth Trophy
Silver Tequatl Trophy,Silver Tequatl Trophy
Silver Tournament Reward Chest,Silver Tournament Reward Chest
Silver Triple Trouble Trophy,Silver Triple Trouble Trophy
Silver Twin Largos Trophy,Silver Twin Largos Trophy
Silver Ura Trophy,Silver Ura Trophy
Silver Vale Guardian Trophy,Silver Vale Guardian Trophy
Silver White Mantle Abomination Trophy,Silver White Mantle Abomination Trophy
Silver Xera Trophy,Silver Xera Trophy
Silver-Fed Salvage-o-Matic,Silver-Fed Salvage-o-Matic
Silverwastes Shovel,Silverwastes Shovel
Simple Armorsmith's Backpack,Simple Armorsmith's Backpack
Simple Armorsmith's Tools,Simple Armorsmith's Tools
Simple Artificer's Backpack,Simple Artificer's Backpack
Simple Artificer's Tools,Simple Artificer's Tools
Simple Book,Simple Book
Simple Boreal Canteen,Simple Boreal Canteen
Simple Brick Fireplace,Simple Brick Fireplace
Simple Chef's Backpack,Simple Chef's Backpack
Simple Chef's Tools,Simple Chef's Tools
Simple Door,Simple Door
Simple Finishing Kit,Simple Finishing Kit
Simple Huntsman's Backpack,Simple Huntsman's Backpack
Simple Huntsman's Tools,Simple Huntsman's Tools
Simple Infusion,Simple Infusion
Simple Ink Set,Simple Ink Set
Simple Jeweler's Backpack,Simple Jeweler's Backpack
Simple Jeweler's Tools,Simple Jeweler's Tools
Simple Leatherworker's Backpack,Simple Leatherworker's Backpack
Simple Leatherworker's Tools,Simple Leatherworker's Tools
Simple Note,Simple Note
Simple Olmakhan Bandolier,Simple Olmakhan Bandolier
Simple Scribe's Backpack,Simple Scribe's Backpack
Simple Scribe's Tools,Simple Scribe's Tools
Simple Scribing Kit,Simple Scribing Kit
Simple Sharpening Stone,Simple Sharpening Stone
Simple Shelf,Simple Shelf
Simple Table,Simple Table
Simple Tailor's Backpack,Simple Tailor's Backpack
Simple Tailor's Tools,Simple Tailor's Tools
Simple Weaponsmith's Backpack,Simple Weaponsmith's Backpack
Simple Weaponsmith's Tools,Simple Weaponsmith's Tools
Simple Window,Simple Window
Sincere Letter of Thanks,Sincere Letter of Thanks
Sincerity Dye,Sincerity Dye
Singed Golem Parts,Singed Golem Parts
Singed Griffon Feather,Singed Griffon Feather
Singed Ritualist Bag,Singed Ritualist Bag
Single-Use Dungeon Portal Scroll,Single-Use Dungeon Portal Scroll
Single-Use Eye of the North Portal Scroll,Single-Use Eye of the North Portal Scroll
Single-Use Fractal Gate Portal Scroll,Single-Use Fractal Gate Portal Scroll
Single-Use Mists Gate Portal Scroll,Single-Use Mists Gate Portal Scroll
Single-Use Portal to the Vaults Scroll,Single-Use Portal to the Vaults Scroll
Sinister Armor Recipe Book,Sinister Armor Recipe Book
Sinister Automatonic,Sinister Automatonic
Sinister Clawing Shadow Gloves,Sinister Clawing Shadow Gloves
Sinister Clawing Shadow Greaves,Sinister Clawing Shadow Greaves
Sinister Draconic Boots,Sinister Draconic Boots
Sinister Draconic Coat,Sinister Draconic Coat
Sinister Draconic Gauntlets,Sinister Draconic Gauntlets
Sinister Draconic Helm,Sinister Draconic Helm
Sinister Draconic Legs,Sinister Draconic Legs
Sinister Draconic Pauldrons,Sinister Draconic Pauldrons
Sinister Emblazoned Boots,Sinister Emblazoned Boots
Sinister Emblazoned Coat,Sinister Emblazoned Coat
Sinister Emblazoned Gloves,Sinister Emblazoned Gloves
Sinister Emblazoned Helm,Sinister Emblazoned Helm
Sinister Emblazoned Pants,Sinister Emblazoned Pants
Sinister Emblazoned Shoulders,Sinister Emblazoned Shoulders
Sinister Exalted Boots,Sinister Exalted Boots
Sinister Exalted Coat,Sinister Exalted Coat
Sinister Exalted Gloves,Sinister Exalted Gloves
Sinister Exalted Mantle,Sinister Exalted Mantle
Sinister Exalted Masque,Sinister Exalted Masque
Sinister Exalted Pants,Sinister Exalted Pants
Sinister Grasping Gaze Shoulders,Sinister Grasping Gaze Shoulders
Sinister Intricate Gossamer Insignia,Sinister Intricate Gossamer Insignia
Sinister Jewelry Recipe Book,Sinister Jewelry Recipe Book
Sinister Orichalcum Imbued Inscription,Sinister Orichalcum Imbued Inscription
Sinister Pearl Bludgeoner,Sinister Pearl Bludgeoner
Sinister Pearl Blunderbuss,Sinister Pearl Blunderbuss
Sinister Pearl Brazier,Sinister Pearl Brazier
Sinister Pearl Broadsword,Sinister Pearl Broadsword
Sinister Pearl Carver,Sinister Pearl Carver
Sinister Pearl Conch,Sinister Pearl Conch
Sinister Pearl Crusher,Sinister Pearl Crusher
Sinister Pearl Handcannon,Sinister Pearl Handcannon
Sinister Pearl Impaler,Sinister Pearl Impaler
