english,translate
Ceremonial Stave of Rage,Церемониальный посох ярости
Ceremonial Stave Skin,Облик церемониального посоха
Ceremonial Torch of Accuracy,Церемониальный факел меткости
Ceremonial Torch of Rage,Церемониальный факел ярости
Ceremonial Torch Skin,Облик церемониального факела
Ceremonial Trident Skin,Облик церемониального трезубца
Ceremonial Warhorn of Accuracy,Церемониальный боевой рог меткости
Ceremonial Warhorn Skin,Облик церемониального боевого рога
Ceremonial Winged Axe of Rage,Церемониальный крылатый топор ярости
Ceremonial Winged Axe Skin,Облик «Церемониальный крылатый топор»
Certificate of Heroics,Сертификат героизма
Certificate of Honor,Сертификат чести
Certificate of Support,Сертификат поддержки
Cerulean Matrix Leggings,Лазурные матричные поножи
Cerulean Matrix Legs,Лазурные матричные наголенники
Cerulean Matrix Pants,Лазурные матричные штаны
Cerulean Night Dye,Краска «Лазурная ночь»
Cerulean Salamander,Лазурная саламандра
Cerulean Sky Dye,Краска «Небесная лазурь»
Cerulean Wand Scepter Skin,Облик скипетра «Лазурный жезл»
Cerus's Coffer,Ларь Церуса
Cerus's Magnificent Coffer,Великолепный ларь Церуса
"Cethis
102 Tide X00I
Strength","Цетис
102 Прилив X00I
Сила"
Ceylon Dye,Краска «Цейлон»
"Chag, Led into Darkness of Severance","Чаг, ведомый во тьму Разрыва"
Chain Boots,Кольчужные сапоги
Chain Coat,Кольчужная куртка
Chain Gauntlets,Кольчужные перчатки
Chain Helm,Кольчужный шлем
Chain Legs,Кольчужные поножи
Chain links capable of withstanding extreme temperature changes.,"Цепные звенья, способные выдерживать экстремальные перепады температур."
Chain Pauldrons,Кольчужные наплечники
Chain Pickerel,Щука-травянка
Chain Sword,Цепной меч
Chain Sword Skin,Облик цепного меча
Chain-Whip Sword Skin,Облик меча-цепа
Chained Axe,Цепной топор
Chained Chest,Скованный сундук
Chained Dagger,Цепной кинжал
Chained Focus,Цепной фокус
Chained Greatsword,Цепной большой меч
Chained Hammer,Цепной молот
Chained Longbow,Цепной длинный лук
Chained Mace,Цепная булава
Chained Pistol,Цепной пистолет
Chained Rifle,Цепная винтовка
Chained Scepter,Цепной скипетр
Chained Shield,Цепной щит
Chained Short Bow,Цепной короткий лук
Chained Spear,Цепное копьё
Chained Staff,Цепной посох
Chained Sword,Цепной меч
Chained Torch,Цепной факел
Chained Warhorn,Цепной боевой рог
Chainmail Armor,Кольчатая броня
Chainmail Chausses,Кольчатые шоссы
Chainmail Footgear,Кольчатая обувь
Chainmail Gauntlets,Кольчатые латные перчатки
Chainmail Helm,Кольчатый шлем
Chainmail Shoulders,Кольчатые наплечники
Chains of Subordination of the Cavalier,Цепи подчинения кавалериста
Chains of the Unbound Djinn,Цепи освобождённого джинна
Chak Cache,Тайник чаков
Chak Crown Cache,Тайник короны чаков
Chak Egg,Яйцо чака
Chak Egg Sac,Яйцевой мешок чака
Chak Enzyme,Фермент чаков
Chak Gerent Cache,Тайник герента чаков
Chak Gerent Crate,Ящик герента чаков
Chak Gerent Eye,Глаз герента чаков
Chak Gerent Eye Piece,Окуляр из глаза герента чаков
Chak Gullet,Глотка чака
Chak Infusion,Инфузия чаков
Chak Pearl,Жемчужина чаков
Chak Weapon Crate,Ящик с оружием чаков
Chak-Shell Clasp,Застёжка из панциря чака
Chak-Shell Ocarina,Окарина из панциря чака
Chalice of Bloodstone Chili,Чаша чили из кровавого камня
Chalice of Glory,Чаша славы
Chalice of Rhendak,Чаша Рендака
Chalice of the Gods,Чаша богов
Chalk Dye,Краска «Мел»
Chalkboard Dye,Краска «Доска»
"Challenge others to a game of Belcher's Bluff. Double-click to initiate a challenge. If you forfeit before the match begins, this item is refunded. <c=@warning>Food and rejuvenation booster buffs will be removed when the game begins.</c>","Бросьте вызов другим в игре «Пари Бельчера». Дважды щёлкните, чтобы начать вызов. Если вы сдадитесь до начала матча, этот предмет будет возвращен. <c=@warning>Бонусы от еды и усилителей восстановления будут сняты, когда игра начнется.</c>"
Chambered Nautilus,Наутилус-помпилиус
Champion Advanced Assault Golem Noko Loot Box,Сундук с добычей чемпионского продвинутого штурмового голема Ноко
