english,translate
Assassin's Rascal Mask,
Assassin's Rascal Mask of the Ranger,
Assassin's Rascal Pants,
Assassin's Rascal Pants of the Ranger,
Assassin's Rascal Shoulders,
Assassin's Rascal Shoulders of the Ranger,
Assassin's Repeating Rifle,
Assassin's Ring of Opal,
Assassin's Silk Insignia,
Assassin's Stormcaller Dagger,
Assassin's Stormcaller Pistol,
Assassin's Stormcaller Short Bow,
Assassin's Stormcaller Sword,
Assassin's Tempered Scale Chestplate,
Assassin's Tempered Scale Gauntlets,
Assassin's Tempered Scale Greaves,
Assassin's Tempered Scale Helm,
Assassin's Tempered Scale Legs,
Assassin's Tempered Scale Pauldrons,
Assassin's Tengu Axe,
Assassin's Tengu Dagger,
Assassin's Tengu Echo Axe,
Assassin's Tengu Echo Dagger,
Assassin's Tengu Echo Focus,
Assassin's Tengu Echo Greatsword,
Assassin's Tengu Echo Hammer,
Assassin's Tengu Echo Longbow,
Assassin's Tengu Echo Mace,
Assassin's Tengu Echo Pistol,
Assassin's Tengu Echo Rifle,
Assassin's Tengu Echo Scepter,
Assassin's Tengu Echo Shield,
Assassin's Tengu Echo Short Bow,
Assassin's Tengu Echo Staff,
Assassin's Tengu Echo Sword,
Assassin's Tengu Echo Torch,
Assassin's Tengu Echo Warhorn,
Assassin's Tengu Focus,
Assassin's Tengu Greatsword,
Assassin's Tengu Hammer,
Assassin's Tengu Longbow,
Assassin's Tengu Mace,
Assassin's Tengu Pistol,
Assassin's Tengu Rifle,
Assassin's Tengu Scepter,
Assassin's Tengu Shield,
Assassin's Tengu Short Bow,
Assassin's Tengu Staff,
Assassin's Tengu Sword,
Assassin's Tengu Torch,
Assassin's Tengu Warhorn,
Assassin's Volcanic Stormcaller Dagger,
Assassin's Volcanic Stormcaller Pistol,
Assassin's Volcanic Stormcaller Short Bow,
Assassin's Volcanic Stormcaller Sword,
Assassin's Winged Boots,
Assassin's Winged Gloves,
Assassin's Winged Headpiece,
Assassin's Winged Mantle,
Assassin's Winged Pants,
Assassin's Winged Tunic,
Assassinate Captain Wiley,Убить капитана Уайли
Assassinate Champion Frainn,Убить чемпиона Фрэйна
Assassinate Chief Otyugh,Убить вождя Отюга
Assassinate Draithor the Drill,Убить Дрейтора Бура
Assassinate Drakin Cinderspire,Убить Дракина Пеплошпиля
Assassinate Modniir Ulgoth,Убить Моднира Ульгота
Assassinate Stravig the Defender,Убить Стравига Защитника
Assassinate Taidha Covington,Убить Тайду Ковингтон
Assassinate the Dredge Commissar,Убить комиссара дредж
Assassinate the Infinity Coil Commander,Убить командира Бесконечной Спирали
Assassinate the Krait Blood Witch,Убить кровную ведьму крайтов
Assassinate the Svanir Shaman Chief,Убить вождя шаманов сваниров
Assassinate the Terror-Seven Krewe Leader,Убить лидера кру Террор-Семь
Assassinate Victurus the Shattered,Убить Виктуриса Раздробленного
Assault Knight Helm,Шлем рыцаря-штурмовика
Assault Knights' Coffer,
Assault Knights' Magnificent Coffer,
Assault Warclaw Skin,Образ штурмового боевого волка
Assaulter's Arbiter Greatbow,Великий лук арбитра штурмующего
Assaulter's Artifact,Артефакт штурмующего
Assaulter's Axe of the Unseen,Топор штурмующего из Незримого
Assaulter's Bastion,Бастион штурмующего
Assaulter's Besieger Ring,Кольцо осаждающего штурмующего
Assaulter's Besieger Ring (Infused),
Assaulter's Blade,Клинок штурмующего
Assaulter's Boots of Dhuum,Сапоги штурмующего Дхуума
Assaulter's Brazier,Жаровня штурмующего
Assaulter's Breastplate,Нагрудник штурмующего
Assaulter's Breeches,Штаны штурмующего
Assaulter's Burden,Ноша штурмующего
Assaulter's Burden (Infused),
Assaulter's Chest of Boots,
Assaulter's Chest of Coats,
Assaulter's Chest of Gloves,
Assaulter's Chest of Helms,
Assaulter's Chest of Leggings,
Assaulter's Chest of Shoulders,
Assaulter's Claymore,Клеймор штурмующего
Assaulter's Conjured Amalgamate Greatblade,Великий клинок вызванного амальгамата штурмующего
Assaulter's Conjured Amalgamate Shield,Слиянный щит штурмовика
Assaulter's Demon Gavel,Демонический молот штурмовика
Assaulter's Demon Virge,Демонический жезл штурмовика
Assaulter's Doublet,Дублет штурмовика
Assaulter's Ender of All,Завершитель всего штурмовика
Assaulter's Energized Loop,Энергетическое кольцо штурмовика
Assaulter's Energized Loop (Infused),
Assaulter's Epaulets,Эполеты штурмовика
Assaulter's Final Death,Последняя смерть штурмовика
Assaulter's Flanged Mace,Фланцевая булава штурмовика
Assaulter's Flesh and Sinew,Плоть и сухожилия штурмовика
Assaulter's Footwear,Обувь штурмовика
Assaulter's Gages of the Obedient,Наручи послушного штурмовика
Assaulter's Gauntlets of Dhuum,Рукавицы Дхуума штурмовика
Assaulter's Gauntlets of the Obedient,Рукавицы послушного штурмовика
Assaulter's Gloves of Dhuum,Перчатки Дхуума штурмовика
Assaulter's Gloves of the Obedient,Перчатки штурмовика послушного
Assaulter's Greatbow,Большой лук штурмовика
Assaulter's Greaves,Наголенники штурмовика
Assaulter's Greaves of Dhuum,Наголенники штурмовика Дхуума
Assaulter's Grips,Хваты штурмовика
Assaulter's Guardian Footwear,
Assaulter's Guardian Greaves,Наноги защитника штурмовика
Assaulter's Guardian Striders,Защитные Шагоходы Штурмовика
Assaulter's Guise,Обличье штурмовика
Assaulter's Handguards of Dhuum,Наручи штурмовика Дхуума
Assaulter's Harpoon Gun,Гарпунное ружьё штурмовика
Assaulter's Helm of Dhuum,Шлем штурмовика Дхуума
Assaulter's Herald,Глашатай штурмовика
Assaulter's Impaler,Пронзатель штурмовика
Assaulter's Indomitable Gladius,Несокрушимый гладиус штурмовика
Assaulter's Indomitable Pistol,Несокрушимый пистолет штурмовика
Assaulter's Keep Construct Helm,Шлем конструктора из Крепости Ассаультера
Assaulter's Keep Construct Hood,Капюшон «Конструкт штурмовой Крепости»
Assaulter's Keep Construct Mask,
Assaulter's Keep Construct Torch,Факел хранителя строения штурмовика
Assaulter's Largos Greatbow,Большой лук Ларгоса штурмовика
Assaulter's Largos Swiftblade,Быстрый клинок Ларгоса штурмовика
Assaulter's Leggings,Штаны штурмовика
Assaulter's Mantle of Dhuum,Мантия Дхуума штурмовика
Assaulter's Masque,Маска штурмовика
Assaulter's Mist-Touched Breastplate,Тронутая туманом кираса штурмовика
Assaulter's Mist-Touched Breeches,Тронутые туманом бриджи штурмовика
Assaulter's Mist-Touched Doublet,Тронутый туманом дублет штурмовика
Assaulter's Mist-Touched Epaulets,Тронутые туманом эполеты штурмовика
Assaulter's Mist-Touched Footwear,Тронутая туманом обувь штурмовика
Assaulter's Mist-Touched Greaves,Тронутые туманом поножи штурмовика
Assaulter's Mist-Touched Grips,Тронутые туманом захваты штурмовика
Assaulter's Mist-Touched Guise,Тронутый туманом облик штурмовика
Assaulter's Mist-Touched Leggings,Тронутые туманом штаны штурмовика
Assaulter's Mist-Touched Masque,Тронутая туманом маска штурмовика
Assaulter's Mist-Touched Pauldrons,Тронутые туманом наплечники штурмовика
Assaulter's Mist-Touched Shoulderguard,"Наплечник штурмовика, тронутый туманом"
Assaulter's Mist-Touched Striders,"Поножи штурмовика, тронутые туманом"
Assaulter's Mist-Touched Tassets,"Набедренники штурмовика, тронутые туманом"
Assaulter's Mist-Touched Visage,"Личина штурмовика, тронутая туманом"
Assaulter's Mist-Touched Visor,"Забрало штурмовика, тронутое туманом"
Assaulter's Mist-Touched Warfists,"Кулачные бойцы штурмовика, тронутые туманом"
Assaulter's Mist-Touched Wristguards,"Наручи штурмовика, тронутые туманом"
Assaulter's Musket,Мушкет штурмовика
Assaulter's Oblivion,Забвение штурмовика
Assaulter's Pauldrons,Наплечники штурмовика
Assaulter's Pauldrons of Dhuum,Наплечники штурмовика из Дхума
Assaulter's Pointed Keep Fragment,Фрагмент заострённой крепости штурмовика
Assaulter's Razor,Бритва штурмовика
Assaulter's Reaver,Разоритель штурмовика
Assaulter's Revolver,Револьвер штурмовика
Assaulter's Shako of Dhuum,Шако ассаулера Дхуума
Assaulter's Short Bow,Короткий лук ассаулера
Assaulter's Shoulderguard,Наплечник ассаулера
Assaulter's Shoulderguards of Dhuum,Наплечники ассаулера Дхуума
Assaulter's Skullcap of Dhuum,Шлем ассаулера Дхуума
Assaulter's Sledge of the Red Witch,Кувалда ассаулера Красной Ведьмы
Assaulter's Slippers of Dhuum,Тапочки ассаулера Дхуума
Assaulter's Sloth-Hunting Hammer,Молот охоты на ленивцев ассаулера
Assaulter's Sloth-Skin Gauntlets,
Assaulter's Sloth-Skin Gloves,
Assaulter's Sloth-Skin Handwraps,Повязки на руки «Лень Ассальта»
Assaulter's Slothasor Effigy,Чучело Слотазора ассаулера
Assaulter's Sparking Dagger,Искрящийся кинжал ассаулера
Assaulter's Sparking Vanquisher,Искрящийся победитель ассаулера
Assaulter's Spire,Шпиль ассаулера
Assaulter's Spire of Samarog,Шпиль ассаулера Самарога
Assaulter's Spirit Branch,Ветвь духа ассаулера
Assaulter's Spirit Ward,Духовный страж ассаулера
Assaulter's Striders,Походные сапоги штурмовика
Assaulter's Talisman of Manton,Талисман Мэнтона штурмовика
Assaulter's Tassets,Набедренники штурмовика
Assaulter's Touch of Dhuum,Прикосновение Дхуума штурмовика
Assaulter's Treasured Bough,Драгоценная ветвь штурмовика
Assaulter's Trident,Трезубец штурмовика
Assaulter's Visage,Лик штурмовика
Assaulter's Visor,Забрало штурмовика
Assaulter's Voice in the Void,Голос в пустоте штурмовика
Assaulter's Wand,Жезл штурмовика
Assaulter's Warfists,Боевые рукавицы штурмовика
Assaulter's Warhammer,Боевой молот штурмовика
Assaulter's Watchkeeper Trophy Bow,Трофейный лук стража штурмовика
Assaulter's Watchkeeper Trophy Warhorn,Трофейный рог стража штурмовика
Assaulter's White Mantle Amice,
Assaulter's White Mantle Axe,Топор Белой Мантии штурмовика
Assaulter's White Mantle Bugle,Горн Белого Плаща Штурмовика
Assaulter's White Mantle Bulwark,Эгида Белого Плаща Штурмовика
Assaulter's White Mantle Censer,Кадило Белого Плаща Штурмовика
Assaulter's White Mantle Gavel,Молоток Белого Плаща Штурмовика
Assaulter's White Mantle Gladius,Гладиус Белого Плаща Штурмовика
Assaulter's White Mantle Greatbow,Большой лук Белого Плаща Штурмовика
Assaulter's White Mantle Hammer,Молот Белого Плаща Штурмовика
Assaulter's White Mantle Icon,Икона Белого Плаща Штурмовика
Assaulter's White Mantle Pistol,Пистолет Белого Плаща Штурмовика
Assaulter's White Mantle Rifle,Винтовка Белого Плаща Штурмовика
Assaulter's White Mantle Rod,Жезл Белого Плаща Штурмовика
Assaulter's White Mantle Short Bow,Короткий лук Белого Плаща Штурмовика
Assaulter's White Mantle Shoulders,Наплечники «Белый Мантия Налётчика»
Assaulter's White Mantle Slicer,Резак Белого Плаща Штурмовика
Assaulter's White Mantle Spaulders,
Assaulter's White Mantle Staff,Посох Белого Плаща Штурмовика
Assaulter's White Mantle Sunderer,Разрушитель Белого Плаща Штурмовика
Assaulter's Woven Band,Плетёная повязка штурмовика
Assaulter's Woven Band (Infused),
Assaulter's Wristguards,Наручи штурмовика
Assaulter's Xera Backpiece,Наплечник Ксеры штурмовика
Assaulter's Xera Backpiece (Infused),
Assaulter's Xera Scepter,Скипетр Ксеры штурмовика
Assignment Request,Запрос на назначение
Astral Conduit,Астральный канал
Astral Fluctuating Mass,Астральная флуктуирующая масса
Astral Ribbons,Астральные ленты
Astral Scholar Cape,Астральная учёная накидка
Astral Ward Cloak,Плащ Астрального дозора
Astral Ward Door,Дверь Астрального дозора
Astral Ward Feathered Raptor Skin,Облик астрального стража «Пернатый раптор»
Astral Ward Gate,Врата Астрального Дозора
Astral Ward Heavy Boots,Тяжёлые сапоги Астрального дозора
Astral Ward Heavy Coat,Тяжёлый мундир Астрального дозора
Astral Ward Heavy Gloves,Тяжелые перчатки астрального дозора
Astral Ward Heavy Helm,Тяжелый шлем Астрального дозора
Astral Ward Heavy Leggings,Тяжёлые поножи Астрального Дозора
Astral Ward Heavy Shoulders,Тяжёлые наплечники Астрального стража
Astral Ward Light Boots,Легкие ботинки Астрального дозора
Astral Ward Light Coat,Лёгкое пальто Астральной стражи
Astral Ward Light Gloves,Лёгкие перчатки Астрального дозора
Astral Ward Light Helm,Легкий шлем Астрального дозора
Astral Ward Light Leggings,Светлые поножи Астрального дозора
Astral Ward Light Shoulders,Легкие наплечники Астрального дозора
Astral Ward Manticore Skyscale Skin,Облик скайскейльда астрального дозора «Мантикора»
Astral Ward Mastery,Мастерство Астрального дозора
Astral Ward Medium Boots,Средние сапоги Астрального дозора
Astral Ward Medium Coat,Средняя куртка Астрального дозора
Astral Ward Medium Gloves,Средние перчатки Астрального дозора
Astral Ward Medium Helm,Средний шлем Астрального ордена
Astral Ward Medium Leggings,Средние поножи астрального стража
Astral Ward Medium Shoulders,Средние наплечники Стражи Астрала
Astral Ward Orb Stand,Подставка для сферы Астрального ордена
Astral Ward Pillar,Астральный страж-столб
Astral Ward Skyscale Mount Unlock,Разблокировка скайскейля «Астральная стража»
Astral Ward Square Floor,Квадратный пол Астрального ордена
Astral Ward Staircase,Лестница Астрального дозора
Astral Ward Tiled Circular Platform,Плиточная круглая платформа Астрального ордена
Astral Ward Wall,Стена Астрального дозора
Astral Water,Астральная вода
Astralaria Vol. 1,Астралария. Том 1
Astralaria Vol. 2,Астралария. Том 2
Astralaria Vol. 3,Астралария. Том 3
Astralaria Vol. 4,Астралария. Том 4
Asura Gate Harmonizing Crystal,Кристалл гармонизации врат асур
Asura Gate Tuning Crystal,Кристалл настройки врат асур
Asura Lab Materials,Материалы лаборатории асур
Asura Loot Box,Сундук с добычей асуров
Asuran Conjured Doorway Skin,Облик асурского призванного дверного проема
Asuran Culinary Demonstration,Асурская кулинарная демонстрация
Asuran Experimental Weapon,Асурское экспериментальное оружие
Asuran Harpoon,Асурский гарпун
Asuran Relic,Реликвия асур
Asuran Scanner,Асуранский сканер
Asuran Speargun,Асурское ружье
Asuran Summit Banner,Знамя саммита асуров
Asuran Summit Flag,Флаг саммита асуров
Asuran Tier 1 Light Armor Box,Асурский короб легкой брони 1-го уровня
Asuran Tier 2 Light Armor Box,Коробка легкой брони асуров 2-го ранга
Asuran Tier 2 Medium Armor Box,Коробка брони среднего типа 2 уровня асуров
Asuran Tier 3 Light Armor Box,Сундук асурской легкой брони 3-го уровня
Asuran Trident,Асурский трезубец
Atomweight Hatchling,Атомовесный детёныш
Attack on the Sunspears,Атака на Копьеносцев
Attuned Adelbern's Royal Signet Ring,
Attuned Adelbern's Royal Signet Ring (Infused),Настроенное кольцо королевской печати Адельберна (Насыщенное)
Attuned Assaulter's Besieger Ring,
Attuned Assaulter's Besieger Ring (Infused),
Attuned Assaulter's Energized Loop,
Attuned Assaulter's Energized Loop (Infused),Настроенная Энергетическая Петля Ассаультера (Наполненная)
Attuned Assaulter's Woven Band,
Attuned Assaulter's Woven Band (Infused),
Attuned Bagh Nakh,Настроенные багх накх
Attuned Bagh Nakh (Infused),Настроенный баг накх (Инфузированный)
Attuned Band of the Brotherhood,Настроенное кольцо Братства
Attuned Band of the Brotherhood (Infused),Настроенное кольцо братства (насыщенное)
Attuned Barbed Signet,Настроенный зазубренный перстень
Attuned Barbed Signet (Infused),Настроенный шипастый перстень (насыщенный)
Attuned Black Ice Band,Настроенное чёрное ледяное кольцо
Attuned Black Ice Band (Infused),Настроенное черно-ледяное кольцо (усиленное)
Attuned Blood Ruby Band,Настроенное кольцо с кровавым рубином
Attuned Blood Ruby Band (Infused),Настроенный кроваво-рубиновый перстень (насыщенный)
Attuned Circle of Light,Настроенный круг света
Attuned Circle of Light (Infused),Настроенный круг света (Инфузированный)
Attuned Cirque of Arah,Настроенный «Цирк Ара»
Attuned Cirque of Arah (Infused),Настроенный Цирк Ара (Инфузированный)
Attuned Corsair's Ring,
Attuned Corsair's Ring (Infused),Кольцо настроенного корсара (насыщенное)
Attuned Crystalline Band,Настроенное кристаллическое кольцо
Attuned Crystalline Band (Infused),Настроенная кристаллическая лента (насыщенная)
Attuned Defender's Besieger Ring,
Attuned Defender's Besieger Ring (Infused),
Attuned Defender's Energized Loop,
Attuned Defender's Energized Loop (Infused),
Attuned Defender's Woven Band,
Attuned Defender's Woven Band (Infused),
Attuned Difluorite Band,Настроенное кольцо из дифторита
Attuned Difluorite Band (Infused),[Настроенное кольцо|Настроенного кольца|Настроенных колец] дифторита (усиленное)
Attuned Druid's Circle,
