english,translate
Vagabond's Pulleybow,Скитальца Блочный лук
Vagabond's Pulse Hammer,Скитальца Пульсирующий молот
Vagabond's Queen's Retort,Скитальца Ответ королевы
Vagabond's Redeye Maul,Скитальца Красноглазая кувалда
Vagabond's Returner's Gaff,Скитальца Гарпун возвращенца
Vagabond's Rock Carbine,Скитальца Каменный карабин
Vagabond's Rota Misfortuna,Рота Мисфортуна Бродяги
Vagabond's Royal Barber,Королевский цирюльник Бродяги
Vagabond's Runerod,Рунный жезл Бродяги
Vagabond's Scramasax,Скрамасакс Бродяги
Vagabond's Serrated Fate,Зазубренная судьба Бродяги
Vagabond's Shell of Secrets,Раковина тайн Бродяги
Vagabond's Short-Tailed Shot,Короткохвостый выстрел Бродяги
Vagabond's Shoulders Skin,Облик наплечников «Бродяга»
Vagabond's Skaaldsinger,Скальдская певица Бродяги
Vagabond's Slate-Bound Star,Сланцевая звезда Бродяги
Vagabond's Sorrowmaker,Творец скорби Бродяги
Vagabond's Spitespewer,Изрыгатель злобы Бродяги
Vagabond's Stagsign,Олений знак Бродяги
Vagabond's Steamsmash,Паровой сокрушитель Бродяги
Vagabond's Tarnished Hewer,Потускневший тесак Бродяги
Vagabond's Thunderbluss,Громовая пушка Бродяги
Vagabond's Tuneblade,Мелодичный клинок Бродяги
Vagabond's Vein Breaker,Жилоразрушитель Бродяги
Vagabond's War Auger,Военный бур Бродяги
Vagabond's Weatherwrack,Погодный разрушитель Бродяги
Vagabond's Yew Rod,Тисовый жезл Бродяги
Vale Guardian Coffer,Ларец стража долины
Vale Guardian Fragment,Фрагмент стража долины
Vale Guardian Pieces,Части Стража Долины
Vale Guardian Pylon,Пилон стража долины
Valiant's Speargun,Гарпун Доблестного
Valkyrie Amulet of Beryl,Амулет валькирии с бериллом
Valkyrie Auric Axe,Валькирийский золотой топор
Valkyrie Auric Dagger,Валькирийский аурический кинжал
Valkyrie Auric Focus,Валькирия: Фокус ауры
Valkyrie Auric Greatsword,Валькирийский аурикский большой меч
Valkyrie Auric Hammer,Валькирийский аурический молот
Valkyrie Auric Longbow,Длинный лук[а|а|ов] «Золотой лук Валькирии»
Valkyrie Auric Mace,Аурическая булава валькирии
Valkyrie Auric Pistol,Пистолет ауры валькирии
Valkyrie Auric Rifle,Валькирическая золотая винтовка
Valkyrie Auric Scepter,Валькирийский золотой скипетр
Valkyrie Auric Shield,Валькирийский аурический щит
Valkyrie Auric Short Bow,Валькирийный золотой короткий лук
Valkyrie Auric Staff,Валькирия: Посох ауры
Valkyrie Auric Sword,Валькирийский аурический меч
Valkyrie Auric Torch,Валькирийский аурический факел
Valkyrie Auric Warhorn,Валькирийский аурический боевой рог
Valkyrie Backpack Strap of Beryl,Валькирийская лямка рюкзака берилла
Valkyrie Barbaric Boots,Варварские перчатки «Валькирия»
Valkyrie Barbaric Coat,Варварский плащ валькирии
Valkyrie Barbaric Gloves,Варварские перчатки валькирии
Valkyrie Barbaric Helm,Варварский шлем валькирии
Valkyrie Barbaric Legplates,Варварские ножные латы валькирии
Valkyrie Barbaric Pauldrons,Варварские наплечники Валькирии
Valkyrie Bearkin War Helm,Валькирийский боевой шлем медвежат
Valkyrie Bronze Dagger of Accuracy,Валькирийский бронзовый кинжал точности
Valkyrie Bronze Dagger of Force,Валькирийский бронзовый кинжал силы
Valkyrie Bronze Spear of Force,Валькирийское бронзовое копье силы
Valkyrie Corrupted Artifact,Валькирийский искаженный артефакт
Valkyrie Corrupted Avenger,Оскверненный мститель валькирии
Valkyrie Corrupted Blade,Валькирийский испорченный клинок
Valkyrie Corrupted Blaster,Валькирийский искажённый бластер
Valkyrie Corrupted Branch,Валькирийская испорченная ветвь
Valkyrie Corrupted Bulwark,Валькирийский испорченный оплот
Valkyrie Corrupted Cudgel,Валькирийская испорченная дубинка
Valkyrie Corrupted Greatbow,Испорченный большой лук валькирии
Valkyrie Corrupted Harbinger,Осквернённый предвестник валькирии
Valkyrie Corrupted Harpoon Gun,Валькирийское испорченное гарпунное ружьё
Valkyrie Corrupted Revolver,Валькирийский порченый револьвер
Valkyrie Corrupted Scepter,Валькирийский испорченный скипетр
Valkyrie Corrupted Shard,Валькирийский осквернённый осколок
Valkyrie Corrupted Short Bow,Испорченный короткий лук валькирии
Valkyrie Corrupted Skeggox,Валькирийский испорченный скеггокс
Valkyrie Corrupted Sledgehammer,Искажённый кузнечный молот валькирии
Valkyrie Corrupted Spear,Валькирийское испорченное копьё
Valkyrie Corrupted Trident,Оскверненный трезубец Валькирии
Valkyrie Corrupted Wartorch,Искажённый факел войны валькирии
Valkyrie Darksteel Axe,Топор из тёмной стали валькирии
Valkyrie Darksteel Dagger,Валькирийский кинжал из тёмной стали
Valkyrie Darksteel Greatsword,Валькирийский великий меч из тёмной стали
Valkyrie Darksteel Hammer,Валькирий молот из темной стали
Valkyrie Darksteel Imbued Inscription,Валькирийская надпись из пропитанной темной стали
Valkyrie Darksteel Mace,Валькирийский булава из темной стали
Valkyrie Darksteel Pistol,Валькирийский пистолет из тёмной стали
Valkyrie Darksteel Plated Inscription,Валькирийская надпись из темной стали
Valkyrie Darksteel Rifle,Валькирийская винтовка из тёмной стали
Valkyrie Darksteel Shield,Щит валькирии из темной стали
Valkyrie Darksteel Spear,Валькирийское копье из темной стали
Valkyrie Darksteel Sword,Валькирийский меч из тёмной стали
Valkyrie Destroyer Axe,Топор-разрушитель Валькирии
Valkyrie Destroyer Dagger,Кинжал разрушителя валькирии
Valkyrie Destroyer Focus,Валькирийский фокус разрушителя
Valkyrie Destroyer Greatsword,Мстительный великий меч разрушителя
Valkyrie Destroyer Harpoon Gun,Гарпунное ружье Валькирии-разрушителя
Valkyrie Destroyer Longbow,Валькрийский длинный лук разрушителя
Valkyrie Destroyer Mace,Валькирия Булава разрушителя
Valkyrie Destroyer Maul,Валькирийский молот уничтожителя
Valkyrie Destroyer Pike,Валькирийская пика разрушителя
Valkyrie Destroyer Pistol,Валькирийный пистолет разрушителя
Valkyrie Destroyer Rifle,Валькирийный винтовка разрушителя
Valkyrie Destroyer Scepter,Скипетр разрушителя Валькирии
Valkyrie Destroyer Shield,Валькирийский щит разрушителя
Valkyrie Destroyer Short Bow,Валькирийский короткий лук разрушителя
Valkyrie Destroyer Staff,Посох Разрушителя Валькирии
Valkyrie Destroyer Sword,Валькирий меч-разрушитель
Valkyrie Destroyer Torch,Факел разрушителя валькирии
Valkyrie Destroyer Trident,Валькирия: Трезубец разрушителя
Valkyrie Destroyer Warhorn,Валькирийский рог разрушителя
Valkyrie Draconic Boots,Валькирийские драконьи сапоги
Valkyrie Draconic Coat,Валькирийский драконий жакет
Valkyrie Draconic Gauntlets,Валькирийские драконьи рукавицы
Valkyrie Draconic Helm,Валькирийский драконический шлем
Valkyrie Draconic Legs,Валькирийские драконьи поножи
Valkyrie Draconic Pauldrons,Наплечья драконьи трупные
Valkyrie Eagle Eye Axe,Топор валькирии «Орлиный глаз»
Valkyrie Eagle Eye Dagger,Кинжал валькирии «Орлиный глаз»
Valkyrie Eagle Eye Focus,Фокус «Валькирий орлиный глаз»
Valkyrie Eagle Eye Greatsword,Валькирийский двуручный меч «Орлиный глаз»
Valkyrie Eagle Eye Hammer,Молот Валькирии «Орлиный глаз»
Valkyrie Eagle Eye Longbow,Валькирийский длинный лук «Орлиный глаз»
Valkyrie Eagle Eye Mace,Валькирийская булава «Орлиный глаз»
Valkyrie Eagle Eye Pistol,[Пистолет|Пистолета|Пистолетов] валькирии «Орлиный глаз»
Valkyrie Eagle Eye Rifle,Валькирийская винтовка «Орлиный глаз»
Valkyrie Eagle Eye Scepter,Скипетр «Валькирий глаз орла»
Valkyrie Eagle Eye Shield,Щит «Орлиный глаз валькирии»
Valkyrie Eagle Eye Short Bow,Короткий лук «Орлиный глаз» валькирии
Valkyrie Eagle Eye Staff,[Посох|Посоха|Посохов] орлиного глаза валькирии
Valkyrie Eagle Eye Sword,Валькирийский меч «Орлиный глаз»
Valkyrie Eagle Eye Torch,Факел «Валькирийский орлиный глаз»
Valkyrie Eagle Eye Warhorn,Валькирийский орлиный рог
Valkyrie Earring of Beryl,Серьга Валькирии берилла
Valkyrie Elder Inscription,Древняя надпись валькирии
Valkyrie Elder Wood Focus,Валькирийский фокус из старой древесины
Valkyrie Elder Wood Harpoon Gun,Валькирии гарпунное ружьё из старой древесины
Valkyrie Elder Wood Longbow,Валькирийский длинный лук из старой древесины
Valkyrie Elder Wood Scepter,Скипетр валькирии из древней древесины
Valkyrie Elder Wood Short Bow,Короткий лук валькирии из старой древесины
Valkyrie Elder Wood Staff,Валькирийский посох из старой древесины
Valkyrie Elder Wood Torch,Факел из древней древесины Валькирии
Valkyrie Elder Wood Trident,Трезубец из древесины старого дерева валькирии
Valkyrie Elder Wood Warhorn,Валькирийский рог из старой древесины
Valkyrie Emblazoned Boots,Сапоги валькирии с гербом
Valkyrie Emblazoned Coat,Гербовый плащ валькирии
Valkyrie Emblazoned Gloves,Валькирийские узорные перчатки
Valkyrie Emblazoned Helm,Расшитый шлем валькирии
Valkyrie Emblazoned Pants,Валькирийные эмалированные штаны
Valkyrie Emblazoned Shoulders,Наплечники Валькирии с гербом
Valkyrie Embroidered Linen Insignia,Вышитый льняной знак Валькирии
Valkyrie Embroidered Silk Insignia,Вышитая шёлковая нашивка Валькирии
Valkyrie Exalted Boots,Экзальтированные сапоги валькирии
Valkyrie Exalted Coat,Валькирийское возвышенное пальто
Valkyrie Exalted Gloves,Перчатки возвышенной валькирии
Valkyrie Exalted Mantle,Оплечье возвышенной валькирии
Valkyrie Exalted Masque,Маска экзальтированной валькирии
Valkyrie Exalted Pants,Возвышенные штаны валькирии
Valkyrie Feathered Boots,Валькирийные перьевые сапоги
Valkyrie Feathered Gloves,Перчатки из перьев валькирии
Valkyrie Feathered Headpiece,Валькирийский головной убор с перьями
Valkyrie Feathered Mantle,Валькирийное перьевое оплечье
Valkyrie Feathered Pants,Штаны валькирии с перьями
Valkyrie Feathered Vestments,Оперённые одеяния валькирии
Valkyrie Frost Dominion Mace of Strength,Валькирийская булава Ледяного господства силы
Valkyrie Gladiator Boots,Сапоги гладиатора валькирии
Valkyrie Gladiator Chestplate,Валькирийский нагрудник гладиатора
Valkyrie Gladiator Gauntlets,Валькирийские гладиаторские наручи
Valkyrie Gladiator Helm,Валькирий шлем гладиатора
Valkyrie Gladiator Legplates,Валькирийские гладиаторские поножи
Valkyrie Gladiator Pauldrons,«Валькирийские наплечники гладиатора»
Valkyrie Green Wood Harpoon Gun of Force,Гарпун из зелёной древесины валькирии силы
Valkyrie Green Wood Short Bow of Force,Валькирийский короткий лук из зелёной древесины Силы
Valkyrie Hard Inscription,Валькирий твердая надпись
Valkyrie Hard Staff,Валькирийский тяжелый посох
Valkyrie Hard Wood Focus,Валькирий фокус из твердой древесины
Valkyrie Hard Wood Harpoon Gun,Гарпунная пушка валькирии из твёрдой древесины
Valkyrie Hard Wood Longbow,Валькирийский длинный лук из твердой древесины
Valkyrie Hard Wood Scepter,Валькирийский скипетр из твёрдой древесины
Valkyrie Hard Wood Short Bow,Валькирийский короткий лук из твёрдого дерева
Valkyrie Hard Wood Staff,Валькирийский посох из твёрдой древесины
Valkyrie Hard Wood Torch,Факел из твердой древесины валькирии
Valkyrie Hard Wood Trident,Трезубец из твердой древесины Валькирии
Valkyrie Hard Wood Warhorn,Валькирийский твёрдый деревянный рог
Valkyrie Intricate Gossamer Insignia,Замысловатый знак валькирии из паутины
Valkyrie Intricate Linen Insignia,Искусная льняная нашивка валькирии
Valkyrie Intricate Silk Insignia,Замысловатая шелковая нашивка валькирии
Valkyrie Krait Battleaxe,Боевой топор Крайта «Валькирия»
Valkyrie Krait Brazier,Валькирийская жаровня крайтов
