english,translate
Malign Processional Flame,Пагубное процессионное пламя
Malign Ram's Sigh,Пагубный вздох барана
Malign Rhedo's Revenge,Пагубная месть Редо
Malign Seeger's Union,Пагубный союз Зигера
Malign Seeker Boots,Пагубные сапоги искателя
Malign Seeker Coat,Пагубная куртка искателя
Malign Seeker Gloves,Пагубные перчатки искателя
Malign Seeker Mask,Пагубная маска искателя
Malign Seeker Pants,Пагубные штаны искателя
Malign Seeker Shoulders,Пагубные наплечники искателя
Malign Sparrowcatcher,Пагубный ловец воробьёв
Malign Staff,Пагубный посох
Malign Steam Axe,Пагубный паровой топор
Malign Steam Axe of Agony,Пагубный паровой топор агонии
Malign Steam Axe of Force,Пагубный паровой топор силы
Malign Steam Bow,Пагубный паровой лук
Malign Steam Bow of Agony,Пагубный паровой лук агонии
Malign Steam Bow of Force,Пагубный паровой лук силы
Malign Steam Brand,Пагубное паровое клеймо
Malign Steam Brand of Agony,Пагубное паровое клеймо агонии
Malign Steam Brand of Force,Пагубное паровое клеймо силы
Malign Steam Dagger,Пагубный паровой кинжал
Malign Steam Dagger of Agony,Пагубный паровой кинжал агонии
Malign Steam Dagger of Force,Пагубный паровой кинжал силы
Malign Steam Gizmo,Пагубное паровое устройство
Malign Steam Gizmo of Agony,Пагубное паровое устройство агонии
Malign Steam Gizmo of Force,Пагубное паровое устройство силы
Malign Steam Hammer,Пагубный паровой молот
Malign Steam Hammer of Agony,Пагубный паровой молот агонии
Malign Steam Hammer of Force,Пагубный паровой молот силы
Malign Steam Mace,Пагубная паровая булава
Malign Steam Mace of Agony,Пагубная паровая булава агонии
Malign Steam Mace of Force,Пагубная паровая булава силы
Malign Steam Pistol,Пагубный паровой пистолет
Malign Steam Pistol of Agony,Пагубный паровой пистолет агонии
Malign Steam Pistol of Force,Пагубный паровой пистолет силы
Malign Steam Rifle,Пагубное паровое ружьё
Malign Steam Rifle of Agony,Пагубное паровое ружьё агонии
Malign Steam Rifle of Force,Пагубное паровое ружьё силы
Malign Steam Scepter,Пагубный паровой скипетр
Malign Steam Scepter of Agony,Пагубный паровой скипетр агонии
Malign Steam Scepter of Force,Пагубный паровой скипетр силы
Malign Steam Shield,Пагубный паровой щит
Malign Steam Shield of Agony,Пагубный паровой щит агонии
Malign Steam Shield of Force,Пагубный паровой щит силы
Malign Steam Short Bow,Пагубный паровой короткий лук
Malign Steam Short Bow of Agony,Пагубный паровой короткий лук агонии
Malign Steam Short Bow of Force,Пагубный паровой короткий лук силы
Malign Steam Spear,Пагубное паровое копьё
Malign Steam Spear of Agony,Пагубное паровое копьё агонии
Malign Steam Spear of Force,Пагубное паровое копьё силы
Malign Steam Speargun,Пагубное паровое гарпунное ружьё
Malign Steam Speargun of Agony,Пагубное паровое гарпунное ружьё агонии
Malign Steam Speargun of Force,Пагубное паровое гарпунное ружьё силы
Malign Steam Staff,Пагубный паровой посох
Malign Steam Staff of Agony,Пагубный паровой посох агонии
Malign Steam Staff of Force,Пагубный паровой посох силы
Malign Steam Trident,Пагубный паровой трезубец
Malign Steam Trident of Agony,Пагубный паровой трезубец агонии
Malign Steam Trident of Force,Пагубный паровой трезубец силы
Malign Steamblade,Пагубный паровой клинок
Malign Steamblade of Agony,Пагубный паровой клинок агонии
Malign Steamblade of Force,Пагубный паровой клинок силы
Malign Steamcaller,Пагубный паропризыватель
Malign Steamcaller of Agony,Пагубный паропризыватель агонии
Malign Steamcaller of Force,Пагубный паропризыватель силы
Malign Studded Boots,Пагубные шипованные сапоги
Malign Studded Coat,Пагубная шипованная куртка
Malign Studded Gloves,Пагубные шипованные перчатки
Malign Studded Pants,Пагубные шипованные штаны
Malign Supplejack,Пагубный супплджек
Malign Swindler Mask,Пагубная маска мошенника
Malign Swindler Pauldrons,Пагубные наплечники мошенника
Malign Sword,Пагубный меч
Malign Tally Reckoner,Пагубный счётчик
Malign Torch,Пагубный факел
Malign Waring's Regulator,Пагубный регулятор Уоринга
Malign Weftwand,Пагубный уточный жезл
Malign Worn Chain Coat,Пагубная поношенная кольчужная куртка
