english,translate
Exalted Supporter: Tier 2,Сторонник Возвышенных: уровень 2
Exalted Supporter: Tier 3,Сторонник Возвышенных: уровень 3
Exalted Supporter: Tier 4,Сторонник Возвышенных: уровень 4
Exalted Supporter: Tier 5,Сторонник Возвышенных: уровень 5
Exalted Sword Core,Ядро возвышенного меча
Exalted Torch Core,Ядро возвышенного факела
Exalted Warhorn Core,Ядро возвышенного боевого рога
Excavator's Cloth Gloves,Тканевые перчатки копателя
Excavator's Gauntlets,Латные перчатки копателя
Excavator's Gloves,Перчатки копателя
Excavator's Leather Gloves,Кожаные перчатки копателя
Excavator's Metal Gauntlets,Металлические латные перчатки копателя
Excavator's Staff,Посох копателя
Exceptional Ingredients Pouch,Мешочек с исключительными ингредиентами
Exclusive Color Swatch: 2012–2016,Эксклюзивный образец цвета: 2012–2016
Exclusive Color Swatch: 2017–2021,Эксклюзивный образец цвета: 2017–2021
Executioner Boots,Сапоги палача
Executioner Gloves,Перчатки палача
Executioner Hood,Капюшон палача
Executioner Shirt,Рубашка палача
Executioner's Coin Purse,Кошель палача
Exemplar Attire Outfit,Наряд «Образцовое одеяние»
Exemplar's Edge,Клинок образца
Exo-Rifle Skin,Облик экзо-винтовки
Exo-Suit Griffon Skin,Облик грифона «Экзокостюм»
Exo-Suit Jackal Skin,Облик шакала «Экзокостюм»
Exo-Suit Raptor Skin,Облик раптора «Экзокостюм»
Exo-Suit Skimmer Skin,Облик скиммера «Экзокостюм»
Exo-Suit Springer Skin,Облик спрингера «Экзокостюм»
Exo-Sword Skin,Облик экзо-меча
Exodus Dye,Краска «Исход»
Exotic Black Lion Dye Canister—Blue,Экзотический баллончик с краской Black Lion — синий
Exotic Black Lion Dye Canister—Green,Экзотический баллончик с краской Black Lion — зелёный
Exotic Black Lion Dye Canister—Red,Экзотический баллончик с краской Black Lion — красный
Exotic Black Lion Dye Canister—Yellow,Экзотический баллончик с краской Black Lion — жёлтый
Exotic Breeds Mount Adoption License,Лицензия на приручение скакуна «Экзотические породы»
Exotic Breeds Mount Select License,Лицензия на выбор скакуна «Экзотические породы»
Exotic Canach Stash,Экзотический тайник Канаха
Exotic Equipment Satchel,Экзотическая сумка для снаряжения
Exotic Essence of Luck,Экзотическая эссенция удачи
Exotic Extract of Nourishment,Экзотический экстракт насыщения
Expanded Power Source,Расширенный источник энергии
