english,translate
Barrel of Jahin White,Barrel of Jahin White
Barud's Blunderbuss,Barud's Blunderbuss
Base frame for all crafter's backpacks. Can be purchased from Master Craftsmen.,Основа для всех рюкзаков ремесленников. Продаётся у мастеров-ремесленников.
Basic Basket,Basic Basket
Basic Book,Basic Book
Basic Bookshelf,Basic Bookshelf
Basic Boulder,Basic Boulder
Basic Candle,Basic Candle
Basic Chair,Basic Chair
Basic Chef's Backpack,Basic Chef's Backpack
Basic Chef's Tools,Basic Chef's Tools
Basic Cloth Rack,Basic Cloth Rack
Basic Column,Basic Column
Basic Commemorative Statue,Basic Commemorative Statue
Basic Crate,Basic Crate
Basic Elder Focus,Basic Elder Focus
Basic Elder Focus Requisition,Basic Elder Focus Requisition
Basic Elder Longbow,Basic Elder Longbow
Basic Elder Short Bow,Basic Elder Short Bow
Basic Elder Staff,Basic Elder Staff
Basic Elder Wood Warhorn,Basic Elder Wood Warhorn
Basic Finishing Kit,Basic Finishing Kit
Basic Flagpole,Basic Flagpole
Basic Fountain,Basic Fountain
Basic Glider Unlock,Basic Glider Unlock
Basic Grave Marker,Basic Grave Marker
Basic Guild Cape,Basic Guild Cape
Basic Harvesting Node Pack,Basic Harvesting Node Pack
Basic Ink Set,Basic Ink Set
Basic Leather Rack,Basic Leather Rack
Basic Lumber Node Pack,Basic Lumber Node Pack
Basic Mithril Axe,Basic Mithril Axe
Basic Mithril Dagger,Basic Mithril Dagger
Basic Mithril Daysword Requisition,Basic Mithril Daysword Requisition
Basic Mithril Greatsword,Basic Mithril Greatsword
Basic Mithril Hammer,Basic Mithril Hammer
Basic Mithril Mace,Basic Mithril Mace
Basic Mithril Nightsword Requisition,Basic Mithril Nightsword Requisition
Basic Mithril Pistol,Basic Mithril Pistol
Basic Mithril Rifle,Basic Mithril Rifle
Basic Mithril Sword,Basic Mithril Sword
Basic Mithril Sword Requisition,Basic Mithril Sword Requisition
Basic Ore Node Pack,Basic Ore Node Pack
Basic Pedestal,Basic Pedestal
Basic Planter,Basic Planter
Basic Salvage Kit,Basic Salvage Kit
Basic Scribing Kit,Basic Scribing Kit
