english,translate
Greenflin Seraph Leather Leggings,Гринфлинские кожаные поножи серафима
Greenflin Seraph Light Leggings,Гринфлинские лёгкие поножи серафима
Greenflin Seraph Vest,Гринфлинский жилет серафима
Greer's Blighted Touch,Тлетворное прикосновение Грира
Greer's Blighted Touch (Infused),Тлетворное прикосновение Грира (насыщенное)
Greer's Coffer,Сундук Грира
Greer's Magnificent Coffer,Великолепный сундук Грира
Greer's Token,Жетон Грира
Grenade Pin,Чека гранаты
Grenth Hood Skin,Облик капюшона Грента
Grenth Statue,Статуя Грента
Grenth's Coffer,Сундук Грента
Grenth's Palm,Ладонь Грента
Grenth's Vow,Клятва Грента
Grieving Consecrated Saryx Axe,Скорбящий освящённый топор сарикса
Grieving Consecrated Saryx Dagger,Скорбящий освящённый кинжал сарикса
Grieving Consecrated Saryx Focus,Скорбящий освящённый фокус сарикса
Grieving Consecrated Saryx Greatsword,Скорбящий освящённый двуручный меч сарикса
Grieving Consecrated Saryx Hammer,Скорбящий освящённый молот сарикса
Grieving Consecrated Saryx Longbow,Скорбящий освящённый длинный лук сарикса
Grieving Consecrated Saryx Mace,Скорбящая освящённая булава сарикса
Grieving Consecrated Saryx Pistol,Скорбящий освящённый пистолет сарикса
Grieving Consecrated Saryx Rifle,Скорбящая освящённая винтовка сарикса
Grieving Consecrated Saryx Scepter,Скорбящий освящённый скипетр сарикса
Grieving Consecrated Saryx Shield,Скорбящий освящённый щит сарикса
Grieving Consecrated Saryx Short Bow,Скорбящий освящённый короткий лук сарикса
Grieving Consecrated Saryx Staff,Скорбящий освящённый посох сарикса
Grieving Consecrated Saryx Sword,Скорбящий освящённый меч сарикса
Grieving Consecrated Saryx Torch,Скорбящий освящённый факел сарикса
Grieving Consecrated Saryx Warhorn,Скорбящий освящённый боевой рог сарикса
Grieving Elegy Boots,Скорбящие сапоги элегии
Grieving Elegy Bracers,Скорбящие наручи элегии
Grieving Elegy Breeches,Скорбящие штаны элегии
Grieving Elegy Chestguard,Скорбящий нагрудник элегии
Grieving Elegy Coronet,Скорбящий венец элегии
Grieving Elegy Epaulets,Скорбящие эполеты элегии
Grieving Elegy Gambeson,Скорбящий гамбезон элегии
Grieving Elegy Gauntlets,Скорбящие латные перчатки элегии
Grieving Elegy Gloves,Скорбящие перчатки элегии
Grieving Elegy Greaves,Скорбящие наголенники элегии
Grieving Elegy Helm,Скорбящий шлем элегии
Grieving Elegy Leggings,Скорбящие поножи элегии
Grieving Elegy Pauldrons,Скорбящие наплечники элегии
Grieving Elegy Plate,Скорбящий нагрудник элегии (латный)
Grieving Elegy Shoulders,Скорбящие наплечники элегии (плечи)
Grieving Elegy Tassets,Скорбящие набедренники элегии
Grieving Elegy Visage,Скорбящая личина элегии
Grieving Elegy Walkers,Скорбящие ботфорты элегии
Griffon Claw,Коготь грифона
Griffon Egg,Яйцо грифона
Griffon Egg Omelet,Омлет из яйца грифона
Griffon Expert Course: Bronze,Экспертный курс грифона: Бронза
Griffon Expert Course: Gold,Экспертный курс грифона: Золото
Griffon Expert Course: Silver,Экспертный курс грифона: Серебро
Griffon Feather,Перо грифона
Griffon Fountain,Фонтан грифона
Griffon Hatchling Backpiece,Наспинник «Птенец грифона»
Griffon Hatchling Package,Набор птенца грифона
"Griffon hatchlings are extremely energetic and precocious.
Combine 1 Blue and 2 Green Mini Griffon Hatchlings with 8 Unidentifed Dyes in the Mystic Forge to create a Mini Black Griffon Hatchling.","Грифонята очень энергичны и развиты не по возрасту.
Объедините 1 синего и 2 зелёных птенца мини-грифона с 8 неопознанными краскими в мистической кузнице, чтобы создать птенца мини-чёрного грифона."
"Griffon hatchlings are extremely energetic and precocious.
Combine 1 Red and 2 Blue Mini Griffon Hatchlings with 4 Unidentifed Dyes in the Mystic Forge to create a Mini Yellow Griffon Hatchling.
Combine 1 Blue and 2 Red Mini Griffon Hatchlings with 4 Unidentifed Dyes in the Mystic Forge to create a Mini Green Griffon Hatchling.","Детёныши грифонов чрезвычайно энергичны и развиты не по возрасту.
Соедините в Мистической кузнице 1 красного и 2 синих детёныша мини-грифонов с 4 неопознанными краскими, чтобы создать мини-жёлтого детёныша грифона.
Соедините в Мистической кузнице 1 синего и 2 красных детёныша мини-грифонов с 4 неопознанными краскими, чтобы создать мини-зелёного детёныша грифона."
"Griffon hatchlings are extremely energetic and precocious.
Combine 2 silver and 1 black griffon hatchling with 20 Unidentifed Dyes in the Mystic Forge to create a Mini Nova Griffon Hatchling.","Грифонята очень энергичны и развиты не по годам.
Объедините 2 серебряных и 1 чёрного грифона в мистической кузнице с 20 неопознанными краскими, чтобы создать мини-грифона «Нова»."
