english,translate
Orrian Focus of Air,Orrian Focus of Air
Orrian Focus of Bloodlust,Orrian Focus of Bloodlust
Orrian Focus of Corruption,Orrian Focus of Corruption
Orrian Focus of Earth,Orrian Focus of Earth
Orrian Focus of Energy,Orrian Focus of Energy
Orrian Focus of Vision,Orrian Focus of Vision
Orrian Focus Skin,Orrian Focus Skin
Orrian Glaive of Rage,Orrian Glaive of Rage
Orrian Gorilla Sinew,Orrian Gorilla Sinew
Orrian Harpoon,Orrian Harpoon
Orrian Harpoon Gun,Orrian Harpoon Gun
Orrian Heavy Armor Box,Orrian Heavy Armor Box
Orrian Light Armor Box,Orrian Light Armor Box
Orrian Longsword,Orrian Longsword
Orrian Longsword of Air,Orrian Longsword of Air
Orrian Longsword of Bloodlust,Orrian Longsword of Bloodlust
Orrian Longsword of Earth,Orrian Longsword of Earth
Orrian Longsword of Energy,Orrian Longsword of Energy
Orrian Longsword of Rage,Orrian Longsword of Rage
Orrian Longsword of the Geomancer,Orrian Longsword of the Geomancer
Orrian Longsword of Vision,Orrian Longsword of Vision
Orrian Longsword Skin,Orrian Longsword Skin
Orrian Mace,Orrian Mace
Orrian Mace of Accuracy,Orrian Mace of Accuracy
Orrian Mace of Air,Orrian Mace of Air
Orrian Mace of Bloodlust,Orrian Mace of Bloodlust
Orrian Mace of Earth,Orrian Mace of Earth
Orrian Mace of Energy,Orrian Mace of Energy
Orrian Mace of Rage,Orrian Mace of Rage
Orrian Mace of the Geomancer,Orrian Mace of the Geomancer
Orrian Mace Skin,Orrian Mace Skin
Orrian Master Scholar Certificate,Orrian Master Scholar Certificate
Orrian Mirror Shard,Orrian Mirror Shard
Orrian Nacre,Orrian Nacre
Orrian Oyster Node,Orrian Oyster Node
Orrian Pearl,Orrian Pearl
Orrian Pearl Strongbox,Orrian Pearl Strongbox
Orrian Pistol,Orrian Pistol
Orrian Pistol of Accuracy,Orrian Pistol of Accuracy
Orrian Pistol of Air,Orrian Pistol of Air
Orrian Pistol of Bloodlust,Orrian Pistol of Bloodlust
Orrian Pistol of Corruption,Orrian Pistol of Corruption
Orrian Pistol of Earth,Orrian Pistol of Earth
Orrian Pistol of Energy,Orrian Pistol of Energy
Orrian Pistol of Rage,Orrian Pistol of Rage
Orrian Pistol of the Geomancer,Orrian Pistol of the Geomancer
Orrian Pistol of Vision,Orrian Pistol of Vision
Orrian Pistol of Water,Orrian Pistol of Water
Orrian Pistol Skin,Orrian Pistol Skin
Orrian Pottery Shard,Orrian Pottery Shard
