english,translate
Royal Flame Greatsword,Королевский пламенный двуручный меч
Royal Flame Hammer,Королевский пламенный молот
Royal Flame Longbow,Королевский пламенный длинный лук
Royal Flame Mace,Королевская пламенная булава
Royal Flame Pistol,Королевский пламенный пистолет
Royal Flame Rifle,Королевское пламенное ружье
Royal Flame Scepter,Королевский пламенный скипетр
Royal Flame Shield,Королевский пламенный щит
Royal Flame Short Bow,Королевский пламенный короткий лук
Royal Flame Staff,Королевский пламенный посох
Royal Flame Sword,Королевский пламенный меч
Royal Flame Torch,Королевский пламенный факел
Royal Flame Warhorn,Королевский пламенный рог
Royal Flame Weapon Coffer,Сундук с королевским пламенным оружием
Royal Funerary Boot Box,Коробка с королевскими погребальными сапогами
Royal Funerary Coat Box,Сундук с королевским погребальным пальто
Royal Funerary Glove Box,Королевский погребальный ящик перчаток
Royal Funerary Headgear Box,Коробка с королевским погребальным головным убором
Royal Funerary Legging Box,Коробка королевских погребальных поножей
Royal Funerary Shoulder Box,Коробка с королевскими погребальными наплечниками
Royal Layered Cape Skin,Облик королевского многослойного плаща
Royal Onyx,Королевский оникс
Royal Pass (2 weeks),Королевский пропуск (2 недели)
Royal Pike,Королевская пика
Royal Pointed Ears Helm Skin,Королевский шлем с заостренными ушами
Royal Purple Dye,Королевский пурпурный краситель
Royal Signet of Doric,Королевский перстень Дорика
Royal Signet of Doric (Infused),Королевский перстень Дорика (насыщенный)
Royal Starfish,Королевская морская звезда
Royal Terrace Pass,Пропуск на Королевскую террасу
Royal Wasp Ichor,Ихор королевской осы
"Rubedon, Trembling Earth Elegy Mosaic","Рубедон, мозаика элегии Дрожащей Земли"
Rubicon Boots,Сапоги Рубикона
Rubicon Coat,Плащ «Рубикон»
Rubicon Gloves,Перчатки Рубикона
Rubicon Hat,Шляпа «Рубикон»
Rubicon Leggings,Поножи «Рубикон»
Rubicon Shoulderpads,Наплечники Рубикон
Ruby Crystal,Рубиновый кристалл
Ruby Dye,Рубиновая краска
Ruby Heart,Рубиновое сердце
Ruby Mithril Amulet,Рубиново-мифриловый амулет
Ruby Mithril Earring,Рубиново-мифриловая серьга
Ruby Mithril Ring,Рубиново-мифриловое кольцо
Ruby Orb,Рубиновая сфера
Ruby Orichalcum Amulet,Рубиново-орихалковый амулет
