english,translate
Golden Axe,Golden Axe
Golden Backpack Buckle,Golden Backpack Buckle
Golden Black Lion Chest Key,Golden Black Lion Chest Key
Golden Blade,Golden Blade
Golden Boar Figurine,Golden Boar Figurine
Golden Bow,Golden Bow
Golden Café Coin,Golden Café Coin
Golden Café Pin,Golden Café Pin
Golden Dagger,Golden Dagger
Golden Dog Figurine,Golden Dog Figurine
Golden Dorado,Golden Dorado
Golden Dragon Figurine,Golden Dragon Figurine
Golden Dragon Fishing Rod Skin,Golden Dragon Fishing Rod Skin
Golden Dragon Statue,Golden Dragon Statue
Golden Dragon Statuette,Golden Dragon Statuette
Golden Dumpling,Golden Dumpling
Golden Feather Wings Backpack,Golden Feather Wings Backpack
Golden Feather Wings Glider,Golden Feather Wings Glider
Golden Feather Wings Glider Combo,Golden Feather Wings Glider Combo
Golden Focus,Golden Focus
Golden Fortune Scrap,Golden Fortune Scrap
Golden Fractal Relic,Golden Fractal Relic
Golden Greatsword,Golden Greatsword
Golden Harpoon Gun,Golden Harpoon Gun
Golden Horse Figurine,Golden Horse Figurine
Golden Horse Statue,Golden Horse Statue
Golden Lion Dye,Golden Lion Dye
Golden Mace,Golden Mace
Golden Mahseer,Golden Mahseer
Golden Merlion Statuette,Golden Merlion Statuette
Golden Monkey Figurine,Golden Monkey Figurine
Golden Mushroom,Golden Mushroom
Golden Ox Figurine,Golden Ox Figurine
Golden Oxide Compound,Golden Oxide Compound
Golden Pistol,Golden Pistol
Golden Priory Buckle,Golden Priory Buckle
Golden Rabbit Figurine,Golden Rabbit Figurine
Golden Rabbit Statue,Golden Rabbit Statue
Golden Racing Scarf,Golden Racing Scarf
Golden Ram Figurine,Golden Ram Figurine
Golden Rat Figurine,Golden Rat Figurine
Golden Relic of Rin,Golden Relic of Rin
Golden Rifle,Golden Rifle
Golden Rooster Figurine,Golden Rooster Figurine
Golden Scepter,Golden Scepter
Golden Sheen Dye,Golden Sheen Dye
Golden Shield,Golden Shield
Golden Sink,Golden Sink
Golden Snake Figurine,Golden Snake Figurine
Golden Snake Statue,Golden Snake Statue
Golden Spear,Golden Spear
Golden Springer Carving,Golden Springer Carving
Golden Staff,Golden Staff
Golden Talon Longbow,Golden Talon Longbow
Golden Ticket,Golden Ticket
Golden Tiger Figurine,Golden Tiger Figurine
Golden Torch,Golden Torch
Golden Trout,Golden Trout
Golden Tuning Fork,Golden Tuning Fork
Golden Vigil Buckle,Golden Vigil Buckle
Golden Warhammer,Golden Warhammer
Golden Warhorn,Golden Warhorn
Golden Whispers Buckle,Golden Whispers Buckle
Golden Wing Axe,Golden Wing Axe
Golden Wing Dagger,Golden Wing Dagger
Golden Wing Focus,Golden Wing Focus
Golden Wing Greatsword,Golden Wing Greatsword
