english,translate
Fractal State,Фрактальное состояние
Fractal Sword,Фрактальный меч
Fractal Torch,Фрактальный факел
Fractal Trident,Фрактальный трезубец
Fractal Troubleshooter's Star,Звезда устранителя неполадок фракталов
Fractal Troubleshooter's Tags,Значки устранителя неполадок фракталов
Fractal Warhorn,Фрактальный боевой рог
Fractal Weapon Crate,Ящик с фрактальным оружием
Fractalline Dust,Фрактальная пыль
Fractalline Spark,Фрактальная искра
Fractured Constellation,Расколотое созвездие
Fractured Fish,Расколотая рыба
Fragile Prism,Хрупкая призма
Fragment of Earth,Осколок Земли
Fragment of Prismatic Fire,Осколок призматического пламени
Fragment of Prismatic Fury,Осколок призматической ярости
Fragment of Prismatic Life,Осколок призматической жизни
Fragment of Prismatic Light,Осколок призматического света
Fragment of Prismatic Persuasion,Осколок призматического убеждения
Fragment of Prismatic Plant,Осколок призматического растения
Fragment of Prismatic Shadows,Осколок призматических теней
Fragment of Saul's Burden,Фрагмент бремени Саула
Fragmented Elder Dragon Memory,Фрагмент воспоминаний Старшего дракона
Fragments of the Solid Ocean,Осколки Твёрдого океана
Fragrant Cactus Fruit,Ароматный плод кактуса
Frayed Braid of Charr Fur,Потрёпанная коса из шерсти чарра
Frayed Cloth Pants,Потрёпанные тканевые штаны
Frayed Cloth Shirt,Потрёпанная тканевая рубашка
Frayed Cloth Shoes,Потрёпанные тканевые туфли
Frayed Garment,Истрёпанная одежда
Frayed Hide,Истрёпанная шкура
Frayed Pelt,Истрёпанная шкурка
Frayed Rag,Изношенная тряпка
Free Kryptis Essence: Bronze,Свободная эссенция криптис: бронза
Free Tournament Token,Бесплатный турнирный жетон
Freeze your opponents with this snowman finishing move in PvP and WvW. This is a permanent account unlock.,Заморозьте противников этим добивающим приёмом со снеговиком в PvP и WvW. Это постоянная разблокировка для учётной записи.
Freezie Crown Skin,Облик короны Фризи
Freezie's Heart Statue,Статуя «Сердце Фризи»
Freezing Core,Замороженное ядро
Frenzied Cephalopod,Бешеный головоногий
Frenzy Vol. 1,«Frenzy». Том 1
Frenzy Vol. 2,«Frenzy». Том 2
Frenzy Vol. 3,«Frenzy». Том 3
Fresh Green Dye,Краска «Свежая зелень»
Fresh Plant Material,Свежий растительный материал
Fresh Seafood,Свежие морепродукты
Fresh Swim Bottoms Skin,Облик низа свежего купальника
Fresh Swim Top Skin,Облик верха свежего купальника
Fresh Swimsuit Pack,Новый комплект купальников
Fresh Winterberry,Свежая зимняя ягода
Freshen Dye,Краска «Свежесть»
"Freshly ground bloodstone, mixed with the rarest Tyrian spices.

<c=flavor>""There must be people who are as excited by bloodstone in food as I am, and I'll prove it someday.""
—Seimur Oxbone</c>","Свежемолотый кровавый камень, смешанный с редчайшими тирийскими специями.

<c=flavor>«Наверняка есть люди, которых кровавый камень в еде восхищает так же, как меня, и однажды я это докажу».
—Сеймур Оксбоун</c>"
Freshwater Eel,Пресноводный угорь
Freshwater Minnow,Пресноводный пескарь
Freshwater Pearl,Пресноводная жемчужина
Freshwater Pearl Orichalcum Amulet,Амулет из пресноводного жемчуга и орихалка
Freshwater Pearl Orichalcum Earring,Серьга из пресноводного жемчуга и орихалка
Freshwater Pearl Orichalcum Ring,Кольцо из пресноводного жемчуга и орихалка
Freshwater Shark Tooth,Зуб пресноводной акулы
Fried Banana Chips,Жареные банановые чипсы
Fried Golden Dumpling,Жареный золотой пельмень
Fried Oyster Sandwich,Бутерброд с жареными устрицами
Fried Oysters,Жареные устрицы
Friend of Bear,Друг Медведя
Friend of Cin Fursarai,Друг Кин Фурсарай
Friend of Golems,Друг големов
Friend of New Loamhurst,Друг Нью-Ломхерста
Friend of Noran,Друг Норана
Friend of Quaggans,Друг квагганов
Friend of Rabbits,Друг кроликов
Friend of Saidra's Haven,Друг Убежища Сайдры
Friend of Science,Друг науки
Friend of the Circus,Друг цирка
Friend of the Grawl,Друг граулов
Friend of the Hounds,Друг гончих
Friend of the Lake,Друг озера
Friend of the Moa Ranch,Друг ранчо моа
Friend of the Owl Spirit,Друг духа совы
Friend of the Owls,Друг сов
Friend of the Pups,Друг щенков
Friend of the Researchers,Друг исследователей
Friend of the Skritt,Друг скриттов
Friendly Mushroom Spirit,Дружелюбный дух гриба
Friendship Shell,Раковина дружбы
Frigid Wurm Goo,Студенистая слизь ледяного червя
Frilled Shark,Плащеносная акула
Frodak's Steel Star,Стальная звезда Фродака
"Frode's Journal, Page 4","Дневник Фроде, страница 4"
"Frode's Journal, Page 5","Дневник Фроде, страница 5"
"Frode's Journal, Page 6","Дневник Фроде, страница 6"
Frog in a Jar,Лягушка в банке
Frog Legs,Лягушачьи лапки
Frog Scepter,Лягушачий скипетр
Frog's Breath,Дыхание лягушки
"From a Friend, 1661 CC","От друга, 1661 ПЦ"
"From dragons to unexpected parties, this hat's wide brim is ready for anything.",От драконов до неожиданных вечеринок — широкие поля этой шляпы готовы к чему угодно.
Frontline Defender,Передовой защитник
Frost Breeze Dye,Краска «Морозный бриз»
Frost Dye,Краска «Мороз»
Frost Dye Kit,Набор краски «Мороз»
Frost Gun,Морозное ружьё
Frost Legion Commendation,Похвала Морозного легиона
Frost Legion Corrupt Materials Box,Коробка с осквернёнными материалами Морозного легиона
Frost Legion Crafting Box,Ремесленная коробка Морозного легиона
Frost Legion Infusion,Инфузия Морозного легиона
Frost Legion Machine Token,Жетон машины Морозного легиона
Frost Legion Resource Box,Коробка с ресурсами Морозного легиона
Frost Legion Spoils Box,Коробка с добычей Морозного легиона
Frost Legion Trophy Box,Коробка с трофеями Морозного легиона
Frost Wasp Logging Tool,Инструмент рубки «Морозная оса»
Frostbite Blue Dye,Краска «Синее обморожение»
Frostbite Green Dye,Краска «Зелёное обморожение»
Frostbitten Orichalcum Harvesting Sickle,Обмороженный орихалковый серп
Frostbitten Orichalcum Logging Axe,Обмороженный орихалковый топор лесоруба
Frostbitten Orichalcum Mining Pick,Обмороженная орихалковая кирка
Frostbitten Toolbox,Обмороженный ящик с инструментами
Frostblossom Staff Skin,Облик посоха «Морозный цветок»
Frostbone Flux,Флюс морозной кости
Frosted Sea Dye,Краска «Морозное море»
Frostfang Vol. 1,«Frostfang». Том 1
Frostfang Vol. 2,«Frostfang». Том 2
Frostfang Vol. 3,«Frostfang». Том 3
Frostforged Axe Skin,Облик топора «Ледяная ковка»
Frostforged Dagger Skin,Облик кинжала «Ледяная ковка»
Frostforged Focus Skin,Облик фокуса «Ледяная ковка»
Frostforged Greatsword Skin,Облик двуручного меча «Ледяная ковка»
Frostforged Hammer Skin,Облик молота «Ледяная ковка»
Frostforged Longbow Skin,Облик длинного лука «Ледяная ковка»
Frostforged Mace Skin,Облик булавы «Ледяная ковка»
Frostforged Pistol Skin,Облик пистолета «Ледяная ковка»
Frostforged Rifle Skin,Облик ружья «Ледяная ковка»
Frostforged Scepter Skin,Облик скипетра «Ледяная ковка»
Frostforged Shield Skin,Облик щита «Ледяная ковка»
Frostforged Short Bow Skin,Облик короткого лука «Ледяная ковка»
Frostforged Staff Skin,Облик посоха «Ледяная ковка»
Frostforged Sword Skin,Облик меча «Ледяная ковка»
Frostforged Torch Skin,Облик факела «Ледяная ковка»
Frostforged Warhorn Skin,Облик боевого рога «Ледяная ковка»
Frostforged Weapon Box,Сундук с оружием «Ледяная ковка»
Frostforged Weapon Choice,Выбор оружия «Ледяная ковка»
Frostgate Falls Ice Shavings,Ледяная стружка водопадов Морозных Врат
Frostgorge Living Ice,Живой лёд Морозного Пролива
Frostgorge Sound Star of Valor,Звезда доблести Морозного Пролива
Frosting Dye,Краска «Иней»
Frostsaw of Chilling,Морозопила Озноба
Frothy Troll Saliva,Пенистая слюна тролля
Frozen Ash,Замороженный пепел
Frozen Ballista Arrowhead,Замёрзший наконечник стрелы баллисты
Frozen Box of Holiday Clothing,Замороженная коробка праздничной одежды
Frozen Chair,Ледяной стул
Frozen Exotic Weapon Fragment,Замороженный фрагмент экзотического оружия
Frozen Fish,Замороженная рыба
Frozen Imp Heart,Замёрзшее сердце беса
Frozen Lockbox,Замороженный ларец
Frozen Scales Dye,Краска «Ледяная чешуя»
Frozen Short Bow,Замороженный короткий лук
Frozen Spark of Life,Замёрзшая искра жизни
Frozen Spear,Замороженное копьё
Frozen Winterberry,Замороженная зимняя ягода
Fruit of the Shadow,Плод тени
Fryxx's Souvenir,Сувенир Фрикса
FTT Type 1 Schematic Scrap 1 of 4,"Обрывок схемы FTT типа 1, 1 из 4"
FTT Type 1 Schematic Scrap 2 of 4,"Обрывок схемы FTT типа 1, 2 из 4"
FTT Type 1 Schematic Scrap 3 of 4,"Обрывок схемы FTT типа 1, 3 из 4"
FTT Type 1 Schematic Scrap 4 of 4,"Обрывок схемы FTT типа 1, 4 из 4"
FTT Type 2 Schematic Scrap 1 of 4,"Обрывок схемы FTT типа 2, 1 из 4"
FTT Type 2 Schematic Scrap 2 of 4,"Обрывок схемы FTT типа 2, 2 из 4"
FTT Type 2 Schematic Scrap 3 of 4,"Обрывок схемы FTT типа 2, 3 из 4"
FTT Type 2 Schematic Scrap 4 of 4,"Обрывок схемы FTT типа 2, 4 из 4"
FTT Type 3 Schematic Scrap 1 of 4,"Обрывок схемы FTT типа 3, 1 из 4"
FTT Type 3 Schematic Scrap 2 of 4,"Обрывок схемы FTT типа 3, 2 из 4"
FTT Type 3 Schematic Scrap 3 of 4,"Обрывок схемы FTT типа 3, 3 из 4"
FTT Type 3 Schematic Scrap 4 of 4,"Обрывок схемы FTT типа 3, 4 из 4"
FTT Type 4 Schematic Scrap 1 of 4,"Обрывок схемы FTT типа 4, 1 из 4"
